,Unnamed: 0,Unnamed: 0.1,品番,日付,日量数,当月必要数,当月稼働日数,仕入先名/工場名,箱種類,収容数,基準在庫日数,基準在庫枚数,A,B,C,日量数（箱）,日量数（箱）_切り上げ,平均日量数（箱）,検収数,入庫数（箱）,出庫数（箱）,在庫数（箱）,不等ピッチ係数日,設計値MIN,設計値MAX,入庫数（箱）＞検収数,入庫数（箱）＞日量数（箱）,入庫数（箱）＜検収数,入庫数（箱）＜日量数（箱）
2221,2221,2177,35501ECB010,25,384.0,8236,21.0,大橋鉄工（株）,TP-331 ﾊﾝﾖｳ,100,0.6,1,1,1,1.38,3.84,4,3.921904761904762,4,0.0,2.0,4.0,0.0,0.9334133333333334,4.855318095238095,0,0,1,1
2222,2222,2178,9036345A004,25,877.0,18814,21.0,岡谷鋼機（株）,ｻﾝﾎﾞｯｸｽ#9T,90,0.64,1,1,1,2.29,9.744444444444444,10,9.954497354497354,11,0.0,6.0,10.0,0.0,3.2750296296296297,13.229526984126984,0,0,1,1
2223,2223,2179,35557ECB010,25,384.0,8236,21.0,小川工業（株）,TP-131 ﾊﾝﾖｳ,46,0.89,1,1,2,4.94,8.347826086956523,9,8.525879917184268,6,5.0,5.0,10.0,0.05,2.532186335403728,7.221420289855075,0,0,0,1
2224,2224,2180,41310ECB010,25,384.0,8236,21.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2,0.69,2,1,4,4.0,192.0,192,196.09523809523807,155,87.0,113.0,83.0,0.05,24.51190476190476,83.3404761904762,0,0,1,1
2225,2225,2181,41310ECE010,25,493.0,10578,21.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2,0.7,3,1,4,4.0,246.5,247,251.85714285714286,181,107.0,148.0,151.0,0.05,31.482142857142854,107.03928571428571,0,0,1,1
2226,2226,2182,1040043104R,25,1754.0,37628,21.0,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,1000,0.75,3,1,2,3.8,1.754,2,1.7918095238095242,1,1.0,1.0,3.0,0.12,0.4300342857142858,1.5409561904761908,0,0,0,1
2227,2227,2183,35556ECB010,25,384.0,8236,21.0,（株）ギフ加藤製作所,TP-131 ﾊﾝﾖｳ,100,0.75,1,1,2,3.8,3.84,4,3.921904761904762,3,3.0,2.0,3.0,0.12,0.9412571428571428,3.3728380952380954,0,0,0,0
2228,2228,2184,9025006A007,25,768.0,16472,21.0,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,200,0.76,1,1,2,3.8,3.84,4,3.921904761904762,3,2.0,1.0,1.0,0.12,0.9412571428571428,3.3728380952380954,0,0,0,1
2229,2229,2185,33490ECB010,25,384.0,8236,21.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4,0.82,3,1,2,3.92,96.0,96,98.04761904761904,107,107.0,62.0,86.0,0.23,24.119714285714284,95.6944761904762,0,0,0,0
2230,2230,2186,33490ECE010,25,493.0,10578,21.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4,0.81,3,1,2,3.92,123.25,124,125.92857142857143,136,136.0,73.0,139.0,0.23,30.97842857142857,122.90628571428572,0,0,0,0
2231,2231,2187,9036628A005,25,384.0,8236,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60,0.62,1,1,1,1.9,6.4,7,6.536507936507936,8,8.0,4.0,8.0,0.0,1.8955873015873013,8.432095238095236,0,0,0,0
2232,2232,2188,9036628A006,25,384.0,8236,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,80,0.62,1,1,1,1.9,4.8,5,4.902380952380953,6,6.0,3.0,7.0,0.0,1.4216904761904765,6.324071428571429,0,0,0,0
2233,2233,2189,9036628A007,25,493.0,10578,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72,0.57,1,1,1,1.9,6.847222222222222,7,6.996031746031746,7,7.0,4.0,10.0,0.0,2.0288492063492067,9.024880952380952,0,0,0,0
2234,2234,2190,9036628A008,25,493.0,10578,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,100,0.58,1,1,1,1.9,4.93,5,5.0371428571428565,6,6.0,3.0,8.0,0.0,1.4607714285714284,6.497914285714286,0,0,0,0
2235,2235,2191,9036630A017,25,877.0,18814,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72,0.6,1,1,1,1.9,12.180555555555555,13,12.443121693121693,14,14.0,7.0,17.0,0.0,3.6085052910052906,16.051626984126987,0,0,0,0
2236,2236,2192,9036630A018,25,877.0,18814,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,38,0.34,3,1,1,1.9,23.078947368421048,24,23.576441102756892,25,25.0,13.0,26.0,0.0,6.837167919799497,30.41360902255639,0,0,0,0
2237,2237,2193,9036652A003,25,493.0,10578,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60,0.57,1,1,1,1.9,8.216666666666667,9,8.395238095238097,9,9.0,4.0,13.0,0.0,2.4346190476190483,10.829857142857144,0,0,0,0
2238,2238,2194,9036652A004,25,493.0,10578,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,63,0.57,1,1,1,1.9,7.825396825396825,8,7.995464852607711,9,9.0,5.0,12.0,0.0,2.318684807256236,10.314149659863947,0,0,0,0
2239,2239,2195,9036658A001,25,384.0,8236,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,45,0.57,1,1,1,1.9,8.533333333333333,9,8.715343915343915,9,9.0,4.0,8.0,0.0,2.527449735449736,11.24279365079365,0,0,0,0
2240,2240,2196,9036658A002,25,384.0,8236,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36,0.59,1,1,1,1.9,10.666666666666666,11,10.894179894179898,12,12.0,7.0,11.0,0.0,3.159312169312169,14.053492063492065,0,0,0,0
2241,2241,2197,9036659A009,25,877.0,18814,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36,0.59,1,1,1,1.9,24.36111111111111,25,24.886243386243386,27,27.0,14.0,32.0,0.0,7.217010582010581,32.10325396825397,0,0,0,0
2242,2242,2198,9036659A010,25,877.0,18814,21.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36,0.59,1,1,1,1.9,24.36111111111111,25,24.886243386243386,28,28.0,14.0,32.0,0.0,7.217010582010581,32.10325396825397,0,0,0,0
2243,2243,2199,G9201ECB030,25,384.0,8235,21.0,佐藤工業（株）,ｻﾝﾎﾞｯｸｽ#20B,8,0.78,2,1,2,5.82,48.0,48,49.01785714285714,51,68.0,28.0,62.0,0.05,16.715089285714285,43.67491071428571,0,0,0,0
2244,2244,2200,G9201ECE010,25,493.0,10577,21.0,佐藤工業（株）,ｻﾝﾎﾞｯｸｽ#20B,8,0.86,2,1,2,5.82,61.625,62,62.95833333333334,60,60.0,35.0,51.0,0.05,21.46879166666667,56.09587500000002,0,0,0,0
2245,2245,2201,35198ECE010,25,493.0,10578,21.0,サトープレス工業（株）,AW-331 ｾﾝﾖｳ,200,0.58,1,1,1,1.78,2.465,3,2.5185714285714287,2,2.0,2.0,6.0,0.0,0.7001628571428573,3.218734285714286,0,0,0,0
2246,2246,2202,3548255A010,25,493.0,10578,21.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,300,0.57,1,1,1,1.78,1.643333333333333,2,1.6790476190476191,2,2.0,1.0,4.0,0.0,0.4667752380952382,2.145822857142857,0,0,0,0
2247,2247,2203,35595ECB010,25,384.0,8236,21.0,サトープレス工業（株）,TP-131 ｾﾝﾖｳ,40,0.57,1,1,1,1.78,9.6,10,9.804761904761904,11,11.0,6.0,11.0,0.0,2.7257238095238097,12.530485714285714,0,0,0,0
2248,2248,2204,5040056001E,25,1920.0,41180,21.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,300,0.58,3,1,1,1.78,6.4,7,6.536507936507936,8,8.0,3.0,8.0,0.0,1.8171492063492063,8.353657142857143,0,0,0,0
2249,2249,2205,9033106A003,25,493.0,10578,21.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,5000,0.67,3,1,1,1.78,0.0986,1,0.10074285714285716,2,1.0,0.0,1.0,0.0,0.028006514285714296,0.12874937142857146,0,1,1,0
2250,2250,2206,9033904A002,25,877.0,18814,21.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,1000,0.61,1,1,1,1.78,0.877,1,0.8959047619047621,1,1.0,1.0,2.0,0.0,0.2490615238095239,1.1449662857142857,0,0,0,0
2251,2251,2207,35145ECB010,25,384.0,8236,21.0,三共鋼業（株）,AW-131 ｾﾝﾖｳ,100,0.62,3,1,1,1.74,3.84,4,3.921904761904762,4,4.0,2.0,8.0,0.0,1.0746019047619049,4.996506666666667,0,0,0,0
2252,2252,2208,35145ECE010,25,493.0,10578,21.0,三共鋼業（株）,AW-131 ｾﾝﾖｳ,100,0.65,1,1,1,1.74,4.93,5,5.0371428571428565,5,5.0,3.0,7.0,0.0,1.3801771428571428,6.417319999999999,0,0,0,0
2253,2253,2209,35195ECE010,25,986.0,21156,21.0,三共鋼業（株）,TP-131 ﾊﾝﾖｳ,400,0.62,3,1,1,1.74,2.465,3,2.5185714285714287,3,3.0,2.0,8.0,0.0,0.6900885714285715,3.20866,0,0,0,0
2254,2254,2210,35195TFG010,25,986.0,21156,21.0,三共鋼業（株）,TP-131 ﾊﾝﾖｳ,400,0.62,1,1,1,1.74,2.465,3,2.5185714285714287,3,3.0,2.0,6.0,0.0,0.6900885714285715,3.20866,0,0,0,0
2255,2255,2211,35771ECB010,25,384.0,8236,21.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,4,0.79,3,1,6,4.92,96.0,96,98.04761904761904,76,40.0,54.0,30.0,0.12,9.674031746031744,37.78101587301587,0,0,1,1
2256,2256,2212,35771ECE010,25,493.0,10578,21.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,6,0.79,2,1,6,4.92,82.16666666666667,83,83.95238095238095,55,33.0,48.0,43.0,0.12,8.283301587301588,32.349650793650795,0,0,1,1
2257,2257,2213,35141ECB010,25,384.0,8236,21.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,16,0.62,3,1,24,19.68,24.0,24,24.511904761904763,19,0.0,0.0,,,2.112109126984127,,0,0,1,1
2258,2258,2214,35141ECE010,25,493.0,10578,21.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,20,0.63,3,1,24,19.68,24.65,25,25.185714285714287,17,0.0,0.0,,,2.1701690476190483,,0,0,1,1
2259,2259,2215,39171ECB010,25,384.0,8236,21.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,16,0.62,3,1,24,19.68,24.0,24,24.511904761904763,18,0.0,0.0,,,2.112109126984127,,0,0,1,1
2260,2260,2216,39171ECE010,25,493.0,10578,21.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,20,0.63,3,1,24,19.68,24.65,25,25.185714285714287,17,0.0,0.0,,,2.1701690476190483,,0,0,1,1
2261,2261,2217,01912ECB060,25,384.0,8236,21.0,新光ゴム工業（株）,TP-331 ﾊﾝﾖｳ,400,0.78,1,1,1,3.25,0.96,1,0.9804761904761904,1,1.0,0.0,1.0,0.0,0.41670238095238094,1.3971785714285714,0,0,0,0
2262,2262,2218,2030052002N,25,877.0,18814,21.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300,0.5,3,1,2,1.06,2.9233333333333333,3,2.9863492063492063,4,2.0,2.0,4.0,0.12,0.3075939682539683,2.1591304761904757,0,0,1,0
2263,2263,2219,9034108A006,25,3892.0,83492,21.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,1000,0.53,3,1,2,1.06,3.892,4,3.975809523809524,4,2.0,2.0,5.0,0.12,0.40950838095238096,2.874510285714286,0,0,1,1
2264,2264,2220,9034118090,25,877.0,18814,21.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300,0.54,3,1,2,1.06,2.9233333333333333,3,2.9863492063492063,3,1.0,1.0,6.0,0.12,0.3075939682539683,2.1591304761904757,0,0,1,1
2265,2265,2221,3559850A010,25,384.0,8236,21.0,アイコー（株）,AW-131 ｾﾝﾖｳ,100,0.9,1,1,2,3.92,3.84,4,3.921904761904762,4,2.0,2.0,1.0,0.32,0.9647885714285714,4.180750476190476,0,0,1,1
2266,2266,2222,9034118060,25,493.0,10578,26.0,住友商事（株）鉄鋼部輸送機材,TP-331 ﾊﾝﾖｳ,300,0.74,1,1,1,3.0,1.643333333333333,2,1.3561538461538465,2,0.0,1.0,4.0,0.0,0.5424615384615387,1.8986153846153853,0,0,1,1
2267,2267,2223,G1174ECB010,25,384.0,8236,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.85,1,1,1,2.28,7.68,8,7.843809523809524,9,0.0,4.0,4.0,0.0,2.572769523809524,10.416579047619047,0,0,1,1
2268,2268,2223,G1174ECB010,25,384.0,8236,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.85,1,1,1,2.28,7.68,8,7.843809523809524,9,0.0,4.0,4.0,0.0,2.572769523809524,10.416579047619047,0,0,1,1
2269,2269,2224,G1174ECE010,25,493.0,10578,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.87,1,1,1,2.28,9.86,10,10.074285714285717,10,0.0,6.0,10.0,0.0,3.3043657142857152,13.378651428571432,0,0,1,1
2270,2270,2224,G1174ECE010,25,493.0,10578,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.87,1,1,1,2.28,9.86,10,10.074285714285717,10,0.0,6.0,10.0,0.0,3.3043657142857152,13.378651428571432,0,0,1,1
2271,2271,2225,82824ECE010,25,493.0,10578,21.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45,0.36,1,1,1,3.25,10.955555555555556,11,11.193650793650797,11,11.0,7.0,16.0,0.0,4.757301587301588,15.950952380952385,0,0,0,0
2272,2272,2225,82824ECE010,25,493.0,10578,21.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45,0.36,1,1,1,3.25,10.955555555555556,11,11.193650793650797,11,11.0,7.0,16.0,0.0,4.757301587301588,15.950952380952385,0,0,0,0
2273,2273,2226,G1144ECB010,25,384.0,8236,21.0,住友電気工業（株）,TP-331 ﾊﾝﾖｳ,6,0.63,2,1,1,2.28,64.0,64,65.36507936507937,75,0.0,36.0,13.0,0.0,21.439746031746033,86.80482539682541,0,0,1,1
2274,2274,2227,G117362010,25,877.0,18814,21.0,多摩川精機販売（株）,TP-331-5 ﾊﾝﾖｳ,18,0.85,1,1,1,3.05,48.72222222222222,49,49.77248677248677,55,55.0,29.0,83.0,0.0,20.157857142857143,69.93034391534391,0,0,0,0
2275,2275,2228,3519510A010,25,384.0,8236,21.0,中庸スプリング（株）,AW-131 ｾﾝﾖｳ,600,0.63,1,1,2,2.34,0.64,1,0.6536507936507937,1,0.0,0.0,2.0,0.1,0.10915968253968254,0.5013501587301588,0,0,1,1
2276,2276,2229,35505ECB010,25,384.0,8236,21.0,中庸スプリング（株）,AW-131 ｾﾝﾖｳ,24,0.81,1,1,2,2.34,16.0,16,16.341269841269842,18,10.0,9.0,12.0,0.1,2.7289920634920635,12.533753968253968,0,0,1,1
2277,2277,2230,9094906A012,25,3015.0,64678,21.0,中庸スプリング（株）,TP-131 ﾊﾝﾖｳ,500,0.59,3,1,2,2.34,6.03,7,6.159809523809524,4,3.0,3.0,7.0,0.1,1.0286881904761904,4.724573904761905,0,0,0,1
2278,2278,2231,34989ECB010,25,240.0,5056,21.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500,0.81,1,1,1,2.33,0.48,1,0.4815238095238095,1,0.0,0.0,1.0,0.0,0.1603474285714286,0.6418712380952379,0,0,1,1
2279,2279,2232,34989ECB020,25,877.0,18812,26.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500,0.81,1,1,1,2.33,1.754,2,1.4470769230769231,2,0.0,1.0,6.0,0.0,0.4818766153846154,1.9289535384615384,0,0,1,1
2280,2280,2233,34989ECB030,25,877.0,18812,26.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,1000,0.8,1,1,1,2.33,0.877,1,0.7235384615384616,1,0.0,1.0,3.0,0.0,0.2409383076923077,0.9644767692307692,0,0,1,1
2281,2281,2234,34989ECC010,25,144.0,3179,21.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500,0.78,1,1,1,2.33,0.28800000000000003,1,0.30276190476190473,1,0.0,0.0,2.0,0.0,0.10081971428571428,0.40358161904761897,0,0,1,1
2282,2282,2235,34989ECE020,25,223.0,4785,21.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500,0.82,1,1,1,2.33,0.446,1,0.4557142857142858,1,0.0,1.0,1.0,0.0,0.1517528571428572,0.6074671428571429,0,0,1,1
2283,2283,2236,9050827A011,25,384.0,8236,21.0,（株）東郷製作所,TP-331 ﾊﾝﾖｳ,200,0.78,1,1,8,11.12,1.92,2,1.960952380952381,2,2.0,1.0,3.0,0.08,0.2970842857142857,0.6990795238095239,0,0,0,0
2284,2284,2237,2030044001J,25,384.0,8236,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,400,0.54,1,1,2,3.52,0.96,1,0.9804761904761904,1,0.0,1.0,1.0,0.03,0.22158761904761906,0.74124,0,0,1,1
2285,2285,2238,9030106A018,25,4660.0,99964,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,2000,0.56,3,1,2,3.52,2.33,3,2.380095238095238,4,2.0,1.0,4.0,0.03,0.5379015238095238,1.7993519999999998,0,0,1,0
2286,2286,2239,9030111A014,25,4385.0,94070,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.56,3,1,2,3.52,4.385,5,4.479523809523808,4,3.0,2.0,8.0,0.03,1.0123723809523806,3.3865199999999986,0,0,0,0
2287,2287,2240,9030115A011,25,986.0,21156,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.56,1,1,2,3.52,0.986,1,1.0074285714285711,1,1.0,1.0,4.0,0.03,0.2276788571428571,0.7616159999999997,0,0,0,0
2288,2288,2241,9030117A010,25,1261.0,27050,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.54,3,1,2,3.52,1.261,2,1.2880952380952382,1,0.0,1.0,4.0,0.03,0.2911095238095238,0.9738,0,0,1,1
2289,2289,2242,9030119A010,25,986.0,21156,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.58,1,1,2,3.52,0.986,1,1.0074285714285711,1,1.0,0.0,2.0,0.03,0.2276788571428571,0.7616159999999997,0,0,0,0
2290,2290,2243,9030119A011,25,768.0,16472,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,200,0.54,1,1,2,3.52,3.84,4,3.921904761904762,4,2.0,3.0,3.0,0.03,0.8863504761904761,2.96496,0,0,1,1
2291,2291,2244,9031150A014,25,877.0,18814,21.0,ＮＯＫ（株）,B-24,84,0.54,1,1,2,3.52,10.44047619047619,11,10.665532879818594,13,6.0,6.0,7.0,0.03,2.4104104308390024,8.063142857142857,0,0,1,1
2292,2292,2245,9031150A015,25,877.0,18814,21.0,ＮＯＫ（株）,B-24,84,0.53,1,1,2,3.52,10.44047619047619,11,10.665532879818594,11,5.0,6.0,7.0,0.03,2.4104104308390024,8.063142857142857,0,0,1,1
2293,2293,2246,G1250ECB010,25,240.0,5056,21.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,2,6.2,4.0,4,4.0126984126984135,5,5.0,3.0,6.0,0.24,1.4445714285714288,4.413968253968255,0,0,0,0
2294,2294,2247,G1250ECC010,25,144.0,3180,21.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,2,6.2,2.4,3,2.5238095238095237,3,3.0,1.0,4.0,0.24,0.9085714285714288,2.776190476190477,0,0,0,0
2295,2295,2248,G1250ECE010,25,493.0,10578,21.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60,0.88,1,1,2,6.2,8.216666666666667,9,8.395238095238097,9,9.0,4.0,16.0,0.24,3.0222857142857147,9.234761904761909,0,0,0,0
2296,2296,2249,9036324A003,25,384.0,8236,21.0,日本精工（株）,T-10 ﾊﾝﾖｳ,22,0.74,1,1,8,9.0,17.454545454545453,18,17.826839826839823,13,14.0,10.0,12.0,0.09,2.2283549783549783,6.06112554112554,0,0,0,0
2297,2297,2250,9036324A004,25,877.0,18814,21.0,日本精工（株）,T-10 ﾊﾝﾖｳ,30,0.74,1,1,8,9.0,29.23333333333333,30,29.863492063492064,21,21.0,17.0,25.0,0.09,3.732936507936509,10.153587301587304,0,0,0,0
2298,2298,2251,9036324A005,25,493.0,10578,21.0,日本精工（株）,T-10 ｾﾝﾖｳ,22,0.69,1,1,8,9.0,22.40909090909091,23,22.89610389610389,14,15.0,13.0,22.0,0.09,2.8620129870129865,7.784675324675324,0,0,0,0
2299,2299,2252,9036340A010,25,1754.0,37628,21.0,日本精工（株）,T-10 ｾﾝﾖｳ,80,0.74,3,1,8,9.0,21.925,22,22.39761904761905,15,16.0,13.0,21.0,0.09,2.799702380952382,7.615190476190477,0,0,0,0
2300,2300,2253,35165ECE010,25,493.0,10578,21.0,（株）松尾製作所,TP-131 ﾊﾝﾖｳ,200,0.63,1,1,1,1.21,2.465,3,2.5185714285714287,2,0.0,1.0,4.0,0.0,0.5566042857142858,3.0751757142857143,0,0,1,1
2301,2301,2254,9025006027,25,877.0,18814,21.0,（株）水野鉄工所,TP-131 ﾊﾝﾖｳ,2000,0.62,3,1,1,1.81,0.4385,1,0.44795238095238105,2,1.0,0.0,4.0,0.0,0.12587461904761907,0.5738270000000001,0,1,1,0
2302,2302,2255,82125ECB010,25,384.0,8236,21.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,1,1.79,3.84,4,3.921904761904762,4,4.0,3.0,5.0,0.0,1.0942114285714286,5.0161161904761915,0,0,0,0
2303,2303,2256,82125ECE010,25,493.0,10578,21.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,1,1.79,4.93,5,5.0371428571428565,5,5.0,3.0,7.0,0.0,1.4053628571428571,6.442505714285714,0,0,0,0
2304,2304,2257,82824ECB010,25,384.0,8236,21.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,32,0.57,1,1,1,1.79,12.0,12,12.25595238095238,14,14.0,7.0,15.0,0.0,3.419410714285714,15.675363095238097,0,0,0,0
2305,2305,2258,82824ECB020,25,877.0,18814,21.0,矢崎総業（株）,TP-331 ｾﾝﾖｳ,40,0.58,1,1,1,1.79,21.925,22,22.39761904761905,25,25.0,13.0,27.0,0.0,6.248935714285716,28.64655476190477,0,0,0,0
2306,2306,2259,G1144ECE010,25,493.0,10578,21.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,8,0.58,2,1,1,1.79,61.625,62,62.964285714285715,67,67.0,36.0,88.0,0.0,17.567035714285716,80.53132142857143,0,0,0,0
2307,2307,2260,35847ECB010,25,384.0,8236,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,80,0.51,1,1,1,1.9,4.8,5,4.902380952380953,7,6.0,4.0,5.0,0.0,1.4216904761904765,6.324071428571429,0,0,0,0
2308,2308,2261,35847ECB020,25,384.0,8236,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,70,0.5,1,1,1,1.9,5.485714285714287,6,5.602721088435374,7,7.0,3.0,8.0,0.0,1.6247891156462586,7.227510204081633,0,0,0,0
2309,2309,2262,35847ECE010,25,493.0,10578,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,40,0.5,1,1,1,1.9,12.325,13,12.592857142857143,13,12.0,7.0,18.0,0.0,3.651928571428572,16.244785714285715,0,0,0,0
2310,2310,2263,35847ECE020,25,493.0,10578,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,60,0.49,1,1,1,1.9,8.216666666666667,9,8.395238095238097,8,8.0,5.0,13.0,0.0,2.4346190476190483,10.829857142857144,0,0,0,0
2311,2311,2264,35882ECB010,25,384.0,8236,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,50,0.5,1,1,1,1.9,7.68,8,7.843809523809524,10,9.0,5.0,7.0,0.0,2.2747047619047622,10.118514285714287,0,0,0,0
2312,2312,2265,35441ECB010,25,877.0,18814,21.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,48,0.67,3,1,1,2.14,18.27083333333333,19,18.664682539682538,21,21.0,11.0,35.0,0.0,5.860710317460318,24.525392857142855,0,0,0,0
2313,2313,2266,35441TFA010,25,384.0,8236,21.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,100,0.67,1,1,1,2.14,3.84,4,3.921904761904762,5,5.0,2.0,7.0,0.0,1.2314780952380957,5.153382857142859,0,0,0,0
2314,2314,2267,35409ECB010,25,384.0,8236,21.0,サンコール（株）,AW-131 ｾﾝﾖｳ,200,0.66,1,1,1,2.26,1.92,2,1.960952380952381,2,0.0,1.0,2.0,0.0,0.6392704761904762,2.600222857142857,0,0,1,1
2315,2315,2268,35300ECB010,26,937.0,18814,21.0,アイシン精機（株）,TP-341 ﾊﾝﾖｳ,12,0.91,3,1,4,8.04,78.08333333333333,79,74.6587301587302,82,89.0,83.0,118.0,0.14,16.872873015873026,45.989777777777796,0,0,0,0
2316,2316,2269,35580ECB011,26,420.0,8235,21.0,アイシン精機（株）,TP-342 ｾﾝﾖｳ,6,0.9,3,1,4,8.04,70.0,70,65.35714285714286,75,55.0,76.0,80.0,0.14,14.770714285714286,40.26000000000001,0,0,0,0
2317,2317,2270,1040052001Z,26,517.0,10578,21.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200,0.53,3,1,6,5.76,2.585,3,2.5185714285714287,4,4.0,4.0,4.0,0.08,0.28375904761904763,0.9050066666666668,0,1,0,0
2318,2318,2271,1040183011P,26,1260.0,24705,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500,0.54,1,1,6,5.76,2.52,3,2.3528571428571428,2,2.0,3.0,1.0,0.08,0.26508857142857145,0.84546,0,0,0,0
2319,2319,2272,3040052001B,26,4265.0,85834,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500,0.52,3,1,6,5.76,8.53,9,8.174666666666667,5,11.0,9.0,3.0,0.08,0.9210124444444444,2.9374302222222224,1,0,0,0
2320,2320,2273,9010506A003,26,1680.0,32944,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,2000,0.52,1,1,6,5.76,0.84,1,0.7843809523809524,2,1.0,0.0,1.0,0.08,0.0883735873015873,0.28185422222222223,0,0,1,0
2321,2321,2274,9010506A089,26,1874.0,37628,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1500,0.5,3,1,6,5.76,1.2493333333333334,2,1.1945396825396826,2,1.0,1.0,3.0,0.08,0.13458480423280425,0.429237925925926,0,0,1,0
2322,2322,2275,9010508A014,26,35380.0,711380,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500,0.54,3,1,6,5.76,70.76,71,67.75047619047618,62,75.0,92.0,23.0,0.08,7.6332203174603155,24.34500444444444,0,0,0,0
2323,2323,2276,9010508A042,26,2100.0,41180,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,300,0.53,1,1,6,5.76,7.0,7,6.536507936507936,3,5.0,7.0,1.0,0.08,0.7364465608465608,2.348785185185185,1,0,0,0
2324,2324,2277,9010512A018,26,12924.0,258712,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,200,0.74,3,1,6,5.76,64.62,65,61.59809523809525,61,66.0,70.0,26.0,0.08,6.9400520634920655,22.134248888888887,0,0,0,0
