,Unnamed: 0,品番,日付,日量数,仕入先名/工場名,箱種類,収容数,基準在庫日数,基準在庫枚数,A,B,C,日量数（箱）,日量数（箱）_切り上げ,検収数,入庫数（箱）,出庫数（箱）,在庫数（箱）,不等ピッチ係数日
1596,1564,82821ECB010,19,877.0,石黒ゴム工業（株）,TP-332 ｾﾝﾖｳ,400.0,0.83,1,1,2,3.64,2.1925,3,2,2.0,3.0,5.0,0.29
1597,1565,82821ECB020,19,877.0,石黒ゴム工業（株）,TP-131 ﾊﾝﾖｳ,200.0,0.87,1,1,2,3.64,4.385,5,3,5.0,5.0,11.0,0.29
1598,1566,82821ECB040,19,384.0,石黒ゴム工業（株）,TP-342 ｾﾝﾖｳ,100.0,0.83,1,1,2,3.64,3.84,4,3,4.0,3.0,5.0,0.29
1599,1567,82821ECB050,19,877.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.83,1,1,2,3.64,8.77,9,8,9.0,8.0,20.0,0.29
1600,1568,82821ECE010,19,493.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,50.0,1.07,1,1,2,3.64,9.86,10,8,10.0,10.0,34.0,0.29
1601,1569,82821XAE010,19,877.0,石黒ゴム工業（株）,TP-131 ﾊﾝﾖｳ,100.0,0.87,1,1,2,3.64,8.77,9,8,9.0,9.0,22.0,0.29
1602,1570,82821XAE020,19,384.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,400.0,0.81,1,1,2,3.64,0.96,1,1,1.0,1.0,2.0,0.29
1603,1571,2030045013L,19,,伊藤金属工業（株）,TP-331 ﾊﾝﾖｳ,,0.53,3,1,1,1.96,0.0,0,1,1.0,2.0,2.0,0.0
1604,1572,36108ECB010,19,384.0,（株）オーハシテクニカ,TP-331-5 ﾊﾝﾖｳ,150.0,0.64,1,1,1,1.97,2.56,3,3,3.0,2.0,6.0,0.0
1605,1573,35501ECB010,19,384.0,大橋鉄工（株）,TP-331 ﾊﾝﾖｳ,100.0,0.6,1,1,1,1.38,3.84,4,4,8.0,4.0,7.0,0.0
1606,1574,9036345A004,19,877.0,岡谷鋼機（株）,ｻﾝﾎﾞｯｸｽ#9T,90.0,0.64,1,1,1,2.29,9.744444444444444,10,10,10.0,10.0,11.0,0.0
1607,1575,35557ECB010,19,384.0,小川工業（株）,TP-131 ﾊﾝﾖｳ,46.0,0.89,1,1,2,4.94,8.347826086956523,9,10,9.0,10.0,10.0,0.05
1608,1576,41310ECB010,19,384.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2.0,0.69,2,1,4,4.0,192.0,192,163,141.0,202.0,35.0,0.05
1609,1577,41310ECE010,19,493.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2.0,0.7,3,1,4,4.0,246.5,247,212,203.0,262.0,131.0,0.05
1610,1578,1040043104R,19,,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,,0.75,3,1,2,3.8,0.0,0,2,2.0,2.0,4.0,0.12
1611,1579,35556ECB010,19,384.0,（株）ギフ加藤製作所,TP-131 ﾊﾝﾖｳ,100.0,0.75,1,1,2,3.8,3.84,4,4,4.0,4.0,3.0,0.12
1612,1580,9025006A007,19,768.0,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,200.0,0.76,1,1,2,3.8,3.84,4,3,3.0,4.0,3.0,0.12
1613,1581,33490ECB010,19,384.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4.0,0.82,3,1,2,3.92,96.0,96,98,96.0,99.0,45.0,0.23
1614,1582,33490ECE010,19,493.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4.0,0.81,3,1,2,3.92,123.25,124,126,141.0,133.0,106.0,0.23
1615,1583,9036628A005,19,384.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60.0,0.62,1,1,1,1.9,6.4,7,7,7.0,7.0,9.0,0.0
1616,1584,9036628A006,19,384.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,80.0,0.62,1,1,1,1.9,4.8,5,5,4.0,5.0,6.0,0.0
1617,1585,9036628A007,19,493.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72.0,0.57,1,1,1,1.9,6.847222222222222,7,7,0.0,7.0,6.0,0.0
1618,1586,9036628A008,19,493.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,100.0,0.58,1,1,1,1.9,4.93,5,5,0.0,6.0,4.0,0.0
1619,1587,9036630A017,19,877.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72.0,0.6,1,1,1,1.9,12.180555555555555,13,13,13.0,13.0,19.0,0.0
1620,1588,9036630A018,19,877.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,38.0,0.34,3,1,1,1.9,23.078947368421048,24,24,24.0,25.0,29.0,0.0
1621,1589,9036652A003,19,493.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60.0,0.57,1,1,1,1.9,8.216666666666667,9,9,0.0,8.0,7.0,0.0
1622,1590,9036652A004,19,493.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,63.0,0.57,1,1,1,1.9,7.825396825396825,8,8,0.0,8.0,5.0,0.0
1623,1591,9036658A001,19,384.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,45.0,0.57,1,1,1,1.9,8.533333333333333,9,9,9.0,9.0,9.0,0.0
1624,1592,9036658A002,19,384.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,10.666666666666666,11,11,11.0,11.0,13.0,0.0
1625,1593,9036659A009,19,877.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,24.36111111111111,25,25,25.0,26.0,35.0,0.0
1626,1594,9036659A010,19,877.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,24.36111111111111,25,25,25.0,26.0,35.0,0.0
1627,1595,G9201ECB030,19,384.0,佐藤工業（株）,ｻﾝﾎﾞｯｸｽ#20B,8.0,0.78,2,1,2,5.82,48.0,48,48,43.0,47.0,47.0,0.05
1628,1596,G9201ECE010,19,493.0,佐藤工業（株）,ｻﾝﾎﾞｯｸｽ#20B,8.0,0.86,2,1,2,5.82,61.625,62,64,57.0,61.0,60.0,0.05
1629,1597,35198ECE010,19,493.0,サトープレス工業（株）,AW-331 ｾﾝﾖｳ,200.0,0.58,1,1,1,1.78,2.465,3,3,3.0,3.0,7.0,0.0
1630,1598,3548255A010,19,493.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,300.0,0.57,1,1,1,1.78,1.643333333333333,2,2,2.0,2.0,5.0,0.0
1631,1599,35482TFA010,19,384.0,サトープレス工業（株）,TP-131 ﾊﾝﾖｳ,,0.66,1,1,1,1.78,0.0,0,1,1.0,0.0,1.0,0.0
1632,1600,35595ECB010,19,384.0,サトープレス工業（株）,TP-131 ｾﾝﾖｳ,40.0,0.57,1,1,1,1.78,9.6,10,10,10.0,10.0,12.0,0.0
1633,1601,5040056001E,19,,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,300.0,0.58,3,1,1,1.78,0.0,0,5,5.0,7.0,6.0,0.0
1634,1602,9033904A002,19,877.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,,0.61,1,1,1,1.78,0.0,0,1,1.0,1.0,3.0,0.0
1635,1603,35145ECB010,19,384.0,三共鋼業（株）,AW-131 ｾﾝﾖｳ,100.0,0.62,3,1,1,1.74,3.84,4,5,4.0,4.0,9.0,0.0
1636,1604,35145ECE010,19,493.0,三共鋼業（株）,AW-131 ｾﾝﾖｳ,100.0,0.65,1,1,1,1.74,4.93,5,5,5.0,5.0,8.0,0.0
1637,1605,35195ECE010,19,986.0,三共鋼業（株）,TP-131 ﾊﾝﾖｳ,400.0,0.62,3,1,1,1.74,2.465,3,2,2.0,3.0,7.0,0.0
1638,1606,35195TFG010,19,986.0,三共鋼業（株）,TP-131 ﾊﾝﾖｳ,400.0,0.62,1,1,1,1.74,2.465,3,3,3.0,3.0,6.0,0.0
1639,1607,35771ECB010,19,384.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,4.0,0.78,3,1,6,4.92,96.0,96,90,74.0,102.0,7.0,0.12
1640,1608,35771ECE010,19,493.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,6.0,0.78,2,1,6,4.92,82.16666666666667,83,75,62.0,88.0,39.0,0.12
1641,1609,01912ECB060,19,384.0,新光ゴム工業（株）,TP-331 ﾊﾝﾖｳ,400.0,0.78,1,1,1,3.25,0.96,1,1,1.0,1.0,2.0,0.0
1642,1610,2030052002N,19,877.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300.0,0.5,3,1,2,1.06,2.9233333333333333,3,3,3.0,3.0,6.0,0.12
1643,1611,9011606048,19,763.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,,0.61,1,1,2,1.06,0.0,0,1,1.0,0.0,3.0,0.12
1644,1612,9034108A006,19,,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,2,1.06,0.0,0,4,4.0,4.0,7.0,0.12
1645,1613,9034118090,19,877.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300.0,0.54,3,1,2,1.06,2.9233333333333333,3,3,3.0,3.0,7.0,0.12
1646,1614,3559850A010,19,384.0,アイコー（株）,AW-131 ｾﾝﾖｳ,100.0,0.9,1,1,2,3.92,3.84,4,4,4.0,4.0,1.0,0.32
1647,1615,9034118060,19,493.0,住友商事（株）鉄鋼部輸送機材,TP-331 ﾊﾝﾖｳ,300.0,0.74,1,1,1,3.0,1.643333333333333,2,2,4.0,2.0,8.0,0.0
1648,1616,G1174ECB010,19,384.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.85,1,1,1,2.28,7.68,8,8,8.0,9.0,7.0,0.0
1649,1616,G1174ECB010,19,384.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.85,1,1,1,2.28,7.68,8,8,8.0,9.0,7.0,0.0
1650,1617,G1174ECE010,19,493.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.87,1,1,1,2.28,9.86,10,10,10.0,10.0,13.0,0.0
1651,1617,G1174ECE010,19,493.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.87,1,1,1,2.28,9.86,10,10,10.0,10.0,13.0,0.0
1652,1618,82824ECE010,19,493.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45.0,0.36,1,1,1,3.25,10.955555555555556,11,12,12.0,12.0,18.0,0.0
1653,1618,82824ECE010,19,493.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45.0,0.36,1,1,1,3.25,10.955555555555556,11,12,12.0,12.0,18.0,0.0
1654,1619,G1144ECB010,19,384.0,住友電気工業（株）,TP-331 ﾊﾝﾖｳ,6.0,0.63,2,1,1,2.28,64.0,64,64,63.0,68.0,25.0,0.0
1655,1620,G117362010,19,877.0,多摩川精機販売（株）,TP-331-5 ﾊﾝﾖｳ,18.0,0.85,1,1,1,3.05,48.72222222222222,49,49,49.0,51.0,91.0,0.0
1656,1621,35505ECB010,19,384.0,中庸スプリング（株）,AW-131 ｾﾝﾖｳ,24.0,0.81,1,1,2,2.34,16.0,16,13,14.0,17.0,10.0,0.1
1657,1622,9094906A012,19,,中庸スプリング（株）,TP-131 ﾊﾝﾖｳ,500.0,0.59,3,1,2,2.34,0.0,0,8,8.0,6.0,7.0,0.1
1658,1623,34989ECB010,19,234.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.81,1,1,1,2.33,0.46799999999999997,1,1,0.0,1.0,1.0,0.0
1659,1624,34989ECB020,19,877.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.81,1,1,1,2.33,1.754,2,3,2.0,2.0,6.0,0.0
1660,1625,34989ECE010,19,150.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.72,1,1,1,2.33,0.3,1,1,0.0,0.0,2.0,0.0
1661,1626,9050827A011,19,384.0,（株）東郷製作所,TP-331 ﾊﾝﾖｳ,200.0,0.78,1,1,8,11.12,1.92,2,2,2.0,2.0,4.0,0.08
1662,1627,2030044001J,19,384.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,400.0,0.54,1,1,2,3.52,0.96,1,1,1.0,1.0,2.0,0.03
1663,1628,9030106A018,19,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,2,3.0,2.0,3.0,0.03
1664,1629,9030111A014,19,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,5,5.0,5.0,6.0,0.03
1665,1630,9030115A011,19,986.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,1,1,2,3.52,0.0,0,1,1.0,1.0,3.0,0.03
1666,1631,9030117A010,19,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.54,3,1,2,3.52,0.0,0,1,2.0,1.0,5.0,0.03
1667,1632,9030119A010,19,986.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.58,1,1,2,3.52,0.0,0,1,1.0,0.0,1.0,0.03
1668,1633,9030119A011,19,768.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,200.0,0.54,1,1,2,3.52,3.84,4,3,4.0,4.0,4.0,0.03
1669,1634,9031150A014,19,877.0,ＮＯＫ（株）,B-24,84.0,0.54,1,1,2,3.52,10.44047619047619,11,9,11.0,11.0,9.0,0.03
1670,1635,9031150A015,19,877.0,ＮＯＫ（株）,B-24,84.0,0.53,1,1,2,3.52,10.44047619047619,11,10,11.0,10.0,8.0,0.03
1671,1636,G1250ECB010,19,234.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,3.9,4,4,6.0,4.0,6.0,0.24
1672,1637,G1250ECC010,19,150.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,2.5,3,3,5.0,2.0,5.0,0.24
1673,1638,G1250ECE010,19,493.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.88,1,1,2,6.2,8.216666666666667,9,9,14.0,9.0,18.0,0.24
1674,1639,9036324A003,19,384.0,日本精工（株）,T-10 ﾊﾝﾖｳ,22.0,0.73,1,1,8,9.0,17.454545454545453,18,13,18.0,18.0,10.0,0.09
1675,1640,9036324A004,19,877.0,日本精工（株）,T-10 ﾊﾝﾖｳ,30.0,0.73,1,1,8,9.0,29.23333333333333,30,22,28.0,32.0,21.0,0.09
1676,1641,9036324A005,19,493.0,日本精工（株）,T-10 ｾﾝﾖｳ,22.0,0.68,1,1,8,9.0,22.40909090909091,23,19,23.0,25.0,19.0,0.09
1677,1642,9036340A010,19,,日本精工（株）,T-10 ｾﾝﾖｳ,80.0,0.73,3,1,8,9.0,0.0,0,17,21.0,23.0,18.0,0.09
1678,1643,35165ECE010,19,493.0,（株）松尾製作所,TP-131 ﾊﾝﾖｳ,200.0,0.63,1,1,1,1.21,2.465,3,2,2.0,3.0,6.0,0.0
1679,1644,9020150A002,19,384.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.73,1,1,1,0.73,3.84,4,3,3.0,4.0,5.0,0.0
1680,1645,9020156A001,19,384.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.75,1,1,1,0.73,3.84,4,4,4.0,4.0,6.0,0.0
1681,1646,9020156A002,19,493.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.73,1,1,1,0.73,4.93,5,4,4.0,5.0,5.0,0.0
1682,1647,9056439A005,19,309.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,3.09,4,2,2.0,3.0,14.0,0.0
1683,1648,9056439A006,19,109.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,1.09,2,2,2.0,2.0,3.0,0.0
1684,1649,9056450A001,19,0.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.0,0,1,1.0,0.0,5.0,0.0
1685,1650,9056450A002,19,85.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.85,1,3,3.0,2.0,7.0,0.0
1686,1651,9056451A085,19,72.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.72,1,3,2.0,1.0,11.0,0.0
1687,1652,9056451A086,19,48.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.48,1,1,1.0,0.0,9.0,0.0
1688,1653,9056451A087,19,15.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.15,1,1,1.0,0.0,6.0,0.0
1689,1654,9056451A088,19,5.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.05,1,1,1.0,0.0,2.0,0.0
1690,1655,9056455A041,19,48.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.48,1,1,1.0,0.0,10.0,0.0
1691,1656,9056455A042,19,53.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.53,1,1,1.0,0.0,12.0,0.0
1692,1657,9056455A043,19,50.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.5,1,1,1.0,0.0,11.0,0.0
1693,1658,9056455A044,19,46.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.46,1,1,1.0,1.0,9.0,0.0
1694,1659,9056457A135,19,176.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,1.76,2,1,1.0,1.0,11.0,0.0
1695,1660,9056457A136,19,93.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.93,1,1,1.0,0.0,6.0,0.0
1696,1661,9056457A137,19,48.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.48,1,1,1.0,1.0,2.0,0.0
1697,1662,9056457A138,19,13.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.13,1,1,1.0,0.0,3.0,0.0
1698,1663,9056463A032,19,37.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.37,1,1,1.0,0.0,7.0,0.0
1699,1664,9056463A033,19,13.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.13,1,1,1.0,0.0,3.0,0.0
1700,1665,9056463A034,19,5.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.05,1,1,1.0,1.0,2.0,0.0
1701,1666,9056463A035,19,0.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.0,0,1,1.0,1.0,1.0,0.0
1702,1667,9056463A036,19,0.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.0,0,1,1.0,0.0,1.0,0.0
1703,1668,9056463A037,19,0.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.0,0,1,1.0,0.0,2.0,0.0
1704,1669,82125ECB010,19,384.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,3.84,4,4,4.0,4.0,5.0,0.0
1705,1670,82125ECE010,19,493.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,4.93,5,5,5.0,5.0,8.0,0.0
1706,1671,82824ECB010,19,384.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,32.0,0.57,1,1,1,1.79,12.0,12,12,12.0,13.0,13.0,0.0
1707,1672,82824ECB020,19,877.0,矢崎総業（株）,TP-331 ｾﾝﾖｳ,40.0,0.58,1,1,1,1.79,21.925,22,22,21.0,21.0,32.0,0.0
1708,1673,G1144ECE010,19,493.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,8.0,0.58,2,1,1,1.79,61.625,62,63,63.0,66.0,98.0,0.0
1709,1674,35847ECB010,19,384.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,80.0,0.51,1,1,1,1.9,4.8,5,6,6.0,6.0,5.0,0.0
1710,1675,35847ECB020,19,384.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,70.0,0.5,1,1,1,1.9,5.485714285714287,6,6,6.0,6.0,8.0,0.0
1711,1676,35847ECE010,19,493.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,40.0,0.5,1,1,1,1.9,12.325,13,13,13.0,14.0,20.0,0.0
1712,1677,35847ECE020,19,493.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,60.0,0.49,1,1,1,1.9,8.216666666666667,9,8,8.0,9.0,15.0,0.0
1713,1678,35882ECB010,19,384.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,50.0,0.5,1,1,1,1.9,7.68,8,9,9.0,10.0,8.0,0.0
1714,1679,35441ECB010,19,877.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,48.0,0.67,3,1,1,2.14,18.27083333333333,19,19,38.0,19.0,38.0,0.0
1715,1680,35441TFA010,19,384.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,100.0,0.67,1,1,1,2.14,3.84,4,4,8.0,4.0,6.0,0.0
1716,1681,35409ECB010,19,384.0,サンコール（株）,AW-131 ｾﾝﾖｳ,200.0,0.66,1,1,1,2.26,1.92,2,1,4.0,1.0,5.0,0.0
1717,1682,35300ECB010,20,879.0,アイシン精機（株）,TP-341 ﾊﾝﾖｳ,12.0,0.91,3,1,4,8.04,73.25,74,67,76.0,77.0,115.0,0.14
1718,1683,35580ECB011,20,379.0,アイシン精機（株）,TP-342 ｾﾝﾖｳ,6.0,0.9,3,1,4,8.04,63.16666666666666,64,55,64.0,70.0,81.0,0.14
1719,1684,1040052001Z,20,500.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200.0,0.53,3,1,6,5.76,2.5,3,2,4.0,4.0,4.0,0.08
1720,1685,1040183011P,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.54,1,1,6,5.76,0.0,0,2,2.0,2.0,2.0,0.08
1721,1686,3040052001B,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.52,3,1,6,5.76,0.0,0,9,6.0,5.0,3.0,0.08
1722,1687,9010506A089,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.5,3,1,6,5.76,0.0,0,2,1.0,1.0,3.0,0.08
1723,1688,9010508A014,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.54,3,1,6,5.76,0.0,0,61,76.0,87.0,32.0,0.08
1724,1689,9010508A042,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,300.0,0.53,1,1,6,5.76,0.0,0,6,6.0,6.0,3.0,0.08
1725,1690,9010512A018,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,200.0,0.74,3,1,6,5.76,0.0,0,58,57.0,64.0,19.0,0.08
1726,1691,9011906908,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,1,0.0,0.0,3.0,0.08
1727,1692,9011906A065,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,1,1,6,5.76,0.0,0,3,1.0,1.0,1.0,0.08
1728,1693,9014908A008,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,800.0,0.52,1,1,6,5.76,0.0,0,2,1.0,0.0,1.0,0.08
1729,1694,9015905A007,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,6,5.76,0.0,0,2,2.0,4.0,3.0,0.08
1730,1695,9015906A021,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,5,5.0,6.0,5.0,0.08
1731,1696,9015906A022,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.51,3,1,6,5.76,0.0,0,8,7.0,9.0,6.0,0.08
1732,1697,9015906A023,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,2,2.0,2.0,6.0,0.08
1733,1698,9034118A024,20,500.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200.0,0.52,3,1,6,5.76,2.5,3,3,3.0,2.0,6.0,0.08
1734,1699,9093003179,20,879.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.5,1,1,6,5.76,1.758,2,1,1.0,2.0,4.0,0.08
1735,1700,9155180614,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,3,3.0,3.0,3.0,0.08
1736,1701,9161140614,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,6,4.0,5.0,2.0,0.08
1737,1702,9167180618,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,6,5.76,0.0,0,3,2.0,3.0,2.0,0.08
1738,1703,G1163ECB010,20,702.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,80.0,0.54,1,1,6,5.76,8.775,9,8,8.0,7.0,2.0,0.08
1739,1704,G1163ECE010,20,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,100.0,0.53,1,1,6,5.76,0.0,0,19,18.0,19.0,13.0,0.08
1740,1705,35145ECE020,20,500.0,（株）浅賀井製作所,TP-131 ﾊﾝﾖｳ,100.0,0.65,1,1,4,6.88,5.0,5,3,4.0,5.0,5.0,0.13
1741,1706,35174ECB010,20,379.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,20.0,0.87,1,1,4,6.88,18.95,19,17,16.0,19.0,12.0,0.13
1742,1707,35174ECE010,20,500.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,40.0,0.87,1,1,4,6.88,12.5,13,9,8.0,12.0,13.0,0.13
1743,1708,35174ECE020,20,500.0,（株）浅賀井製作所,TP-331 ﾊﾝﾖｳ,90.0,0.63,3,1,4,6.88,5.5555555555555545,6,5,4.0,6.0,8.0,0.13
1744,1709,35312ECB010,20,379.0,（株）旭工業所,TP-331 ﾊﾝﾖｳ,63.0,0.59,1,1,1,1.9,6.015873015873016,7,6,6.0,6.0,9.0,0.0
1745,1710,01912ECB040,20,879.0,愛産樹脂工業（株）,TP-342 ﾊﾝﾖｳ,50.0,0.25,1,1,1,2.12,17.58,18,15,14.0,18.0,31.0,0.0
1746,1711,019128GA010,20,879.0,石黒ゴム工業（株）,TP-342 ﾊﾝﾖｳ,50.0,1.07,1,1,2,3.64,17.58,18,13,20.0,19.0,42.0,0.29
1747,1712,01912ECB010,20,,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,300.0,0.85,1,1,2,3.64,0.0,0,6,8.0,6.0,14.0,0.29
1748,1713,82821CWA030,20,879.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,200.0,0.83,1,1,2,3.64,4.395,5,4,6.0,5.0,12.0,0.29
1749,1714,82821ECB010,20,879.0,石黒ゴム工業（株）,TP-332 ｾﾝﾖｳ,400.0,0.83,1,1,2,3.64,2.1975,3,2,3.0,2.0,6.0,0.29
