品番,加工図符号,設変符号,品名,ステータス,発注区分,整備室,整備室名,手配区分,工程内外製,工程コード,仕入先名/工場名,発送場所,発送場所名,受給区分,後工程内外製,後工程コード,後工程仕入先名/工場名,受入場所,受入場所名,箱種類,収容数,基準在庫日数,基準在庫枚数,サイクル間隔,サイクル回数,サイクル情報,更新,更新者,最終更新日時,マイナス必要数有無,当月必要数,当月稼働日数,翌月必要数,翌月稼働日数,翌々月必要数,翌々月稼働日数,翌々々月必要数,翌々々月稼働日数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),,当月計算数,翌月計算数,翌々月計算数,翌々々月計算数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土)
01912-ECB040,, A,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,0155,愛産樹脂工業（株）,01,本社工場,――,Ｍ,01,第１,1Y,安城第１工場,TP-342 ﾊﾝﾖｳ,50,0.25,1,1,01,2.12,,,,,"18,814",26.0,"19,021",22.0,"21,779",22.0,"19,018",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","19,021","21,779","19,018",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
01912-8GA010,, C,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-342 ﾊﾝﾖｳ,50,1.07,1,1,02,3.64,,,,,"18,814",26.0,"19,021",22.0,"21,779",22.0,"19,018",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","19,021","21,779","19,018",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
01912-ECB010,, A,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,300,0.85,1,1,02,3.64,,,,,"37,620",26.0,"38,034",22.0,"43,634",22.0,"38,104",20.0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,690","1,892","1,690",0,0,"1,754","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0,,"37,620","38,034","43,634","38,104","1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,690","1,892","1,690",0,0,"1,754","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0
82821-CWA030,,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,200,0.83,1,1,02,3.64,,,,,"18,810",26.0,"19,017",22.0,"21,775",22.0,"19,018",20.0,880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,937,878,938,822,0,,"18,810","19,017","21,775","19,018",880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,937,878,938,822,0
82821-ECB010,,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ｾﾝﾖｳ,400,0.83,1,1,02,3.64,,,,,"18,814",26.0,"19,021",22.0,"21,779",22.0,"19,018",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","19,021","21,779","19,018",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
82821-ECB020,,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,200,0.87,1,1,02,3.64,,,,,"18,814",26.0,"19,021",22.0,"21,779",22.0,"19,018",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","19,021","21,779","19,018",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
82821-ECB040,, A,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-342 ｾﾝﾖｳ,100,0.83,1,1,02,3.64,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
82821-ECB050,,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.83,1,1,02,3.64,,,,,"18,810",26.0,"19,017",22.0,"21,817",22.0,"19,052",20.0,880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,937,878,938,822,0,,"18,810","19,017","21,817","19,052",880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,937,878,938,822,0
82821-ECE010,, A,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,50,1.07,1,1,02,3.64,,,,,"10,577",26.0,"11,107",22.0,"13,142",22.0,"11,395",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,499,499,500,499,455,0,0,493,517,491,517,468,0,,"10,577","11,107","13,142","11,395",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,499,499,500,499,455,0,0,493,517,491,517,468,0
82821-XAE010,, A,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.87,1,1,02,3.64,,,,,"18,814",26.0,"19,021",22.0,"21,821",22.0,"19,052",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","19,021","21,821","19,052",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
82821-XAE020,, C,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,0208,石黒ゴム工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,400,0.81,1,1,02,3.64,,,,,"8,236",21.0,"7,913",22.0,"8,720",22.0,"7,691",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,720","7,691",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
2030 045 013L,, D,GASKET,使用中,かんばん,1Y,第１工場,手配,Ｐ,0226,伊藤金属工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,"2,000",0.53,3,1,01,1.96,,,,,"48,206",21.0,"47,218",22.0,"51,493",22.0,"44,089",20.0,"2,247",0,0,"2,427","2,424","2,421","2,424","2,418",0,0,"2,164","2,424","2,167","2,429","2,166",0,0,"2,256","2,253","2,258","2,253","2,085",0,0,"2,247","2,391","2,247","2,393","2,112",0,,"48,206","47,218","51,493","44,089","2,247",0,0,"2,427","2,424","2,421","2,424","2,418",0,0,"2,164","2,424","2,167","2,429","2,166",0,0,"2,256","2,253","2,258","2,253","2,085",0,0,"2,247","2,391","2,247","2,393","2,112",0
36108-ECB010,,,"SHAFT SUB-ASSY, OIL PUMP DRIVE",使用中,かんばん,1Y,第１工場,手配,Ｐ,0810,（株）オーハシテクニカ,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331-5 ﾊﾝﾖｳ,150,0.64,1,1,01,1.97,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35501-ECA020,, A,"ROD SUB-ASSY, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,0816,大橋鉄工（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.78,3,1,01,1.38,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35501-ECA030,,,"ROD SUB-ASSY, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,0816,大橋鉄工（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,150,0.78,3,1,01,1.38,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35501-ECB010,, A,"ROD SUB-ASSY, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,0816,大橋鉄工（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.6,1,1,01,1.38,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90341-20A009,, A,"PLUG, W/HEAD STRAIGHT SCREW",使用中,かんばん,1Y,第１工場,手配,Ｐ,0816,大橋鉄工（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.78,3,1,01,1.38,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90363-45A004,,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,0831,岡谷鋼機（株）,01,刈谷支店,――,Ｍ,01,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#9T,90,0.64,1,1,01,2.29,,,,,"18,814",21.0,"18,377",22.0,"20,029",22.0,"17,226",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,029","17,226",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
35557-ECA020,, A,"PAWL, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,0834,小川工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,56,0.89,3,1,02,4.94,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35557-ECB010,,,"PAWL, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,0834,小川工業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,46,0.89,1,1,02,4.94,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
41310-ECB010,, A,"GEAR ASSY, DIFFERENTIAL",使用中,かんばん,1Y,第１工場,手配,Ｐ,0930,（株）オンド,01,本社工場,――,Ｍ,01,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#24-A,2,0.69,2,1,04,4,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
41310-ECE010,,,"GEAR ASSY, DIFFERENTIAL",使用中,かんばん,1Y,第１工場,手配,Ｐ,0930,（株）オンド,01,本社工場,――,Ｍ,01,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#24-A,2,0.7,3,1,04,4,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
1040 043 104R,, A,"PIN, STRAIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,1014,（株）ギフ加藤製作所,01,本社工場（ＡＷ発行拠点）,――,Ｍ,01,第１,1Y,安城第１工場,AW-131 ｾﾝﾖｳ,"1,000",0.75,3,1,02,3.8,,,,,"37,628",21.0,"36,754",22.0,"40,142",22.0,"34,520",20.0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0,,"37,628","36,754","40,142","34,520","1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0
35556-ECB010,,,"SHAFT, PARKING LOCK PAWL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1014,（株）ギフ加藤製作所,01,本社工場（ＡＷ発行拠点）,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.75,1,1,02,3.8,,,,,"8,236",21.0,"7,913",22.0,"8,720",22.0,"7,691",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,720","7,691",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90250-06A007,, A,"PIN, STRAIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,1014,（株）ギフ加藤製作所,01,本社工場（ＡＷ発行拠点）,――,Ｍ,01,第１,1Y,安城第１工場,AW-131 ｾﾝﾖｳ,200,0.76,1,1,02,3.8,,,,,"16,472",21.0,"15,826",22.0,"17,356",22.0,"15,314",20.0,786,0,0,822,822,834,822,834,0,0,742,822,742,824,744,0,0,756,756,758,756,720,0,0,768,840,774,842,708,0,,"16,472","15,826","17,356","15,314",786,0,0,822,822,834,822,834,0,0,742,822,742,824,744,0,0,756,756,758,756,720,0,0,768,840,774,842,708,0
33490-ECA010,,,"COOLER ASSY, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1042,マレリ（株）,04,澁澤倉庫,――,Ｍ,01,第１,1Y,安城第１工場,TP-331-5 ﾊﾝﾖｳ,4,1.02,3,1,02,3.92,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33490-ECB010,, A,"COOLER ASSY, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1042,マレリ（株）,04,澁澤倉庫,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,4,0.82,3,1,02,3.92,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
33490-ECE010,, A,"COOLER ASSY, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1042,マレリ（株）,04,澁澤倉庫,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,4,0.81,3,1,02,3.92,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90366-28A005,,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,60,0.62,1,1,01,1.9,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90366-28A006,,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,80,0.62,1,1,01,1.9,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90366-28A007,,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,72,0.57,1,1,01,1.9,,,,,"10,578",21.0,"10,464",22.0,"11,393",22.0,"9,603",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,393","9,603",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90366-28A008,,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,100,0.58,1,1,01,1.9,,,,,"10,578",21.0,"10,464",22.0,"11,393",22.0,"9,603",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,393","9,603",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90366-30A017,,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,72,0.6,1,1,01,1.9,,,,,"18,814",21.0,"18,377",22.0,"20,071",22.0,"17,260",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,071","17,260",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
90366-30A018,, A,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,38,0.34,3,1,01,1.9,,,,,"18,814",21.0,"18,377",22.0,"20,071",22.0,"17,260",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,071","17,260",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
90366-51A030,,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,48,0.81,3,1,01,1.9,,,,,0,21.0,0,22.0,84,22.0,68,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90366-51A031,,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,54,0.81,3,1,01,1.9,,,,,0,21.0,0,22.0,84,22.0,68,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90366-52A003,,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,60,0.57,1,1,01,1.9,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90366-52A004,,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,63,0.57,1,1,01,1.9,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90366-58A001,,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,45,0.57,1,1,01,1.9,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90366-58A002,,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,36,0.59,1,1,01,1.9,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90366-59A009,,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,36,0.59,1,1,01,1.9,,,,,"18,814",21.0,"18,377",22.0,"20,029",22.0,"17,226",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,029","17,226",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
90366-59A010,,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,02,香川工場,――,Ｍ,01,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,36,0.59,1,1,01,1.9,,,,,"18,814",21.0,"18,377",22.0,"20,029",22.0,"17,226",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,029","17,226",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
