,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX,時間稼働率,加工数,使用工程,回収かんばん数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入数/日量数（箱数）,入庫数/納入数（箱数）,出庫数/入庫数（箱数）,回収数/出庫数（箱数）,回収数/納入数（箱数）,出庫数/納入数（箱数）,便Ave,年＆週番号
2250,9011606048     ,2023,36,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2023-36
2251,9011606048     ,2023,37,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-37
2252,9011606048     ,2023,38,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,,,,,,,,2023-38
2253,9011606048     ,2023,39,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2023-39
2254,9011606048     ,2023,40,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-40
2255,9011606048     ,2023,41,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-41
2256,9011606048     ,2023,42,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,,,,,,,,2023-42
2257,9011606048     ,2023,43,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2023-43
2258,9011606048     ,2023,44,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-44
2259,9011606048     ,2023,45,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-45
2260,9011606048     ,2023,46,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-46
2261,9011606048     ,2023,47,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-47
2262,9011606048     ,2023,48,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-48
2263,9011606048     ,2023,49,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-49
2264,9011606048     ,2023,50,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-50
2265,9011606048     ,2023,51,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-51
2291,9011906908     ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2024-2
2292,9011906908     ,2024,3,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.6666666666666667,,,,,,,,2024-3
2269,9011906908     ,2023,31,,,,< NULL >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.6666666666666667,,,,,,,,2023-31
2270,9011906908     ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,2.0,,,,,,,,2023-31
2271,9011906908     ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-32
2272,9011906908     ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-34
2273,9011906908     ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-35
2274,9011906908     ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.33333333333333326,,,,,,,,2023-36
2275,9011906908     ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,-0.25,,,,,,,,2023-37
2276,9011906908     ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-38
2277,9011906908     ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-39
2278,9011906908     ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-40
2279,9011906908     ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-41
2280,9011906908     ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-42
2281,9011906908     ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-43
2282,9011906908     ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-44
2283,9011906908     ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.33333333333333326,,,,,,,,2023-45
2284,9011906908     ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,-0.25,,,,,,,,2023-46
2285,9011906908     ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-47
2286,9011906908     ,2023,48,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2023-48
2287,9011906908     ,2023,49,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,-0.33333333333333337,,,,,,,,2023-49
2288,9011906908     ,2023,50,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.5,,,,,,,,2023-50
2289,9011906908     ,2023,51,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,-0.33333333333333337,,,,,,,,2023-51
2290,9011906908     ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-52
2312,9011906A065    ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2024-2
2313,9011906A065    ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,-0.6,,,,,,,,2024-4
2295,9011906A065    ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.875,,,,,,,,2023-31
2296,9011906A065    ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,-0.06666666666666665,,,,,,,,2023-32
2297,9011906A065    ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-34
2298,9011906A065    ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-35
2299,9011906A065    ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.07692307692307687,,,,,,,,2023-36
2300,9011906A065    ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-37
2301,9011906A065    ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-38
2302,9011906A065    ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-39
2303,9011906A065    ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.07692307692307687,,,,,,,,2023-40
2304,9011906A065    ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.1428571428571429,,,,,,,,2023-41
2305,9011906A065    ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.08333333333333326,,,,,,,,2023-42
2306,9011906A065    ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-43
2307,9011906A065    ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.16666666666666674,,,,,,,,2023-44
2308,9011906A065    ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-45
2309,9011906A065    ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-46
2310,9011906A065    ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-47
64,9011906A065    ,2023,48,1.0,3.0,3.0,（株）青山製作所,2.244,0.34,1.21,1.35,2.97,4.66,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000.0,2.0,2.244,0.87,0.14000000000000012,1.6199999999999997,1.6900000000000004,3.45,0.08,3.2242990654205608,2.278508582164527,0.25282400000000005,3.9553206974021435,1.3531360280586284,94.615,369.5,2.MGケース,11,0.0,0.0,-0.15384615384615385,0.89126559714795,1.5,1.0,3.6666666666666665,5.5,1.5,0.37400000000000005,2023-48
184,9011906A065    ,2023,49,2.0,13.0,11.0,（株）青山製作所,2.238,0.31,1.205,1.485,2.74,3.585,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000.0,10.0,11.196,0.895,0.2799999999999998,1.2550000000000003,0.8449999999999998,2.38,0.08,2.2242990654205603,1.5718407030584267,0.252148,7.931849548677762,2.713527477179234,98.915,386.0,2.MGケース,12,1.0,-0.3101449275362319,0.09090909090909083,0.8931761343336906,1.3,0.8461538461538461,1.0909090909090908,1.2,1.1,0.373,2023-49
306,9011906A065    ,2023,50,2.0,8.0,9.0,（株）青山製作所,2.241,0.31,1.24,1.56,3.13,4.47,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000.0,11.0,11.214,0.93,0.3200000000000001,1.5699999999999998,1.34,3.2299999999999995,0.08,3.0186915887850465,2.1332123827221507,0.252486,7.921231276189571,2.70989491027538,99.77,390.0,2.MGケース,11,0.0,0.357142857142857,-0.08333333333333337,0.9809167112537899,0.7272727272727273,1.125,1.2222222222222223,1.0,0.8181818181818182,0.3735,2023-50
429,9011906A065    ,2023,51,2.0,10.0,10.0,（株）青山製作所,2.241,0.31,1.23,1.56,4.32,5.03,1.07,1.5141483455474132,1.0,（株）青山製作所,1.0,6.0,5.76,1000.0,11.0,11.226,0.92,0.3300000000000001,2.76,0.71,3.8,0.08,3.5514018691588785,2.5096616267319423,0.252486,7.921231276189571,2.70989491027538,100.0,371.5,2.MGケース,10,0.0,0.17647058823529416,-0.09090909090909094,0.9798681631925885,0.9090909090909091,1.0,1.0,0.9090909090909091,0.9090909090909091,0.3735,2023-51
2311,9011906A065    ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,-0.4,,,,,,,,2023-52
2331,9014860027     ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2024-2
2332,9014860027     ,2024,3,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2024-3
2317,9014860027     ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-31
2315,9014860027     ,2023,34,,,,< NULL >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-34
2318,9014860027     ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-35
2319,9014860027     ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-36
2320,9014860027     ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-37
2321,9014860027     ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-39
2322,9014860027     ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-40
2323,9014860027     ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,,,,,,,,2023-42
2324,9014860027     ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2023-44
2325,9014860027     ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-46
2326,9014860027     ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-47
2327,9014860027     ,2023,48,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-48
2328,9014860027     ,2023,49,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-49
2329,9014860027     ,2023,50,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-50
2330,9014860027     ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-52
2352,9014908A008    ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2024-2
2353,9014908A008    ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2024-4
2335,9014908A008    ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,0.2142857142857142,,,,,,,,2023-31
2336,9014908A008    ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,0.05882352941176472,,,,,,,,2023-32
2337,9014908A008    ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,-0.05555555555555558,,,,,,,,2023-34
2338,9014908A008    ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,-0.17647058823529416,,,,,,,,2023-35
2339,9014908A008    ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,0.2142857142857142,,,,,,,,2023-36
2340,9014908A008    ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,0.0,,,,,,,,2023-37
2341,9014908A008    ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,0.0,,,,,,,,2023-38
2342,9014908A008    ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,-0.05882352941176472,,,,,,,,2023-39
2343,9014908A008    ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.0,,,,,,,,2023-40
2344,9014908A008    ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.0,,,,,,,,2023-41
2345,9014908A008    ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,-0.0625,,,,,,,,2023-42
2346,9014908A008    ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.1333333333333333,,,,,,,,2023-43
2347,9014908A008    ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-44
2348,9014908A008    ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,0.41666666666666674,,,,,,,,2023-45
2349,9014908A008    ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,-0.05882352941176472,,,,,,,,2023-46
2350,9014908A008    ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,-0.0625,,,,,,,,2023-47
65,9014908A008    ,2023,48,1.0,4.0,1.0,（株）青山製作所,2.805,0.31,1.21,1.43,1.79,4.41,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800.0,3.0,2.805,0.8999999999999999,0.22,0.3600000000000001,2.62,3.2,0.08,3.1372549019607843,2.3267334726290403,0.31603000000000003,3.164256557921717,1.0825088224469028,94.615,369.5,7.ファイナル前半,15,0.0,0.0,0.0,1.06951871657754,1.3333333333333333,0.25,15.0,5.0,0.3333333333333333,0.4675,2023-48
185,9014908A008    ,2023,49,1.0,14.0,7.0,（株）青山製作所,2.7975,0.315,1.23,1.6,1.945,3.745,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800.0,14.0,13.995,0.915,0.3700000000000001,0.3449999999999997,1.8000000000000005,2.515,0.08,2.465686274509804,1.8286670886443857,0.315185,3.1727398194711043,1.0854109908716936,98.915,386.0,7.ファイナル前半,14,0.0,-0.21406250000000004,-0.06666666666666665,1.0003572704537336,1.0,0.5,2.0,1.0,0.5,0.46625,2023-49
307,9014908A008    ,2023,50,1.0,12.0,6.0,（株）青山製作所,2.80125,0.315,1.25,1.565,1.78,2.76,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800.0,14.0,14.0175,0.935,0.31499999999999995,0.21500000000000008,0.9799999999999998,1.5099999999999998,0.08,1.480392156862745,1.097927357396828,0.31560750000000004,3.168492510475828,1.0839579641101518,99.77,390.0,7.ファイナル前半,15,0.0,-0.3996023856858848,0.0714285714285714,0.9987515605493134,0.8571428571428571,0.5,2.5,1.0714285714285714,0.42857142857142855,0.466875,2023-50
430,9014908A008    ,2023,51,2.0,12.0,12.0,（株）青山製作所,2.80125,0.32,1.26,1.625,3.775,4.609999999999999,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800.0,14.0,14.0325,0.94,0.365,2.15,0.8349999999999995,3.35,0.08,3.2843137254901955,2.4357991041585256,0.31560750000000004,6.336985020951656,2.1679159282203035,100.0,371.5,7.ファイナル前半,13,1.0,1.2185430463576163,-0.1333333333333333,0.9976839479779084,0.8571428571428571,1.0,1.0833333333333333,0.9285714285714286,0.8571428571428571,0.466875,2023-51
2351,9014908A008    ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,-0.5384615384615384,,,,,,,,2023-52
2373,9015905A007    ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2024-2
2374,9015905A007    ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,-0.6,,,,,,,,2024-4
2356,9015905A007    ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.30000000000000004,,,,,,,,2023-31
2357,9015905A007    ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.07692307692307687,,,,,,,,2023-32
2358,9015905A007    ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-34
2359,9015905A007    ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-35
2360,9015905A007    ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-36
2361,9015905A007    ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-37
2362,9015905A007    ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-38
2363,9015905A007    ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-39
