,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX
404,9036659A010    ,2023,51,25.5,111.0,92.0,（株）ジェイテクト,20.75,0.09,2.02,2.63,5.22,5.35,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,111,103.94444444444443,1.93,0.6099999999999999,2.59,0.1299999999999999,3.3299999999999996,0.0,5.6440677966101696,5.219697365260706,6.0175,4.23764021603656,0.9171012407840317
405,9050827A011    ,2023,48,2.0,1.0,2.0,（株）東郷製作所,1.685,0.12,1.45,1.76,1.83,4.3,0.82,1.4004672761573067,1.0,（株）東郷製作所,1.0,8.0,11.12,200,1,1.685,1.33,0.31000000000000005,0.07000000000000006,2.4699999999999998,2.8499999999999996,0.08,3.475609756097561,2.0350350547425964,0.2552775,7.834611354310505,3.6353556513875693
406,9050827A011    ,2023,49,3.0,9.0,8.0,（株）東郷製作所,1.63,0.1,1.51,1.65,4.22,5.55,0.82,1.4004672761573067,1.0,（株）東郷製作所,1.0,8.0,11.12,200,7,6.53,1.41,0.1399999999999999,2.57,1.33,4.04,0.08,4.926829268292683,2.8847514460210846,0.24694499999999997,12.148454109214605,5.6370315391914625
407,9050827A011    ,2023,50,2.0,7.0,8.0,（株）東郷製作所,1.7825,0.1,1.47,1.685,2.7649999999999997,4.33,0.82,1.4004672761573067,1.0,（株）東郷製作所,1.0,8.0,11.12,200,8,8.885,1.3699999999999999,0.21500000000000008,1.0799999999999996,1.5650000000000004,2.8600000000000003,0.08,3.487804878048781,2.0421755286188867,0.27004875,7.406070200287911,3.43650730579975
408,9050827A011    ,2023,51,2.0,9.0,8.0,（株）東郷製作所,1.685,0.125,1.49,1.72,4.76,5.43,0.82,1.4004672761573067,1.0,（株）東郷製作所,1.0,8.0,11.12,200,8,8.565000000000001,1.365,0.22999999999999998,3.04,0.6699999999999999,3.9399999999999995,0.08,4.804878048780488,2.813346707258186,0.2552775,7.834611354310505,3.6353556513875693
409,9056439A005    ,2023,48,14.0,6.0,4.0,（株）ムロコーポレーション,2.58,0.1,0.86,1.15,5.35,5.71,0.93,2.1078563015312133,3.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,3,2.58,0.76,0.2899999999999999,4.199999999999999,0.3600000000000003,4.85,0.0,5.215053763440859,2.300915862469755,0.44634,31.366223058654835,4.436922803881673
410,9056439A005    ,2023,49,13.0,15.0,15.0,（株）ムロコーポレーション,2.65,0.11,0.86,0.99,8.99,9.52,0.93,2.1078563015312133,3.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,10,7.9,0.75,0.13,8.0,0.5299999999999994,8.66,0.0,9.311827956989246,4.108439457523316,0.45845,28.35641836623405,4.011169564479551
411,9056439A005    ,2023,50,13.0,9.0,10.0,（株）ムロコーポレーション,2.46,0.1,0.86,0.99,10.77,12.77,0.93,2.1078563015312133,3.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,5,7.43,0.76,0.13,9.78,2.0,11.91,0.0,12.806451612903226,5.650290293198925,0.42558,30.546548240048875,4.3209753438499225
412,9056439A005    ,2023,51,13.0,11.0,11.0,（株）ムロコーポレーション,2.62,0.1,0.86,1.03,1.9,2.24,0.93,2.1078563015312133,3.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,3,7.92,0.76,0.17000000000000004,0.8699999999999999,0.3400000000000003,1.3800000000000003,0.0,1.4838709677419357,0.6546935856099512,0.45326000000000005,28.681110179587872,4.057098986973591
413,9056450A003    ,2023,50,13.0,5.0,6.0,（株）ムロコーポレーション,2.24,2.1,2.86,3.0,11.91,19.41,0.93,2.3182461823229987,3.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,2,2.24,0.7599999999999998,0.14000000000000012,8.91,7.5,16.55,0.0,17.795698924731184,7.139017471999489,0.3875200000000001,33.54665565648224,4.745356850835182
414,9056450A003    ,2023,51,14.0,4.0,2.0,（株）ムロコーポレーション,2.16,2.1,2.86,3.15,5.9,10.03,0.93,2.3182461823229987,3.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,1,2.16,0.7599999999999998,0.29000000000000004,2.7500000000000004,4.129999999999999,7.17,0.0,7.709677419354838,3.0928553035792348,0.37368,37.4652108756155,5.2996577935253315
415,9093003179     ,2023,48,2.0,1.0,2.0,（株）青山製作所,1.496,0.31,1.16,1.26,1.99,5.23,1.0,1.7032348804500703,1.0,（株）青山製作所,1.0,6.0,5.76,500,1,1.496,0.8499999999999999,0.10000000000000009,0.73,3.24,4.07,0.08,4.07,2.389570602807597,0.16854933333333333,11.865962092206436,4.059408084175886
416,9093003179     ,2023,49,2.0,8.0,3.0,（株）青山製作所,1.492,0.3,1.26,1.55,3.06,4.47,1.0,1.7032348804500703,1.0,（株）青山製作所,1.0,6.0,5.76,500,9,6.17,0.96,0.29000000000000004,1.51,1.4099999999999997,3.21,0.08,3.21,1.8846490503715938,0.16809866666666667,11.897774323016641,4.070291215768851
417,9093003179     ,2023,50,1.0,7.0,5.0,（株）青山製作所,1.594,0.3,1.23,1.69,2.73,5.21,1.0,1.7032348804500703,1.0,（株）青山製作所,1.0,6.0,5.76,500,7,7.776,0.9299999999999999,0.45999999999999996,1.04,2.48,3.98,0.08,3.98,2.336729975227085,0.17959066666666668,5.568218095966382,1.9049167170411307
418,9093003179     ,2023,51,1.0,8.0,4.0,（株）青山製作所,1.594,0.32,1.2349999999999999,1.58,2.5,4.85,1.0,1.7032348804500703,1.0,（株）青山製作所,1.0,6.0,5.76,500,8,7.784000000000001,0.9149999999999998,0.3450000000000002,0.9199999999999999,2.3499999999999996,3.6149999999999998,0.08,3.6149999999999998,2.1224318744838975,0.17959066666666668,5.568218095966382,1.9049167170411307
419,9094906A012    ,2023,48,4.0,8.0,8.0,中庸スプリング（株）,5.162000000000001,0.15,1.37,1.62,4.09,5.64,0.63,1.2078008898133703,3.0,中庸スプリング（株）,1.0,2.0,2.34,500,5,5.162000000000001,1.2200000000000002,0.25,2.4699999999999998,1.5499999999999998,4.27,0.1,6.777777777777777,3.5353509307811497,0.8620540000000002,4.640080551798378,1.0807440057884647
420,9094906A012    ,2023,49,3.0,26.0,26.0,中庸スプリング（株）,5.13,0.33,1.335,1.57,2.13,4.09,0.63,1.2078008898133703,3.0,中庸スプリング（株）,1.0,2.0,2.34,500,20,20.522,1.005,0.2350000000000001,0.5599999999999998,1.96,2.755,0.1,4.373015873015873,2.2810051087358474,0.8567100000000001,3.501768393038484,0.815614116649131
421,9094906A012    ,2023,50,3.0,24.0,24.0,中庸スプリング（株）,5.194,0.17,1.35,1.64,2.17,3.94,0.63,1.2078008898133703,3.0,中庸スプリング（株）,1.0,2.0,2.34,500,27,25.982000000000003,1.1800000000000002,0.2899999999999998,0.53,1.77,2.59,0.1,4.111111111111111,2.1443931875229927,0.8673980000000001,3.4586199184226842,0.8055641929938471
422,9094906A012    ,2023,51,4.0,25.0,24.0,中庸スプリング（株）,5.164,0.245,1.34,1.62,3.31,4.485,0.63,1.2078008898133703,3.0,中庸スプリング（株）,1.0,2.0,2.34,500,24,25.878000000000004,1.0950000000000002,0.28,1.69,1.1750000000000003,3.1450000000000005,0.1,4.992063492063493,2.603906013420777,0.862388,4.638283464055622,1.0803254372347126
423,9155180614     ,2023,48,5.0,3.0,3.0,（株）青山製作所,2.444,0.29,1.16,1.27,8.51,11.26,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500,3,2.444,0.8699999999999999,0.1100000000000001,7.24,2.75,10.1,0.08,9.351851851851851,4.39293018419615,0.27535733333333334,18.158223496256984,6.212023827666863
424,9155180614     ,2023,49,3.0,11.0,13.0,（株）青山製作所,2.424,0.32,1.24,1.54,3.9,4.36,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500,11,12.133333333333333,0.9199999999999999,0.30000000000000004,2.36,0.4600000000000004,3.12,0.08,2.888888888888889,1.3570239776922761,0.27310399999999996,10.984826293280218,3.75796688980639
425,9155180614     ,2023,50,3.0,11.0,11.0,（株）青山製作所,2.468,0.32,1.24,1.51,3.46,5.08,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500,13,12.337333333333333,0.9199999999999999,0.27,1.95,1.62,3.84,0.08,3.5555555555555554,1.6701833571597242,0.2780613333333333,10.788986602476193,3.690969100847119
426,9155180614     ,2023,51,4.0,11.0,11.0,（株）青山製作所,2.448,0.31,1.255,1.5950000000000002,3.74,5.6,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500,10,12.262666666666666,0.9449999999999998,0.3400000000000003,2.145,1.8599999999999994,4.345,0.08,4.023148148148148,1.8898298663695317,0.275808,14.5028425571412,4.961498769548305
427,9155180640     ,2023,48,3.0,3.0,3.0,（株）青山製作所,1.496,0.25,1.1549999999999998,1.255,5.1850000000000005,6.055,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000,2,1.496,0.9049999999999998,0.10000000000000009,3.9300000000000006,0.8699999999999992,4.9,0.08,4.537037037037037,1.5915976351848486,0.16854933333333333,17.798943138309653,6.08911212626383
428,9155180640     ,2023,49,4.0,8.0,7.0,（株）青山製作所,1.492,0.29,1.1949999999999998,1.405,5.93,6.66,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000,6,4.476,0.9049999999999998,0.2100000000000002,4.5249999999999995,0.7300000000000004,5.465,0.08,5.060185185185185,1.775118586996979,0.16809866666666667,23.795548646033282,8.140582431537702
429,9155180640     ,2023,50,4.0,6.0,7.0,（株）青山製作所,1.494,0.31,1.18,1.43,4.66,5.7,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000,7,7.476000000000001,0.8699999999999999,0.25,3.2300000000000004,1.04,4.5200000000000005,0.08,4.185185185185185,1.4681676144970441,0.168324,23.763693828568712,8.129684730826138
430,9155180640     ,2023,51,4.0,6.0,7.0,（株）青山製作所,1.494,0.31,1.25,1.5,4.56,5.78,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000,5,5.992,0.94,0.25,3.0599999999999996,1.2200000000000006,4.53,0.08,4.194444444444445,1.4714157729361967,0.168324,23.763693828568712,8.129684730826138
431,9161140614     ,2023,48,8.0,8.0,7.0,（株）青山製作所,4.7872,0.31,1.21,1.46,4.58,4.87,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500,6,4.7872,0.8999999999999999,0.25,3.12,0.29000000000000004,3.66,0.08,3.452830188679245,2.172643718163698,0.5393578666666666,14.832452615258045,5.0742601052198575
432,9161140614     ,2023,49,7.0,23.0,24.0,（株）青山製作所,4.7744,0.32,1.23,1.54,3.5549999999999997,4.4,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500,22,23.8848,0.9099999999999999,0.31000000000000005,2.0149999999999997,0.8450000000000006,3.1700000000000004,0.08,2.9905660377358494,1.881770652070744,0.5379157333333333,13.013190665799451,4.451881017247181
433,9161140614     ,2023,50,6.0,19.0,22.0,（株）青山製作所,4.7808,0.32,1.25,1.57,3.545,4.475,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500,22,23.9232,0.9299999999999999,0.32000000000000006,1.9749999999999999,0.9299999999999997,3.2249999999999996,0.08,3.0424528301886786,1.9144196696934221,0.5386368,11.139231482141584,3.810789717574752
434,9161140614     ,2023,51,7.0,22.0,21.0,（株）青山製作所,4.7808,0.31,1.25,1.6,4.68,5.04,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500,23,23.9488,0.94,0.3500000000000001,3.0799999999999996,0.3600000000000003,3.79,0.08,3.5754716981132075,2.2498141234536653,0.5386368,12.995770062498513,4.445921337170544
435,9167180618     ,2023,48,5.0,3.0,3.0,（株）青山製作所,2.244,0.25,1.1549999999999998,1.26,4.67,5.4,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000,2,2.244,0.9049999999999998,0.1050000000000002,3.41,0.7300000000000004,4.245000000000001,0.08,3.967289719626169,1.7669498928196072,0.25282400000000005,19.776603487010725,6.765680140293142
436,9167180618     ,2023,49,5.0,12.0,11.0,（株）青山製作所,2.238,0.33,1.25,1.54,4.48,5.21,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000,9,11.196,0.9199999999999999,0.29000000000000004,2.9400000000000004,0.7299999999999995,3.96,0.08,3.7009345794392523,1.6483207480720006,0.252148,19.8296238716944,6.783818692948085
437,9167180618     ,2023,50,4.0,8.0,11.0,（株）青山製作所,2.2425,0.32,1.26,1.585,4.949999999999999,6.015000000000001,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000,10,11.214,0.94,0.32499999999999996,3.3649999999999993,1.0650000000000013,4.755000000000001,0.08,4.44392523364486,1.9792336255258496,0.252655,15.831865587461161,5.416164543078818
438,9167180618     ,2023,51,4.0,11.0,10.0,（株）青山製作所,2.241,0.32,1.27,3.25,4.23,5.24,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000,9,8.799000000000001,0.95,1.98,0.9800000000000004,1.0099999999999998,3.97,0.08,3.710280373831776,1.6524831742034958,0.252486,15.842462552379143,5.4197898205507595
439,G1144ECB010    ,2023,48,43.0,95.0,77.0,住友電気工業（株）,56.16666666666666,1.09,2.37,2.98,5.41,5.53,0.63,0.6648280365694385,2.0,住友電気工業（株）,1.0,1.0,2.28,6,55,56.16666666666666,1.28,0.6099999999999999,2.43,0.1200000000000001,3.16,0.0,5.015873015873016,4.75310881337952,18.422666666666665,2.3340812043135273,0.5555723040746277
440,G1144ECB010    ,2023,49,40.0,280.0,274.0,住友電気工業（株）,54.33333333333334,1.14,4.32,4.8,5.25,5.41,0.63,0.6648280365694385,2.0,住友電気工業（株）,1.0,1.0,2.28,6,278,272.6666666666667,3.1800000000000006,0.47999999999999954,0.4500000000000002,0.16000000000000014,1.0899999999999999,0.0,1.73015873015873,1.6395217109442015,17.82133333333334,2.2445009726170873,0.5342498686635738
441,G1144ECB010    ,2023,50,31.0,229.0,267.0,住友電気工業（株）,59.33333333333334,1.16,4.36,4.79,5.23,5.33,0.63,0.6648280365694385,2.0,住友電気工業（株）,1.0,1.0,2.28,6,293,296.16666666666663,3.2,0.4299999999999997,0.4400000000000004,0.09999999999999964,0.9699999999999998,0.0,1.5396825396825393,1.4590239079044727,19.461333333333336,1.5929021649767057,0.37915232954452793
442,G1144ECB010    ,2023,51,39.5,286.0,256.0,住友電気工業（株）,57.33333333333334,1.16,4.32,4.76,5.46,5.79,0.63,0.6648280365694385,2.0,住友電気工業（株）,1.0,1.0,2.28,6,300,285.5,3.16,0.4399999999999995,0.7000000000000002,0.33000000000000007,1.4699999999999998,0.0,2.333333333333333,2.2110980872366754,18.805333333333333,2.100467952353942,0.4999662470044216
443,G1144ECE010    ,2023,48,57.0,53.0,78.0,矢崎総業（株）,51.375,0.14,1.98,2.18,5.58,5.75,0.58,0.6194137209015889,2.0,矢崎総業（株）,1.0,1.0,1.79,8,53,51.375,1.8399999999999999,0.20000000000000018,3.4,0.16999999999999993,3.77,0.0,6.500000000000001,6.086400531316241,14.333625000000001,3.976663265573084,0.8348299857749365
444,G1144ECE010    ,2023,49,56.0,257.0,267.0,矢崎総業（株）,52.125,0.14,1.98,2.19,3.98,4.97,0.58,0.6194137209015889,2.0,矢崎総業（株）,1.0,1.0,1.79,8,203,209.5,1.8399999999999999,0.20999999999999996,1.79,0.9899999999999998,2.9899999999999998,0.0,5.155172413793103,4.827145248974949,14.542875000000002,3.850682894544579,0.8083826392610515
445,G1144ECE010    ,2023,50,49.0,258.0,226.0,矢崎総業（株）,48.875,0.13,1.98,2.31,4.96,5.16,0.58,0.6194137209015889,2.0,矢崎総業（株）,1.0,1.0,1.79,8,256,245.125,1.85,0.33000000000000007,2.65,0.20000000000000018,3.18,0.0,5.482758620689656,5.133886920314495,13.636125000000002,3.5933962177671437,0.754369860614773
446,G1144ECE010    ,2023,51,81.0,356.0,314.0,矢崎総業（株）,50.25,0.13,1.99,2.3,5.52,5.79,0.58,0.6194137209015889,2.0,矢崎総業（株）,1.0,1.0,1.79,8,265,253.625,1.8599999999999999,0.30999999999999983,3.2199999999999998,0.27000000000000046,3.8,0.0,6.551724137931035,6.134833426790905,14.01975,5.777563793933558,1.2128971395842458
447,G1163ECB010    ,2023,48,7.0,10.0,7.0,（株）青山製作所,4.7625,0.31,1.21,1.46,2.805,4.17,1.04,1.2303402331667856,1.0,（株）青山製作所,1.0,6.0,5.76,80,6,4.7625,0.8999999999999999,0.25,1.3450000000000002,1.3649999999999998,2.96,0.08,2.846153846153846,2.405838580423583,0.5365749999999999,13.045706564785913,4.463004877426759
448,G1163ECB010    ,2023,49,5.0,21.0,22.0,（株）青山製作所,4.35,0.32,1.205,1.54,2.425,3.955,1.04,1.2303402331667856,1.0,（株）青山製作所,1.0,6.0,5.76,80,20,21.75,0.885,0.33499999999999996,0.8849999999999998,1.5300000000000002,2.75,0.08,2.644230769230769,2.23515408654218,0.4900999999999999,10.201999591920018,3.4901577551305323
449,G1163ECB010    ,2023,50,3.0,21.0,26.0,（株）青山製作所,5.4,0.315,1.2349999999999999,1.57,2.1950000000000003,2.815,1.04,1.2303402331667856,1.0,（株）青山製作所,1.0,6.0,5.76,80,26,27.15,0.9199999999999999,0.3350000000000002,0.6250000000000002,0.6199999999999997,1.58,0.08,1.5192307692307692,1.2841976206315073,0.6084,4.930966469428007,1.6869095816464237
450,G1163ECB010    ,2023,51,4.0,28.0,25.0,（株）青山製作所,5.4375,0.32,1.25,1.6,3.53,4.0,1.04,1.2303402331667856,1.0,（株）青山製作所,1.0,6.0,5.76,80,29,26.6625,0.9299999999999999,0.3500000000000001,1.9299999999999997,0.4700000000000002,2.75,0.08,2.644230769230769,2.23515408654218,0.612625,6.52927973882881,2.2337009632835403
451,G1163ECE010    ,2023,48,17.0,27.0,28.0,（株）青山製作所,18.63,0.31,1.21,1.455,3.945,4.380000000000001,1.03,1.0846089995631278,1.0,（株）青山製作所,1.0,6.0,5.76,100,20,18.63,0.8999999999999999,0.2450000000000001,2.4899999999999998,0.43500000000000094,3.170000000000001,0.08,3.077669902912622,2.9227122412563906,2.09898,8.099171978770642,2.7707693611583775
452,G1163ECE010    ,2023,49,18.0,94.0,96.0,（株）青山製作所,18.9,0.32,1.25,1.54,3.36,3.54,1.03,1.0846089995631278,1.0,（株）青山製作所,1.0,6.0,5.76,100,87,94.56,0.9299999999999999,0.29000000000000004,1.8199999999999998,0.18000000000000016,2.29,0.08,2.2233009708737863,2.1113599471536695,2.1294,8.4530853761623,2.891844997108155
453,G1163ECE010    ,2023,50,16.0,76.0,83.0,（株）青山製作所,18.09,0.32,1.24,1.57,2.78,3.31,1.03,1.0846089995631278,1.0,（株）青山製作所,1.0,6.0,5.76,100,89,90.42,0.9199999999999999,0.33000000000000007,1.2099999999999997,0.5300000000000002,2.0700000000000003,0.08,2.009708737864078,1.9085218736279899,2.03814,7.850294876701307,2.6856271946609733
454,G1163ECE010    ,2023,51,22.5,86.0,81.0,（株）青山製作所,18.06,0.32,1.25,1.59,4.21,4.5,1.03,1.0846089995631278,1.0,（株）青山製作所,1.0,6.0,5.76,100,91,90.93,0.9299999999999999,0.3400000000000001,2.62,0.29000000000000004,3.25,0.08,3.1553398058252426,2.9964715407202736,2.03476,11.057815172305334,3.782936769472877
455,G117362010     ,2023,48,72.0,82.0,60.0,多摩川精機販売（株）,41.555555555555564,0.09,3.09,3.59,7.1,7.225,0.89,0.9139840106595604,1.0,多摩川精機販売（株）,1.0,1.0,3.05,18,40,41.555555555555564,3.0,0.5,3.51,0.125,4.135,0.0,4.646067415730337,4.524149166478361,16.830000000000005,4.278074866310159,1.190804344230663
456,G117362010     ,2023,49,51.0,183.0,208.0,多摩川精機販売（株）,41.444444444444436,0.09,5.1,5.47,6.79,7.01,0.89,0.9139840106595604,1.0,多摩川精機販売（株）,1.0,1.0,3.05,18,142,165.83333333333331,5.01,0.3700000000000001,1.3200000000000003,0.21999999999999975,1.9100000000000001,0.0,2.146067415730337,2.0897520938267644,16.784999999999997,3.0384271671134946,0.8457477681656119
457,G117362010     ,2023,50,38.0,166.0,192.0,多摩川精機販売（株）,41.5,0.09,5.09,5.53,6.26,6.58,0.89,0.9139840106595604,1.0,多摩川精機販売（株）,1.0,1.0,3.05,18,208,207.66666666666669,5.0,0.4400000000000004,0.7299999999999995,0.3200000000000003,1.4900000000000002,0.0,1.6741573033707868,1.6302254553936542,16.8075,2.2608954335861964,0.629321409348735
458,G117362010     ,2023,51,53.5,227.0,185.0,多摩川精機販売（株）,41.5,0.09,5.08,5.48,7.005,7.205,0.89,0.9139840106595604,1.0,多摩川精機販売（株）,1.0,1.0,3.05,18,226,207.88888888888886,4.99,0.40000000000000036,1.5249999999999995,0.20000000000000018,2.125,0.0,2.3876404494382024,2.3249859682627614,16.8075,3.1831027814963555,0.8860183000041402
459,G1174ECB010    ,2023,48,9.0,10.0,9.0,住友電装（株）,6.74,1.1,2.37,2.87,5.45,5.85,0.89,1.0351168190393267,1.0,住友電装（株）,1.0,1.0,2.28,50,7,6.74,1.27,0.5,2.58,0.39999999999999947,3.4799999999999995,0.0,3.910112359550561,3.3619393830637634,2.21072,4.07107186798871,0.9690214605952806
460,G1174ECB010    ,2023,49,7.0,32.0,33.0,住友電装（株）,6.52,1.15,4.32,4.77,5.8100000000000005,6.04,0.89,1.0351168190393267,1.0,住友電装（株）,1.0,1.0,2.28,50,32,32.72,3.1700000000000004,0.4499999999999993,1.040000000000001,0.22999999999999954,1.7199999999999998,0.0,1.932584269662921,1.6616482008246187,2.1385599999999996,3.2732305850665875,0.7791143918010454
461,G1174ECB010    ,2023,50,5.0,27.0,30.0,住友電装（株）,7.12,1.17,4.36,4.87,5.5,5.87,0.89,1.0351168190393267,1.0,住友電装（株）,1.0,1.0,2.28,50,35,35.54,3.1900000000000004,0.5099999999999998,0.6299999999999999,0.3700000000000001,1.5099999999999998,0.0,1.6966292134831458,1.4587725483983571,2.33536,2.1409975335708413,0.5096133461619999
462,G1174ECB010    ,2023,51,6.0,36.0,31.0,住友電装（株）,6.88,1.17,4.32,4.85,5.99,6.255,0.89,1.0351168190393267,1.0,住友電装（株）,1.0,1.0,2.28,50,36,34.260000000000005,3.1500000000000004,0.5299999999999994,1.1400000000000006,0.2649999999999997,1.9349999999999996,0.0,2.174157303370786,1.869354225927696,2.25664,2.6588201928530912,0.6328686670942046
463,G1174ECE010    ,2023,48,18.0,15.0,12.0,住友電装（株）,8.22,1.1,2.37,2.87,6.76,6.87,0.91,1.033167877817465,1.0,住友電装（株）,1.0,1.0,2.28,50,9,8.22,1.27,0.5,3.8899999999999997,0.11000000000000032,4.5,0.0,4.945054945054945,4.355536110458747,2.6961600000000003,6.676161652127469,1.5891008867182947
464,G1174ECE010    ,2023,49,14.0,39.0,43.0,住友電装（株）,8.4,1.15,4.32,4.77,6.49,6.83,0.91,1.033167877817465,1.0,住友電装（株）,1.0,1.0,2.28,50,39,41.92,3.1700000000000004,0.4499999999999993,1.7200000000000006,0.33999999999999986,2.51,0.0,2.7582417582417578,2.429421252722545,2.7552000000000003,5.08130081300813,1.209482341557813
465,G1174ECE010    ,2023,50,11.0,31.0,36.0,住友電装（株）,7.82,1.17,4.36,4.87,6.43,6.775,0.91,1.033167877817465,1.0,住友電装（株）,1.0,1.0,2.28,50,40,39.22,3.1900000000000004,0.5099999999999998,1.5599999999999996,0.34500000000000064,2.415,0.0,2.6538461538461537,2.3374710459461943,2.56496,4.288565903561849,1.0207907230539088
466,G1174ECE010    ,2023,51,14.0,44.0,36.0,住友電装（株）,8.04,1.17,4.32,4.85,6.83,7.07,0.91,1.033167877817465,1.0,住友電装（株）,1.0,1.0,2.28,50,41,40.580000000000005,3.1500000000000004,0.5299999999999994,1.9800000000000004,0.2400000000000002,2.75,0.0,3.021978021978022,2.661716511947012,2.6371199999999995,5.308821744933868,1.2636382672992081
467,G1250ECB010    ,2023,48,4.0,4.0,3.0,（株）バルカー,2.1166666666666667,0.37,3.23,3.43,8.37,9.09,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60,1,2.1166666666666667,2.86,0.20000000000000018,4.9399999999999995,0.7200000000000006,5.859999999999999,0.24,6.735632183908045,4.513714559039403,0.762,5.2493438320209975,2.0766634939863287
468,G1250ECB010    ,2023,49,4.0,8.0,10.0,（株）バルカー,1.9333333333333331,0.1,5.05,5.465,7.79,8.945,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60,8,5.833333333333333,4.95,0.41500000000000004,2.325,1.1550000000000002,3.8950000000000005,0.24,4.477011494252874,3.0001566906925734,0.696,5.74712643678161,2.2735884804850324
469,G1250ECB010    ,2023,50,3.0,12.0,11.0,（株）バルカー,2.4,0.1,5.03,5.35,6.63,7.2,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60,14,12.066666666666666,4.930000000000001,0.3199999999999994,1.2800000000000002,0.5700000000000003,2.17,0.24,2.494252873563218,1.6714608520674923,0.8640000000000001,3.472222222222222,1.3736263736263736
470,G1250ECB010    ,2023,51,4.0,11.0,11.0,（株）バルカー,2.425,0.235,5.140000000000001,5.404999999999999,6.875,7.61,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60,10,11.85,4.905,0.2649999999999988,1.4700000000000006,0.7350000000000003,2.4699999999999998,0.24,2.8390804597701145,1.90253838921968,0.8730000000000001,4.581901489117984,1.8126203693214002
471,G1250ECC010    ,2023,48,6.0,2.0,4.0,（株）バルカー,3.5,0.37,3.23,3.43,3.79,4.1,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60,1,3.5,2.86,0.20000000000000018,0.3599999999999999,0.3099999999999996,0.8699999999999997,0.24,0.9999999999999997,0.7477629728656014,1.26,4.761904761904762,1.8838304552590268
472,G1250ECC010    ,2023,49,4.0,16.0,18.0,（株）バルカー,3.5,0.235,5.04,5.279999999999999,6.105,6.77,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60,16,17.6,4.805,0.23999999999999932,0.8250000000000011,0.6649999999999991,1.7299999999999995,0.24,1.9885057471264362,1.4869309690315984,1.26,3.1746031746031744,1.2558869701726847
473,G1250ECC010    ,2023,50,4.0,16.0,16.0,（株）バルカー,3.5,0.1,5.025,5.33,6.345000000000001,6.79,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60,18,17.55,4.925000000000001,0.3049999999999997,1.0150000000000006,0.4449999999999994,1.7649999999999997,0.24,2.0287356321839076,1.5170133874802147,1.26,3.1746031746031744,1.2558869701726847
474,G1250ECC010    ,2023,51,5.0,16.0,14.0,（株）バルカー,3.3,0.38,5.24,5.44,6.8,7.48,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60,14,16.7,4.86,0.20000000000000018,1.3599999999999994,0.6800000000000006,2.24,0.24,2.5747126436781613,1.9252747807114345,1.188,4.208754208754209,1.665001665001665
