,品番,仕入先名,年,月,週番号,日,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,実績納入回数,時間稼働率,加工数,不等ピッチ係数【日】,使用工程,曜日_番号,曜日_名前,在庫数（箱）_1日の中央値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,週最大日量数（箱数）,週最大日量数（箱数）_繰り上げ,実績最小納入回数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,社内LT-設計値LT,社内LT-設計値LT（基準在庫枚数込み）,便Ave,便Ave_実績便数使用,便Ave_繰り上げ,便Ave_実績便数使用_繰り上げ,設計納入回数-実績納入回数,不等ピッチ在庫,不等ピッチ在庫_繰り上げ,設計値MIN,設計値MIN_実績便数使用,設計値MIN_繰り上げ,設計値MIN_実績便数使用_繰り上げ,設計値MAX,設計値MAX_実績便数使用,設計値MAX_繰り上げ,設計値MAX_実績便数使用_繰り上げ,順立装置在庫量/設計値MIN_繰り上げ,順立装置在庫量/設計値MIN_実績便数使用_繰り上げ,順立装置在庫量-設計値MIN_繰り上げ,順立装置在庫量-設計値MIN_実績便数使用_繰り上げ,順立装置在庫量/設計値MAX_繰り上げ,順立装置在庫量/設計値MAX_実績便数使用_繰り上げ,順立装置在庫量-設計値MAX_繰り上げ,順立装置在庫量-設計値MAX_実績便数使用_繰り上げ
767,9031150A014    ,ＮＯＫ（株）,2023.0,11.0,48.0,30.0,,,,,,,3.0,,,,0.03,8.ファイナル後半,3.0,木曜日,4.0,5.0,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,48.0,1.0,1.65,0.21499999999999986,0.41000000000000014,0.5150000000000003,2.84,10.0,8.0,2.0,94.615,369.5,0.03,8.ファイナル後半,4.0,金曜日,3.0,10.0,8.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,748.0,8.904761904761905,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.904761904761905,9.0,2.0,5.3584905660377355,4.424190217222089,2.3099999999999996,2.1980746169220517,4.4523809523809526,4.4523809523809526,5.0,5.0,0.0,0.2671428571428571,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-6.0,-6.0
769,9031150A015    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,3.0,0.0,0.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,0.0,0.0,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.904761904761905,9.0,2.0,,,,,4.4523809523809526,4.4523809523809526,5.0,5.0,,,,2.034,2.034,3.0,3.0,,,,,1.0,1.0,0.0,0.0,,,,
770,9031150A015    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,3.0,0.0,0.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,0.0,0.0,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.904761904761905,9.0,2.0,,,,,4.4523809523809526,4.4523809523809526,5.0,5.0,,,,2.034,2.034,3.0,3.0,,,,,1.0,1.0,0.0,0.0,,,,
771,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,49.0,4.0,3.8,0.20000000000000015,0.3199999999999994,0.3799999999999999,0.8999999999999999,9.0,9.0,2.0,96.84,378.5,0.03,8.ファイナル後半,0.0,月曜日,3.0,9.0,7.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,747.0,8.892857142857142,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.892857142857142,9.0,2.0,1.6981132075471697,1.402032111091507,0.3699999999999999,0.2580746169220518,4.446428571428571,4.446428571428571,5.0,5.0,0.0,0.26678571428571424,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-6.0,-6.0
772,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,49.0,5.0,1.54,0.2799999999999998,0.3049999999999997,0.4199999999999999,0.8400000000000003,10.0,9.0,2.0,99.01,386.0,0.03,8.ファイナル後半,1.0,火曜日,3.0,10.0,9.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,746.0,8.880952380952381,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.892857142857142,9.0,2.0,1.584905660377359,1.3085633036854072,0.3100000000000003,0.1980746169220522,4.446428571428571,4.446428571428571,5.0,5.0,0.0,0.26678571428571424,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-6.0,-6.0
773,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,49.0,6.0,1.52,0.25,0.1200000000000001,0.46,0.8,7.0,10.0,2.0,99.455,388.5,0.03,8.ファイナル後半,2.0,水曜日,2.0,7.0,7.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,746.0,8.880952380952381,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.892857142857142,9.0,2.0,1.509433962264151,1.246250765414673,0.27,0.15807461692205194,4.446428571428571,4.446428571428571,5.0,5.0,0.0,0.26678571428571424,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,0.6666666666666666,0.6666666666666666,-1.0,-1.0,0.2222222222222222,0.2222222222222222,-7.0,-7.0
774,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,49.0,7.0,1.81,0.19000000000000014,0.4500000000000002,0.26000000000000023,0.9800000000000002,9.0,7.0,2.0,43.725,130.0,0.03,8.ファイナル後半,3.0,木曜日,4.5,9.0,6.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,747.0,8.892857142857142,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.892857142857142,9.0,2.0,1.8490566037735852,1.5266571876329746,0.4500000000000002,0.3380746169220521,4.446428571428571,4.446428571428571,5.0,5.0,0.0,0.26678571428571424,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.5,1.5,1.5,1.5,0.5,0.5,-4.5,-4.5
775,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,49.0,8.0,1.66,0.2250000000000001,1.415,0.2950000000000001,2.815,10.0,10.0,2.0,99.77,390.0,0.03,8.ファイナル後半,4.0,金曜日,4.5,10.0,9.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,746.0,8.880952380952381,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.892857142857142,9.0,2.0,5.311320754716981,4.3852448808028806,2.285,2.173074616922052,4.446428571428571,4.446428571428571,5.0,5.0,0.0,0.26678571428571424,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.5,1.5,1.5,1.5,0.5,0.5,-4.5,-4.5
776,9031150A015    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,5.0,0.0,0.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,0.0,0.0,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.892857142857142,9.0,2.0,,,,,4.446428571428571,4.446428571428571,5.0,5.0,,,,2.034,2.034,3.0,3.0,,,,,1.6666666666666667,1.6666666666666667,2.0,2.0,,,,
777,9031150A015    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,5.0,0.0,0.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,0.0,0.0,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.892857142857142,9.0,2.0,,,,,4.446428571428571,4.446428571428571,5.0,5.0,,,,2.034,2.034,3.0,3.0,,,,,1.6666666666666667,1.6666666666666667,2.0,2.0,,,,
778,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,50.0,11.0,3.8,0.1499999999999999,0.395,0.31000000000000005,0.8499999999999996,8.0,10.0,2.0,99.22,388.0,0.03,8.ファイナル後半,0.0,月曜日,4.5,8.0,10.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,747.0,8.892857142857142,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.916666666666666,9.0,2.0,1.6037735849056596,1.3241414382530894,0.3199999999999996,0.20807461692205154,4.458333333333333,4.458333333333333,5.0,5.0,0.0,0.26749999999999996,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.5,1.5,1.5,1.5,0.5,0.5,-4.5,-4.5
779,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,50.0,12.0,2.66,0.19500000000000006,0.3250000000000002,0.43000000000000016,0.845,10.0,9.0,2.0,99.85,390.0,0.03,8.ファイナル後半,1.0,火曜日,3.0,10.0,8.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,747.0,8.892857142857142,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.916666666666666,9.0,2.0,1.5943396226415094,1.3163523709692484,0.31499999999999995,0.20307461692205186,4.458333333333333,4.458333333333333,5.0,5.0,0.0,0.26749999999999996,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-6.0,-6.0
780,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,50.0,13.0,1.665,0.1299999999999999,0.485,0.41000000000000014,1.06,10.0,9.0,2.0,99.92,361.5,0.03,8.ファイナル後半,2.0,水曜日,4.5,10.0,8.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,747.0,8.892857142857142,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.916666666666666,9.0,2.0,2.0,1.6512822641744418,0.53,0.41807461692205194,4.458333333333333,4.458333333333333,5.0,5.0,0.0,0.26749999999999996,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.5,1.5,1.5,1.5,0.5,0.5,-4.5,-4.5
781,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,50.0,14.0,1.53,0.22999999999999976,0.4500000000000002,0.3800000000000003,1.05,9.0,9.0,2.0,99.605,389.0,0.03,8.ファイナル後半,3.0,木曜日,4.0,9.0,10.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,749.0,8.916666666666666,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.916666666666666,9.0,2.0,1.9811320754716981,1.6357041296067583,0.52,0.40807461692205194,4.458333333333333,4.458333333333333,5.0,5.0,0.0,0.26749999999999996,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.4444444444444444,0.4444444444444444,-5.0,-5.0
782,9031150A015    ,ＮＯＫ（株）,2023.0,12.0,50.0,15.0,1.53,0.24999999999999975,0.365,0.73,3.04,10.0,5.0,2.0,99.85,390.0,0.03,8.ファイナル後半,4.0,金曜日,2.0,4.0,3.0,1.0,2.0,3.52,5.56,B-24,0.53,1.0,84.0,748.0,8.904761904761905,750.5,8.93452380952381,0.11192538307794804,0.6419253830779481,8.916666666666666,9.0,2.0,5.735849056603773,4.7357529085757575,2.51,2.398074616922052,4.458333333333333,4.458333333333333,5.0,5.0,0.0,0.26749999999999996,1.0,2.034,2.034,3.0,3.0,9.0,9.0,9.0,9.0,0.6666666666666666,0.6666666666666666,-1.0,-1.0,0.2222222222222222,0.2222222222222222,-7.0,-7.0
783,9031150A015    ,ＮＯＫ（株）,2023.0,11.0,48.0,30.0,,,,,,,3.0,,,,0.03,8.ファイナル後半,3.0,木曜日,2.5,4.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,48.0,1.0,,,8.92,3.42,,2.0,1.0,1.0,94.615,369.5,0.0,3.ギヤサブ・共通部品,4.0,金曜日,3.0,2.0,2.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1907.0,0.9535,1906.95,0.953475,3.146385589554,3.676385589554,0.9535,1.0,1.0,,,,,0.9535,0.9535,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.5,1.5,1.0,1.0
785,2030045013L    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,4.0,0.0,0.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,0.0,0.0,1906.95,0.953475,3.146385589554,3.676385589554,0.9535,1.0,1.0,,,,,0.9535,0.9535,1.0,1.0,,,,0.296,0.296,1.0,1.0,,,,,4.0,4.0,3.0,3.0,,,,
786,2030045013L    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,4.0,0.0,0.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,0.0,0.0,1906.95,0.953475,3.146385589554,3.676385589554,0.9535,1.0,1.0,,,,,0.9535,0.9535,1.0,1.0,,,,0.296,0.296,1.0,1.0,,,,,4.0,4.0,3.0,3.0,,,,
787,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,49.0,4.0,4.0,0.5499999999999998,1.25,0.8899999999999997,2.6899999999999995,1.0,1.0,1.0,96.84,378.5,0.0,3.ギヤサブ・共通部品,0.0,月曜日,4.0,1.0,1.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1911.0,0.9555,1906.95,0.953475,3.146385589554,3.676385589554,0.9585,1.0,1.0,5.075471698113207,0.73169691657026,2.1599999999999993,-0.9863855895540006,0.9585,0.9585,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
788,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,49.0,5.0,4.01,0.3800000000000008,2.2299999999999995,11.31,13.92,1.0,1.0,1.0,99.01,386.0,0.0,3.ギヤサブ・共通部品,1.0,火曜日,4.0,1.0,0.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1912.0,0.956,1906.95,0.953475,3.146385589554,3.676385589554,0.9585,1.0,1.0,26.264150943396224,3.7863275385345805,13.39,10.243614410446,0.9585,0.9585,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
789,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,49.0,6.0,,,,,,,1.0,,99.455,388.5,0.0,3.ギヤサブ・共通部品,2.0,水曜日,4.0,0.0,1.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1914.0,0.9570000000000001,1906.95,0.953475,3.146385589554,3.676385589554,0.9585,1.0,1.0,,,,,0.9585,0.9585,1.0,1.0,,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
790,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,49.0,7.0,2.01,0.3400000000000003,1.21,3.04,4.59,1.0,,1.0,43.725,130.0,0.0,3.ギヤサブ・共通部品,3.0,木曜日,4.0,1.0,3.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1917.0,0.9585,1906.95,0.953475,3.146385589554,3.676385589554,0.9585,1.0,1.0,8.660377358490566,1.2485088650771354,4.06,0.9136144104459998,0.9585,0.9585,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
791,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,49.0,8.0,2.0,0.3500000000000001,3.47,0.3100000000000005,4.130000000000001,1.0,1.0,1.0,99.77,390.0,0.0,3.ギヤサブ・共通部品,4.0,金曜日,2.0,1.0,1.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1906.0,0.953,1906.95,0.953475,3.146385589554,3.676385589554,0.9585,1.0,1.0,7.79245283018868,1.1233859722807342,3.6000000000000005,0.4536144104460007,0.9585,0.9585,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
792,2030045013L    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,2.0,0.0,0.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,0.0,0.0,1906.95,0.953475,3.146385589554,3.676385589554,0.9585,1.0,1.0,,,,,0.9585,0.9585,1.0,1.0,,,,0.296,0.296,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
793,2030045013L    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,2.0,0.0,0.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,0.0,0.0,1906.95,0.953475,3.146385589554,3.676385589554,0.9585,1.0,1.0,,,,,0.9585,0.9585,1.0,1.0,,,,0.296,0.296,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
794,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,50.0,11.0,4.03,0.33999999999999986,3.1100000000000003,0.9900000000000002,4.44,1.0,1.0,1.0,99.22,388.0,0.0,3.ギヤサブ・共通部品,0.0,月曜日,2.0,1.0,0.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1885.0,0.9425,1906.95,0.953475,3.146385589554,3.676385589554,0.9495,1.0,1.0,8.377358490566039,1.2077079217739612,3.91,0.7636144104460003,0.9495,0.9495,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
795,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,50.0,12.0,,,,,,,1.0,,99.85,390.0,0.0,3.ギヤサブ・共通部品,1.0,火曜日,2.0,0.0,1.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1884.0,0.9420000000000001,1906.95,0.953475,3.146385589554,3.676385589554,0.9495,1.0,1.0,,,,,0.9495,0.9495,1.0,1.0,,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
796,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,50.0,13.0,2.04,0.2999999999999998,1.1800000000000002,10.31,11.79,1.0,1.0,1.0,99.92,361.5,0.0,3.ギヤサブ・共通部品,2.0,水曜日,2.0,1.0,1.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1886.0,0.943,1906.95,0.953475,3.146385589554,3.676385589554,0.9495,1.0,1.0,22.245283018867923,3.2069541436295044,11.26,8.113614410445999,0.9495,0.9495,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
797,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,50.0,14.0,2.03,0.08999999999999986,1.5699999999999998,3.0400000000000005,4.7,1.0,1.0,1.0,99.605,389.0,0.0,3.ギヤサブ・共通部品,3.0,木曜日,2.0,1.0,2.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1899.0,0.9495,1906.95,0.953475,3.146385589554,3.676385589554,0.9495,1.0,1.0,8.867924528301886,1.2784295568327966,4.17,1.023614410446,0.9495,0.9495,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
798,2030045013L    ,伊藤金属工業（株）,2023.0,12.0,50.0,15.0,2.03,0.3400000000000003,4.935,9.47,14.745,2.0,,1.0,99.85,390.0,0.0,3.ギヤサブ・共通部品,4.0,金曜日,1.0,0.0,0.0,1.0,1.0,1.96,4.7,TP-331 ﾊﾝﾖｳ,0.53,3.0,2000.0,1883.0,0.9415,1906.95,0.953475,3.146385589554,3.676385589554,0.9495,1.0,1.0,27.820754716981128,4.010732726702039,14.215,11.068614410446,0.9495,0.9495,1.0,1.0,0.0,0.0,0.0,0.296,0.296,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,-1.0,-1.0
799,2030045013L    ,,2023.0,11.0,48.0,30.0,,,,,,,,,,,,,3.0,木曜日,3.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,2030052002N    ,（株）杉浦製作所,2023.0,12.0,48.0,1.0,0.52,0.4899999999999999,3.13,0.585,4.205,2.0,2.0,1.0,94.615,369.5,0.12,2.MGケース,4.0,金曜日,3.0,2.0,3.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,748.0,2.493333333333333,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.493333333333333,3.0,1.0,7.787037037037036,2.4177775479402728,3.665,2.465799467021985,1.2466666666666666,2.493333333333333,2.0,3.0,1.0,0.29919999999999997,1.0,0.309,0.618,1.0,1.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,0.75,0.6,-1.0,-2.0
801,2030052002N    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,3.0,0.0,0.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,0.0,0.0,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.493333333333333,3.0,1.0,,,,,1.2466666666666666,2.493333333333333,2.0,3.0,,,,0.309,0.618,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
802,2030052002N    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,3.0,0.0,0.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,0.0,0.0,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.493333333333333,3.0,1.0,,,,,1.2466666666666666,2.493333333333333,2.0,3.0,,,,0.309,0.618,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
803,2030052002N    ,（株）杉浦製作所,2023.0,12.0,49.0,4.0,2.5500000000000003,0.1599999999999997,1.33,0.5800000000000005,2.19,3.0,3.0,2.0,96.84,378.5,0.12,2.MGケース,0.0,月曜日,4.0,3.0,2.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,747.0,2.49,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.49,3.0,1.0,4.055555555555555,1.259199246132984,1.65,0.45079946702198526,1.245,2.49,2.0,3.0,0.0,0.2988,1.0,0.309,0.618,1.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,0.8,0.0,-1.0
804,2030052002N    ,（株）杉浦製作所,2023.0,12.0,49.0,5.0,0.53,0.2049999999999999,1.435,0.7249999999999999,2.365,2.0,2.0,2.0,99.01,386.0,0.12,2.MGケース,1.0,火曜日,4.0,2.0,3.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,746.0,2.486666666666667,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.49,3.0,1.0,4.37962962962963,1.359820190458679,1.8250000000000002,0.6257994670219855,1.245,2.49,2.0,3.0,0.0,0.2988,1.0,0.309,0.618,1.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,0.8,0.0,-1.0
805,2030052002N    ,（株）杉浦製作所,2023.0,12.0,49.0,6.0,0.55,0.17000000000000004,1.6999999999999995,0.18000000000000016,2.23,3.0,3.0,2.0,99.455,388.5,0.12,2.MGケース,2.0,水曜日,3.0,3.0,2.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,746.0,2.486666666666667,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.49,3.0,1.0,4.12962962962963,1.2821983191217143,1.69,0.4907994670219853,1.245,2.49,2.0,3.0,0.0,0.2988,1.0,0.309,0.618,1.0,1.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,0.75,0.6,-1.0,-2.0
806,2030052002N    ,（株）杉浦製作所,2023.0,12.0,49.0,7.0,0.54,0.25,1.5399999999999998,0.6100000000000001,4.59,3.0,2.0,2.0,43.725,130.0,0.12,2.MGケース,3.0,木曜日,4.0,3.0,3.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,747.0,2.49,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.49,3.0,1.0,8.5,2.6391436254568017,4.05,2.850799467021985,1.245,2.49,2.0,3.0,0.0,0.2988,1.0,0.309,0.618,1.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,0.8,0.0,-1.0
807,2030052002N    ,（株）杉浦製作所,2023.0,12.0,49.0,8.0,0.55,0.17999999999999994,5.68,0.46,6.32,1.0,3.0,1.0,99.77,390.0,0.12,2.MGケース,4.0,金曜日,4.0,1.0,2.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,746.0,2.486666666666667,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.49,3.0,1.0,11.703703703703704,3.6338535322193874,5.78,4.580799467021985,1.245,2.49,2.0,3.0,1.0,0.2988,1.0,0.309,0.618,1.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,0.8,0.0,-1.0
808,2030052002N    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,3.0,0.0,0.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,0.0,0.0,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.49,3.0,1.0,,,,,1.245,2.49,2.0,3.0,,,,0.309,0.618,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
809,2030052002N    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,3.0,0.0,0.0,1.0,2.0,1.06,9.85,TP-331 ﾊﾝﾖｳ,0.54,3.0,300.0,0.0,0.0,750.5,2.5016666666666665,1.1992005329780149,1.7392005329780147,2.49,3.0,1.0,,,,,1.245,2.49,2.0,3.0,,,,0.309,0.618,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
