,仕入先名,品番,検収日,納入便,かんばん数
5274,（株）青山製作所,1040052001Z    ,4,1,1
5275,（株）青山製作所,1040052001Z    ,5,4,1
5276,（株）青山製作所,1040052001Z    ,5,6,1
5277,（株）青山製作所,1040052001Z    ,6,1,1
5278,（株）青山製作所,1040052001Z    ,6,3,1
5279,（株）青山製作所,1040052001Z    ,7,2,1
5280,（株）青山製作所,1040052001Z    ,7,5,1
5281,（株）青山製作所,1040052001Z    ,7,6,1
5282,（株）青山製作所,1040052001Z    ,8,1,1
5283,（株）青山製作所,1040052001Z    ,8,4,1
5284,（株）青山製作所,1040052001Z    ,11,2,1
5285,（株）青山製作所,1040052001Z    ,12,2,1
5286,（株）青山製作所,1040052001Z    ,12,4,1
5287,（株）青山製作所,1040052001Z    ,12,6,1
5288,（株）青山製作所,1040052001Z    ,13,1,1
5289,（株）青山製作所,1040052001Z    ,13,2,1
5290,（株）青山製作所,1040052001Z    ,13,5,1
5291,（株）青山製作所,1040052001Z    ,15,2,1
5292,（株）青山製作所,1040052001Z    ,15,6,1
5293,（株）青山製作所,1040052001Z    ,18,1,1
5294,（株）青山製作所,1040052001Z    ,18,5,1
5295,（株）青山製作所,1040052001Z    ,19,1,1
5296,（株）青山製作所,1040052001Z    ,20,1,1
5297,（株）青山製作所,1040052001Z    ,20,5,1
5298,（株）青山製作所,1040052001Z    ,21,4,1
5299,（株）青山製作所,1040052001Z    ,21,6,1
5300,（株）青山製作所,1040052001Z    ,22,4,1
5301,（株）青山製作所,1040052001Z    ,22,6,1
5302,（株）青山製作所,1040052001Z    ,25,1,1
5303,（株）青山製作所,1040052001Z    ,25,3,1
5304,（株）青山製作所,1040052001Z    ,26,6,1
5305,（株）青山製作所,1040052001Z    ,27,1,1
5306,（株）青山製作所,1040052001Z    ,27,4,1
5307,（株）青山製作所,1040052001Z    ,27,6,1
5308,（株）青山製作所,1040052001Z    ,28,1,1
5309,（株）青山製作所,1040052001Z    ,28,4,1
5310,（株）青山製作所,1040183011P    ,1,2,1
5311,（株）青山製作所,1040183011P    ,1,6,1
5312,（株）青山製作所,1040183011P    ,2,6,1
5313,（株）青山製作所,1040183011P    ,5,3,1
5314,（株）青山製作所,1040183011P    ,5,6,1
5315,（株）青山製作所,1040183011P    ,6,3,1
5316,（株）青山製作所,1040183011P    ,6,5,1
5317,（株）青山製作所,1040183011P    ,6,6,1
5318,（株）青山製作所,1040183011P    ,7,4,1
5319,（株）青山製作所,1040183011P    ,8,3,1
5320,（株）青山製作所,1040183011P    ,8,6,1
5321,（株）青山製作所,1040183011P    ,11,1,1
5322,（株）青山製作所,1040183011P    ,11,4,1
5323,（株）青山製作所,1040183011P    ,12,1,1
5324,（株）青山製作所,1040183011P    ,12,4,1
5325,（株）青山製作所,1040183011P    ,13,2,1
5326,（株）青山製作所,1040183011P    ,13,6,1
5327,（株）青山製作所,1040183011P    ,14,2,1
5328,（株）青山製作所,1040183011P    ,14,6,1
5329,（株）青山製作所,1040183011P    ,15,2,1
5330,（株）青山製作所,1040183011P    ,15,6,1
5331,（株）青山製作所,1040183011P    ,16,6,1
5332,（株）青山製作所,1040183011P    ,18,2,1
5333,（株）青山製作所,1040183011P    ,18,4,1
5334,（株）青山製作所,1040183011P    ,19,1,1
5335,（株）青山製作所,1040183011P    ,19,4,1
5336,（株）青山製作所,1040183011P    ,20,1,1
5337,（株）青山製作所,1040183011P    ,20,4,1
5338,（株）青山製作所,1040183011P    ,21,1,1
5339,（株）青山製作所,1040183011P    ,21,3,1
5340,（株）青山製作所,1040183011P    ,22,1,1
5341,（株）青山製作所,1040183011P    ,22,4,1
5342,（株）青山製作所,1040183011P    ,23,6,1
5343,（株）青山製作所,1040183011P    ,25,4,1
5344,（株）青山製作所,1040183011P    ,26,1,1
5345,（株）青山製作所,1040183011P    ,26,2,1
5346,（株）青山製作所,1040183011P    ,26,3,1
5347,（株）青山製作所,1040183011P    ,26,4,1
5348,（株）青山製作所,1040183011P    ,26,5,1
5349,（株）青山製作所,1040183011P    ,27,1,1
5350,（株）青山製作所,1040183011P    ,27,2,1
5351,（株）青山製作所,1040183011P    ,27,5,1
5352,（株）青山製作所,1040183011P    ,27,6,1
5353,（株）青山製作所,1040183011P    ,28,1,1
5354,（株）青山製作所,1040183011P    ,28,4,1
5355,（株）青山製作所,3040052001B    ,1,1,2
5356,（株）青山製作所,3040052001B    ,1,2,2
5357,（株）青山製作所,3040052001B    ,1,4,2
5358,（株）青山製作所,3040052001B    ,1,6,1
5359,（株）青山製作所,3040052001B    ,2,6,1
5360,（株）青山製作所,3040052001B    ,4,1,2
5361,（株）青山製作所,3040052001B    ,4,2,1
5362,（株）青山製作所,3040052001B    ,5,1,2
5363,（株）青山製作所,3040052001B    ,5,2,1
5364,（株）青山製作所,3040052001B    ,5,4,1
5365,（株）青山製作所,3040052001B    ,5,5,1
5366,（株）青山製作所,3040052001B    ,5,6,2
5367,（株）青山製作所,3040052001B    ,6,1,1
5368,（株）青山製作所,3040052001B    ,6,2,2
5369,（株）青山製作所,3040052001B    ,6,4,1
5370,（株）青山製作所,3040052001B    ,6,5,2
5371,（株）青山製作所,3040052001B    ,6,6,1
5372,（株）青山製作所,3040052001B    ,7,2,2
5373,（株）青山製作所,3040052001B    ,7,3,2
5374,（株）青山製作所,3040052001B    ,7,5,2
5375,（株）青山製作所,3040052001B    ,7,6,1
5376,（株）青山製作所,3040052001B    ,8,1,1
5377,（株）青山製作所,3040052001B    ,8,2,1
5378,（株）青山製作所,3040052001B    ,8,4,2
5379,（株）青山製作所,3040052001B    ,8,6,2
5380,（株）青山製作所,3040052001B    ,9,6,1
5381,（株）青山製作所,3040052001B    ,11,1,2
5382,（株）青山製作所,3040052001B    ,11,2,1
5383,（株）青山製作所,3040052001B    ,11,4,1
5384,（株）青山製作所,3040052001B    ,11,5,2
5385,（株）青山製作所,3040052001B    ,12,1,1
5386,（株）青山製作所,3040052001B    ,12,2,1
5387,（株）青山製作所,3040052001B    ,12,5,2
5388,（株）青山製作所,3040052001B    ,12,6,1
5389,（株）青山製作所,3040052001B    ,13,1,1
5390,（株）青山製作所,3040052001B    ,13,2,1
5391,（株）青山製作所,3040052001B    ,13,4,1
5392,（株）青山製作所,3040052001B    ,13,5,1
5393,（株）青山製作所,3040052001B    ,13,6,2
5394,（株）青山製作所,3040052001B    ,14,1,1
5395,（株）青山製作所,3040052001B    ,14,2,2
5396,（株）青山製作所,3040052001B    ,14,3,1
5397,（株）青山製作所,3040052001B    ,14,4,2
5398,（株）青山製作所,3040052001B    ,14,5,1
5399,（株）青山製作所,3040052001B    ,15,1,2
5400,（株）青山製作所,3040052001B    ,15,2,1
5401,（株）青山製作所,3040052001B    ,15,4,1
5402,（株）青山製作所,3040052001B    ,15,5,1
5403,（株）青山製作所,3040052001B    ,15,6,1
5404,（株）青山製作所,3040052001B    ,16,6,3
5405,（株）青山製作所,3040052001B    ,18,1,3
5406,（株）青山製作所,3040052001B    ,18,5,2
5407,（株）青山製作所,3040052001B    ,19,1,1
5408,（株）青山製作所,3040052001B    ,19,2,2
5409,（株）青山製作所,3040052001B    ,19,3,1
5410,（株）青山製作所,3040052001B    ,19,4,1
5411,（株）青山製作所,3040052001B    ,19,5,1
5412,（株）青山製作所,3040052001B    ,19,6,1
5413,（株）青山製作所,3040052001B    ,20,1,1
5414,（株）青山製作所,3040052001B    ,20,2,2
5415,（株）青山製作所,3040052001B    ,20,4,2
5416,（株）青山製作所,3040052001B    ,20,6,2
5417,（株）青山製作所,3040052001B    ,21,2,2
5418,（株）青山製作所,3040052001B    ,21,3,1
5419,（株）青山製作所,3040052001B    ,21,4,1
5420,（株）青山製作所,3040052001B    ,21,6,2
5421,（株）青山製作所,3040052001B    ,22,1,2
5422,（株）青山製作所,3040052001B    ,22,2,2
5423,（株）青山製作所,3040052001B    ,22,3,2
5424,（株）青山製作所,3040052001B    ,22,4,1
5425,（株）青山製作所,3040052001B    ,22,5,1
5426,（株）青山製作所,3040052001B    ,23,6,2
5427,（株）青山製作所,3040052001B    ,25,1,1
5428,（株）青山製作所,3040052001B    ,25,3,1
5429,（株）青山製作所,3040052001B    ,25,4,1
5430,（株）青山製作所,3040052001B    ,25,5,1
5431,（株）青山製作所,3040052001B    ,26,1,1
5432,（株）青山製作所,3040052001B    ,26,2,2
5433,（株）青山製作所,3040052001B    ,26,3,2
5434,（株）青山製作所,3040052001B    ,26,4,2
5435,（株）青山製作所,3040052001B    ,26,5,2
5436,（株）青山製作所,3040052001B    ,26,6,1
5437,（株）青山製作所,3040052001B    ,27,1,1
5438,（株）青山製作所,3040052001B    ,27,3,1
5439,（株）青山製作所,3040052001B    ,27,4,2
5440,（株）青山製作所,3040052001B    ,27,5,2
5441,（株）青山製作所,3040052001B    ,27,6,2
5442,（株）青山製作所,3040052001B    ,28,2,2
5443,（株）青山製作所,3040052001B    ,28,3,1
5444,（株）青山製作所,3040052001B    ,28,5,2
5445,（株）青山製作所,3040052001B    ,29,6,1
5446,（株）青山製作所,9010506A003    ,4,1,1
5447,（株）青山製作所,9010506A003    ,6,1,1
5448,（株）青山製作所,9010506A003    ,7,4,1
5449,（株）青山製作所,9010506A003    ,11,4,1
5450,（株）青山製作所,9010506A003    ,12,4,1
5451,（株）青山製作所,9010506A003    ,14,1,1
5452,（株）青山製作所,9010506A003    ,15,4,1
5453,（株）青山製作所,9010506A003    ,18,5,1
5454,（株）青山製作所,9010506A003    ,20,1,1
5455,（株）青山製作所,9010506A003    ,21,5,1
5456,（株）青山製作所,9010506A003    ,25,2,1
5457,（株）青山製作所,9010506A003    ,27,1,1
5458,（株）青山製作所,9010506A003    ,27,2,1
5459,（株）青山製作所,9010506A089    ,1,2,1
5460,（株）青山製作所,9010506A089    ,5,2,1
5461,（株）青山製作所,9010506A089    ,6,1,1
5462,（株）青山製作所,9010506A089    ,7,1,1
5463,（株）青山製作所,9010506A089    ,8,1,1
5464,（株）青山製作所,9010506A089    ,11,3,1
5465,（株）青山製作所,9010506A089    ,12,1,1
5466,（株）青山製作所,9010506A089    ,13,1,1
5467,（株）青山製作所,9010506A089    ,14,1,1
5468,（株）青山製作所,9010506A089    ,15,1,1
5469,（株）青山製作所,9010506A089    ,16,6,1
5470,（株）青山製作所,9010506A089    ,18,1,1
5471,（株）青山製作所,9010506A089    ,19,2,1
5472,（株）青山製作所,9010506A089    ,20,6,1
5473,（株）青山製作所,9010506A089    ,21,2,1
5474,（株）青山製作所,9010506A089    ,22,1,1
5475,（株）青山製作所,9010506A089    ,25,2,1
5476,（株）青山製作所,9010506A089    ,26,5,1
5477,（株）青山製作所,9010506A089    ,27,3,1
5478,（株）青山製作所,9010506A089    ,28,2,1
5479,（株）青山製作所,9010508A014    ,1,1,10
5480,（株）青山製作所,9010508A014    ,1,2,11
5481,（株）青山製作所,9010508A014    ,1,3,9
5482,（株）青山製作所,9010508A014    ,1,4,11
5483,（株）青山製作所,9010508A014    ,1,5,11
5484,（株）青山製作所,9010508A014    ,1,6,7
5485,（株）青山製作所,9010508A014    ,2,6,5
5486,（株）青山製作所,9010508A014    ,4,1,9
5487,（株）青山製作所,9010508A014    ,4,2,11
5488,（株）青山製作所,9010508A014    ,4,5,11
5489,（株）青山製作所,9010508A014    ,5,1,9
5490,（株）青山製作所,9010508A014    ,5,2,11
5491,（株）青山製作所,9010508A014    ,5,3,6
5492,（株）青山製作所,9010508A014    ,5,4,11
5493,（株）青山製作所,9010508A014    ,5,5,11
5494,（株）青山製作所,9010508A014    ,5,6,3
5495,（株）青山製作所,9010508A014    ,6,1,11
5496,（株）青山製作所,9010508A014    ,6,2,4
5497,（株）青山製作所,9010508A014    ,6,3,11
5498,（株）青山製作所,9010508A014    ,6,4,11
5499,（株）青山製作所,9010508A014    ,6,5,11
5500,（株）青山製作所,9010508A014    ,6,6,9
5501,（株）青山製作所,9010508A014    ,7,1,11
5502,（株）青山製作所,9010508A014    ,7,2,10
5503,（株）青山製作所,9010508A014    ,7,3,6
5504,（株）青山製作所,9010508A014    ,7,4,9
5505,（株）青山製作所,9010508A014    ,7,5,8
5506,（株）青山製作所,9010508A014    ,7,6,11
5507,（株）青山製作所,9010508A014    ,8,1,11
5508,（株）青山製作所,9010508A014    ,8,2,11
5509,（株）青山製作所,9010508A014    ,8,3,8
5510,（株）青山製作所,9010508A014    ,8,4,11
5511,（株）青山製作所,9010508A014    ,8,5,3
5512,（株）青山製作所,9010508A014    ,8,6,11
5513,（株）青山製作所,9010508A014    ,9,6,8
5514,（株）青山製作所,9010508A014    ,11,1,11
5515,（株）青山製作所,9010508A014    ,11,2,11
5516,（株）青山製作所,9010508A014    ,11,3,3
5517,（株）青山製作所,9010508A014    ,11,4,10
5518,（株）青山製作所,9010508A014    ,11,5,11
5519,（株）青山製作所,9010508A014    ,12,1,11
5520,（株）青山製作所,9010508A014    ,12,2,11
5521,（株）青山製作所,9010508A014    ,12,3,8
5522,（株）青山製作所,9010508A014    ,12,4,11
5523,（株）青山製作所,9010508A014    ,12,5,11
5524,（株）青山製作所,9010508A014    ,12,6,11
5525,（株）青山製作所,9010508A014    ,13,1,11
5526,（株）青山製作所,9010508A014    ,13,2,11
5527,（株）青山製作所,9010508A014    ,13,3,9
5528,（株）青山製作所,9010508A014    ,13,4,11
5529,（株）青山製作所,9010508A014    ,13,5,11
5530,（株）青山製作所,9010508A014    ,13,6,5
5531,（株）青山製作所,9010508A014    ,14,1,11
5532,（株）青山製作所,9010508A014    ,14,2,11
5533,（株）青山製作所,9010508A014    ,14,3,7
5534,（株）青山製作所,9010508A014    ,14,4,10
5535,（株）青山製作所,9010508A014    ,14,5,7
5536,（株）青山製作所,9010508A014    ,14,6,7
5537,（株）青山製作所,9010508A014    ,15,1,8
5538,（株）青山製作所,9010508A014    ,15,2,11
5539,（株）青山製作所,9010508A014    ,15,3,10
5540,（株）青山製作所,9010508A014    ,15,4,11
5541,（株）青山製作所,9010508A014    ,15,5,8
5542,（株）青山製作所,9010508A014    ,15,6,9
5543,（株）青山製作所,9010508A014    ,16,6,7
5544,（株）青山製作所,9010508A014    ,18,1,12
5545,（株）青山製作所,9010508A014    ,18,2,12
5546,（株）青山製作所,9010508A014    ,18,3,9
5547,（株）青山製作所,9010508A014    ,18,4,12
5548,（株）青山製作所,9010508A014    ,18,5,12
5549,（株）青山製作所,9010508A014    ,19,1,12
5550,（株）青山製作所,9010508A014    ,19,2,12
5551,（株）青山製作所,9010508A014    ,19,3,6
5552,（株）青山製作所,9010508A014    ,19,4,8
5553,（株）青山製作所,9010508A014    ,19,5,12
5554,（株）青山製作所,9010508A014    ,19,6,9
5555,（株）青山製作所,9010508A014    ,20,1,12
5556,（株）青山製作所,9010508A014    ,20,2,12
5557,（株）青山製作所,9010508A014    ,20,3,2
5558,（株）青山製作所,9010508A014    ,20,4,12
