,仕入先名,品番,検収日,納入便,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,かんばん数,最大日量数（箱数）,日量数（箱数）2,ユニークな納入便の数,不等ピッチ係数,日在庫数（箱）,合計入庫数（箱）,合計出庫数（箱）,不等ピッチ在庫,最大便Ave,便Ave+不等ピッチ在庫,差分,設計値MIN,設計値MAX,在庫数/設計値MAX
3933,（株）ジェイテクト,9036628A008    ,22,1.0,1.0,1.0,1.9,4.0,4.43,3.69,1.0,0.0,5.541666666666667,4.0,3.0,0.0,4.43,4.43,-0.4299999999999997,2.0,7.0,0.7916666666666667
3934,（株）ジェイテクト,9036628A008    ,25,1.0,1.0,1.0,1.9,4.0,4.43,4.02,1.0,0.0,,,,0.0,4.43,4.43,-0.4299999999999997,2.0,7.0,
3935,（株）ジェイテクト,9036628A008    ,26,1.0,1.0,1.0,1.9,4.0,4.43,4.32,1.0,0.0,,,,0.0,4.43,4.43,-0.4299999999999997,2.0,7.0,
3936,（株）ジェイテクト,9036628A008    ,27,1.0,1.0,1.0,1.9,3.0,4.43,3.91,1.0,0.0,,,,0.0,4.43,4.43,-1.4299999999999997,2.0,7.0,
3937,（株）ジェイテクト,9036628A008    ,28,1.0,1.0,1.0,1.9,5.0,4.43,3.97,1.0,0.0,,,,0.0,4.43,4.43,0.5700000000000003,2.0,7.0,
3938,（株）ジェイテクト,9036630A017    ,1,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.38888888888889,1.0,0.0,11.125,11.0,11.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.6953125
3939,（株）ジェイテクト,9036630A017    ,4,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.375,1.0,0.0,7.708333333333333,0.0,6.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.4817708333333333
3940,（株）ジェイテクト,9036630A017    ,6,1.0,1.0,1.0,1.9,8.0,11.236111111111109,10.361111111111109,1.0,0.0,10.125,8.0,11.0,0.0,11.236111111111109,11.236111111111109,-3.236111111111109,4.0,16.0,0.6328125
3941,（株）ジェイテクト,9036630A017    ,7,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.375,1.0,0.0,9.125,11.0,9.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.5703125
3942,（株）ジェイテクト,9036630A017    ,8,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.36111111111111,1.0,0.0,11.041666666666666,11.0,10.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.6901041666666666
3943,（株）ジェイテクト,9036630A017    ,11,1.0,1.0,1.0,1.9,10.0,11.236111111111109,10.375,1.0,0.0,9.75,10.0,6.0,0.0,11.236111111111109,11.236111111111109,-1.236111111111109,4.0,16.0,0.609375
3944,（株）ジェイテクト,9036630A017    ,12,1.0,1.0,1.0,1.9,10.0,11.236111111111109,10.375,1.0,0.0,9.75,10.0,11.0,0.0,11.236111111111109,11.236111111111109,-1.236111111111109,4.0,16.0,0.609375
3945,（株）ジェイテクト,9036630A017    ,13,1.0,1.0,1.0,1.9,10.0,11.236111111111109,10.375,1.0,0.0,5.625,0.0,10.0,0.0,11.236111111111109,11.236111111111109,-1.236111111111109,4.0,16.0,0.3515625
3946,（株）ジェイテクト,9036630A017    ,14,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.402777777777777,1.0,0.0,9.166666666666666,21.0,11.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.5729166666666666
3947,（株）ジェイテクト,9036630A017    ,15,1.0,1.0,1.0,1.9,12.0,11.236111111111109,10.38888888888889,1.0,0.0,9.052631578947368,12.0,10.0,0.0,11.236111111111109,11.236111111111109,0.7638888888888911,4.0,16.0,0.5657894736842105
3948,（株）ジェイテクト,9036630A017    ,18,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.375,1.0,0.0,11.357142857142858,11.0,5.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.7098214285714286
3949,（株）ジェイテクト,9036630A017    ,19,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.36111111111111,1.0,0.0,11.291666666666666,11.0,11.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.7057291666666666
3950,（株）ジェイテクト,9036630A017    ,20,1.0,1.0,1.0,1.9,11.0,11.236111111111109,10.375,1.0,0.0,8.583333333333334,11.0,10.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.5364583333333334
3951,（株）ジェイテクト,9036630A017    ,21,1.0,1.0,1.0,1.9,10.0,11.236111111111109,11.23611111111111,1.0,0.0,12.458333333333334,10.0,10.0,0.0,11.236111111111109,11.236111111111109,-1.236111111111109,4.0,16.0,0.7786458333333334
3952,（株）ジェイテクト,9036630A017    ,22,1.0,1.0,1.0,1.9,11.0,11.236111111111109,9.625,1.0,0.0,13.416666666666666,11.0,9.0,0.0,11.236111111111109,11.236111111111109,-0.23611111111110894,4.0,16.0,0.8385416666666666
3953,（株）ジェイテクト,9036630A017    ,25,1.0,1.0,1.0,1.9,10.0,11.236111111111109,10.375,1.0,0.0,,,,0.0,11.236111111111109,11.236111111111109,-1.236111111111109,4.0,16.0,
3954,（株）ジェイテクト,9036630A017    ,26,1.0,1.0,1.0,1.9,9.0,11.236111111111109,11.23611111111111,1.0,0.0,,,,0.0,11.236111111111109,11.236111111111109,-2.236111111111109,4.0,16.0,
3955,（株）ジェイテクト,9036630A017    ,27,1.0,1.0,1.0,1.9,7.0,11.236111111111109,10.375,1.0,0.0,,,,0.0,11.236111111111109,11.236111111111109,-4.236111111111109,4.0,16.0,
3956,（株）ジェイテクト,9036630A017    ,28,1.0,1.0,1.0,1.9,10.0,11.236111111111109,10.375,1.0,0.0,,,,0.0,11.236111111111109,11.236111111111109,-1.236111111111109,4.0,16.0,
3957,（株）ジェイテクト,9036630A018    ,1,1.0,1.0,1.0,1.9,21.0,21.289473684210527,19.684210526315784,1.0,0.0,13.416666666666666,21.0,18.0,0.0,21.289473684210527,21.289473684210527,-0.28947368421052744,7.0,29.0,0.4626436781609195
3958,（株）ジェイテクト,9036630A018    ,4,1.0,1.0,1.0,1.9,17.0,21.289473684210527,19.657894736842103,1.0,0.0,7.478260869565218,0.0,10.0,0.0,21.289473684210527,21.289473684210527,-4.289473684210527,7.0,29.0,0.25787106446776614
3959,（株）ジェイテクト,9036630A018    ,6,1.0,1.0,1.0,1.9,21.0,21.289473684210527,19.631578947368425,1.0,0.0,12.541666666666666,21.0,20.0,0.0,21.289473684210527,21.289473684210527,-0.28947368421052744,7.0,29.0,0.4324712643678161
3960,（株）ジェイテクト,9036630A018    ,7,1.0,1.0,1.0,1.9,19.0,21.289473684210527,19.6578947368421,1.0,0.0,13.958333333333334,19.0,17.0,0.0,21.289473684210527,21.289473684210527,-2.2894736842105274,7.0,29.0,0.4813218390804598
3961,（株）ジェイテクト,9036630A018    ,8,1.0,1.0,1.0,1.9,21.0,21.289473684210527,19.631578947368425,1.0,0.0,16.333333333333332,21.0,20.0,0.0,21.289473684210527,21.289473684210527,-0.28947368421052744,7.0,29.0,0.5632183908045977
3962,（株）ジェイテクト,9036630A018    ,11,1.0,1.0,1.0,1.9,19.0,21.289473684210527,19.6578947368421,1.0,0.0,13.958333333333334,19.0,11.0,0.0,21.289473684210527,21.289473684210527,-2.2894736842105274,7.0,29.0,0.4813218390804598
3963,（株）ジェイテクト,9036630A018    ,12,1.0,1.0,1.0,1.9,19.0,21.289473684210527,19.6578947368421,1.0,0.0,13.708333333333334,19.0,21.0,0.0,21.289473684210527,21.289473684210527,-2.2894736842105274,7.0,29.0,0.4727011494252874
3964,（株）ジェイテクト,9036630A018    ,13,1.0,1.0,1.0,1.9,20.0,21.289473684210527,19.6578947368421,1.0,0.0,8.31578947368421,2.0,18.0,0.0,21.289473684210527,21.289473684210527,-1.2894736842105274,7.0,29.0,0.2867513611615245
3965,（株）ジェイテクト,9036630A018    ,14,1.0,1.0,1.0,1.9,21.0,21.289473684210527,19.710526315789476,1.0,0.0,14.041666666666666,39.0,20.0,0.0,21.289473684210527,21.289473684210527,-0.28947368421052744,7.0,29.0,0.48419540229885055
3966,（株）ジェイテクト,9036630A018    ,15,1.0,1.0,1.0,1.9,22.0,21.289473684210527,19.684210526315784,1.0,0.0,13.842105263157896,22.0,20.0,0.0,21.289473684210527,21.289473684210527,0.7105263157894726,7.0,29.0,0.4773139745916516
3967,（株）ジェイテクト,9036630A018    ,18,1.0,1.0,1.0,1.9,21.0,21.289473684210527,19.6578947368421,1.0,0.0,17.5,21.0,10.0,0.0,21.289473684210527,21.289473684210527,-0.28947368421052744,7.0,29.0,0.603448275862069
3968,（株）ジェイテクト,9036630A018    ,19,1.0,1.0,1.0,1.9,22.0,21.289473684210527,19.631578947368425,1.0,0.0,19.25,22.0,20.0,0.0,21.289473684210527,21.289473684210527,0.7105263157894726,7.0,29.0,0.6637931034482759
3969,（株）ジェイテクト,9036630A018    ,20,1.0,1.0,1.0,1.9,20.0,21.289473684210527,19.6578947368421,1.0,0.0,13.666666666666666,20.0,19.0,0.0,21.289473684210527,21.289473684210527,-1.2894736842105274,7.0,29.0,0.47126436781609193
3970,（株）ジェイテクト,9036630A018    ,21,1.0,1.0,1.0,1.9,20.0,21.289473684210527,21.289473684210524,1.0,0.0,20.708333333333332,20.0,21.0,0.0,21.289473684210527,21.289473684210527,-1.2894736842105274,7.0,29.0,0.7140804597701149
3971,（株）ジェイテクト,9036630A018    ,22,1.0,1.0,1.0,1.9,20.0,21.289473684210527,18.236842105263158,1.0,0.0,23.0,20.0,16.0,0.0,21.289473684210527,21.289473684210527,-1.2894736842105274,7.0,29.0,0.7931034482758621
3972,（株）ジェイテクト,9036630A018    ,25,1.0,1.0,1.0,1.9,19.0,21.289473684210527,19.6578947368421,1.0,0.0,,,,0.0,21.289473684210527,21.289473684210527,-2.2894736842105274,7.0,29.0,
3973,（株）ジェイテクト,9036630A018    ,26,1.0,1.0,1.0,1.9,18.0,21.289473684210527,21.289473684210524,1.0,0.0,,,,0.0,21.289473684210527,21.289473684210527,-3.2894736842105274,7.0,29.0,
3974,（株）ジェイテクト,9036630A018    ,27,1.0,1.0,1.0,1.9,12.0,21.289473684210527,19.657894736842106,1.0,0.0,,,,0.0,21.289473684210527,21.289473684210527,-9.289473684210527,7.0,29.0,
3975,（株）ジェイテクト,9036630A018    ,28,1.0,1.0,1.0,1.9,20.0,21.289473684210527,19.6578947368421,1.0,0.0,,,,0.0,21.289473684210527,21.289473684210527,-1.2894736842105274,7.0,29.0,
3976,（株）ジェイテクト,9036652A003    ,1,1.0,1.0,1.0,1.9,8.0,7.383333333333334,6.8500000000000005,1.0,0.0,10.666666666666666,8.0,7.0,0.0,7.383333333333334,7.383333333333334,0.6166666666666663,3.0,11.0,0.9696969696969696
3977,（株）ジェイテクト,9036652A003    ,4,1.0,1.0,1.0,1.9,8.0,7.383333333333334,6.950000000000001,1.0,0.0,7.666666666666667,0.0,4.0,0.0,7.383333333333334,7.383333333333334,0.6166666666666663,3.0,11.0,0.696969696969697
3978,（株）ジェイテクト,9036652A003    ,6,1.0,1.0,1.0,1.9,5.0,7.383333333333334,7.033333333333333,1.0,0.0,10.291666666666666,5.0,7.0,0.0,7.383333333333334,7.383333333333334,-2.3833333333333337,3.0,11.0,0.9356060606060606
3979,（株）ジェイテクト,9036652A003    ,7,1.0,1.0,1.0,1.9,7.0,7.383333333333334,7.049999999999999,1.0,0.0,8.958333333333334,7.0,6.0,0.0,7.383333333333334,7.383333333333334,-0.38333333333333375,3.0,11.0,0.8143939393939394
3980,（株）ジェイテクト,9036652A003    ,8,1.0,1.0,1.0,1.9,7.0,7.383333333333334,6.8999999999999995,1.0,0.0,9.75,7.0,8.0,0.0,7.383333333333334,7.383333333333334,-0.38333333333333375,3.0,11.0,0.8863636363636364
3981,（株）ジェイテクト,9036652A003    ,11,1.0,1.0,1.0,1.9,7.0,7.383333333333334,6.516666666666667,1.0,0.0,8.916666666666666,7.0,4.0,0.0,7.383333333333334,7.383333333333334,-0.38333333333333375,3.0,11.0,0.8106060606060606
3982,（株）ジェイテクト,9036652A003    ,12,1.0,1.0,1.0,1.9,6.0,7.383333333333334,6.5,1.0,0.0,8.75,5.0,6.0,0.0,7.383333333333334,7.383333333333334,-1.3833333333333337,3.0,11.0,0.7954545454545454
3983,（株）ジェイテクト,9036652A003    ,13,1.0,1.0,1.0,1.9,7.0,7.383333333333334,6.533333333333332,1.0,0.0,7.833333333333333,7.0,7.0,0.0,7.383333333333334,7.383333333333334,-0.38333333333333375,3.0,11.0,0.712121212121212
3984,（株）ジェイテクト,9036652A003    ,14,1.0,1.0,1.0,1.9,6.0,7.383333333333334,6.6833333333333345,1.0,0.0,8.416666666666666,6.0,7.0,0.0,7.383333333333334,7.383333333333334,-1.3833333333333337,3.0,11.0,0.7651515151515151
3985,（株）ジェイテクト,9036652A003    ,15,1.0,1.0,1.0,1.9,8.0,7.383333333333334,6.450000000000001,1.0,0.0,7.7894736842105265,8.0,6.0,0.0,7.383333333333334,7.383333333333334,0.6166666666666663,3.0,11.0,0.7081339712918661
3986,（株）ジェイテクト,9036652A003    ,18,1.0,1.0,1.0,1.9,7.0,7.383333333333334,6.633333333333334,1.0,0.0,10.071428571428571,7.0,3.0,0.0,7.383333333333334,7.383333333333334,-0.38333333333333375,3.0,11.0,0.9155844155844156
3987,（株）ジェイテクト,9036652A003    ,19,1.0,1.0,1.0,1.9,8.0,7.383333333333334,6.700000000000001,1.0,0.0,10.75,8.0,7.0,0.0,7.383333333333334,7.383333333333334,0.6166666666666663,3.0,11.0,0.9772727272727273
3988,（株）ジェイテクト,9036652A003    ,20,1.0,1.0,1.0,1.9,7.0,7.383333333333334,6.950000000000001,1.0,0.0,11.125,7.0,6.0,0.0,7.383333333333334,7.383333333333334,-0.38333333333333375,3.0,11.0,1.0113636363636365
3989,（株）ジェイテクト,9036652A003    ,21,1.0,1.0,1.0,1.9,6.0,7.383333333333334,7.383333333333334,1.0,0.0,11.541666666666666,6.0,8.0,0.0,7.383333333333334,7.383333333333334,-1.3833333333333337,3.0,11.0,1.049242424242424
3990,（株）ジェイテクト,9036652A003    ,22,1.0,1.0,1.0,1.9,8.0,7.383333333333334,6.1499999999999995,1.0,0.0,12.0,8.0,5.0,0.0,7.383333333333334,7.383333333333334,0.6166666666666663,3.0,11.0,1.0909090909090908
3991,（株）ジェイテクト,9036652A003    ,25,1.0,1.0,1.0,1.9,6.0,7.383333333333334,6.7,1.0,0.0,,,,0.0,7.383333333333334,7.383333333333334,-1.3833333333333337,3.0,11.0,
3992,（株）ジェイテクト,9036652A003    ,26,1.0,1.0,1.0,1.9,6.0,7.383333333333334,7.2,1.0,0.0,,,,0.0,7.383333333333334,7.383333333333334,-1.3833333333333337,3.0,11.0,
3993,（株）ジェイテクト,9036652A003    ,27,1.0,1.0,1.0,1.9,4.0,7.383333333333334,6.5166666666666675,1.0,0.0,,,,0.0,7.383333333333334,7.383333333333334,-3.3833333333333337,3.0,11.0,
3994,（株）ジェイテクト,9036652A003    ,28,1.0,1.0,1.0,1.9,7.0,7.383333333333334,6.616666666666666,1.0,0.0,,,,0.0,7.383333333333334,7.383333333333334,-0.38333333333333375,3.0,11.0,
3995,（株）ジェイテクト,9036652A004    ,1,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.523809523809525,1.0,0.0,9.708333333333334,7.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,0.8825757575757577
3996,（株）ジェイテクト,9036652A004    ,4,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.6190476190476195,1.0,0.0,7.625,1.0,4.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,0.6931818181818182
3997,（株）ジェイテクト,9036652A004    ,6,1.0,1.0,1.0,1.9,4.0,7.0317460317460325,6.6984126984126995,1.0,0.0,9.375,4.0,7.0,0.0,7.0317460317460325,7.0317460317460325,-3.0317460317460325,3.0,11.0,0.8522727272727273
3998,（株）ジェイテクト,9036652A004    ,7,1.0,1.0,1.0,1.9,6.0,7.0317460317460325,6.714285714285714,1.0,0.0,7.458333333333333,6.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-1.0317460317460325,3.0,11.0,0.678030303030303
3999,（株）ジェイテクト,9036652A004    ,8,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.57142857142857,1.0,0.0,7.041666666666667,5.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,0.6401515151515151
4000,（株）ジェイテクト,9036652A004    ,11,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.206349206349208,1.0,0.0,7.166666666666667,7.0,3.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,0.6515151515151515
4001,（株）ジェイテクト,9036652A004    ,12,1.0,1.0,1.0,1.9,6.0,7.0317460317460325,6.190476190476191,1.0,0.0,7.75,6.0,7.0,0.0,7.0317460317460325,7.0317460317460325,-1.0317460317460325,3.0,11.0,0.7045454545454546
4002,（株）ジェイテクト,9036652A004    ,13,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.222222222222222,1.0,0.0,7.833333333333333,7.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,0.712121212121212
4003,（株）ジェイテクト,9036652A004    ,14,1.0,1.0,1.0,1.9,6.0,7.0317460317460325,6.365079365079365,1.0,0.0,8.416666666666666,6.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-1.0317460317460325,3.0,11.0,0.7651515151515151
4004,（株）ジェイテクト,9036652A004    ,15,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.142857142857143,1.0,0.0,7.315789473684211,7.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,0.6650717703349283
4005,（株）ジェイテクト,9036652A004    ,18,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.317460317460317,1.0,0.0,9.5,7.0,3.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,0.8636363636363636
4006,（株）ジェイテクト,9036652A004    ,19,1.0,1.0,1.0,1.9,8.0,7.0317460317460325,6.3809523809523805,1.0,0.0,9.958333333333334,8.0,6.0,0.0,7.0317460317460325,7.0317460317460325,0.9682539682539675,3.0,11.0,0.9053030303030304
4007,（株）ジェイテクト,9036652A004    ,20,1.0,1.0,1.0,1.9,6.0,7.0317460317460325,6.6190476190476195,1.0,0.0,10.541666666666666,6.0,7.0,0.0,7.0317460317460325,7.0317460317460325,-1.0317460317460325,3.0,11.0,0.9583333333333333
4008,（株）ジェイテクト,9036652A004    ,21,1.0,1.0,1.0,1.9,6.0,7.0317460317460325,7.0317460317460325,1.0,0.0,10.5,6.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-1.0317460317460325,3.0,11.0,0.9545454545454546
4009,（株）ジェイテクト,9036652A004    ,22,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,5.857142857142857,1.0,0.0,11.041666666666666,7.0,6.0,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,1.0037878787878787
4010,（株）ジェイテクト,9036652A004    ,25,1.0,1.0,1.0,1.9,6.0,7.0317460317460325,6.3809523809523805,1.0,0.0,,,,0.0,7.0317460317460325,7.0317460317460325,-1.0317460317460325,3.0,11.0,
4011,（株）ジェイテクト,9036652A004    ,26,1.0,1.0,1.0,1.9,6.0,7.0317460317460325,6.8571428571428585,1.0,0.0,,,,0.0,7.0317460317460325,7.0317460317460325,-1.0317460317460325,3.0,11.0,
4012,（株）ジェイテクト,9036652A004    ,27,1.0,1.0,1.0,1.9,4.0,7.0317460317460325,6.206349206349207,1.0,0.0,,,,0.0,7.0317460317460325,7.0317460317460325,-3.0317460317460325,3.0,11.0,
4013,（株）ジェイテクト,9036652A004    ,28,1.0,1.0,1.0,1.9,7.0,7.0317460317460325,6.3015873015873,1.0,0.0,,,,0.0,7.0317460317460325,7.0317460317460325,-0.03174603174603252,3.0,11.0,
4014,（株）ジェイテクト,9036658A001    ,1,1.0,1.0,1.0,1.9,9.0,8.377777777777778,7.488888888888888,1.0,0.0,4.571428571428571,9.0,6.0,0.0,8.377777777777778,8.377777777777778,0.6222222222222218,3.0,12.0,0.38095238095238093
4015,（株）ジェイテクト,9036658A001    ,4,1.0,1.0,1.0,1.9,7.0,8.377777777777778,7.33333333333333,1.0,0.0,3.0555555555555554,1.0,3.0,0.0,8.377777777777778,8.377777777777778,-1.3777777777777782,3.0,12.0,0.2546296296296296
4016,（株）ジェイテクト,9036658A001    ,6,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.200000000000001,1.0,0.0,3.85,8.0,6.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.32083333333333336
4017,（株）ジェイテクト,9036658A001    ,7,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.200000000000001,1.0,0.0,4.809523809523809,8.0,6.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.40079365079365076
4018,（株）ジェイテクト,9036658A001    ,8,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.377777777777779,1.0,0.0,5.583333333333333,8.0,7.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.46527777777777773
4019,（株）ジェイテクト,9036658A001    ,11,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.911111111111111,1.0,0.0,5.083333333333333,8.0,4.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.4236111111111111
4020,（株）ジェイテクト,9036658A001    ,12,1.0,1.0,1.0,1.9,7.0,8.377777777777778,7.933333333333335,1.0,0.0,4.875,7.0,8.0,0.0,8.377777777777778,8.377777777777778,-1.3777777777777782,3.0,12.0,0.40625
4021,（株）ジェイテクト,9036658A001    ,13,1.0,1.0,1.0,1.9,7.0,8.377777777777778,7.8888888888888875,1.0,0.0,4.181818181818182,7.0,7.0,0.0,8.377777777777778,8.377777777777778,-1.3777777777777782,3.0,12.0,0.34848484848484845
4022,（株）ジェイテクト,9036658A001    ,14,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.733333333333333,1.0,0.0,4.65,8.0,6.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.3875
4023,（株）ジェイテクト,9036658A001    ,15,1.0,1.0,1.0,1.9,8.0,8.377777777777778,8.022222222222224,1.0,0.0,4.2631578947368425,8.0,8.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.3552631578947369
4024,（株）ジェイテクト,9036658A001    ,18,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.755555555555555,1.0,0.0,4.785714285714286,8.0,4.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.3988095238095238
4025,（株）ジェイテクト,9036658A001    ,19,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.644444444444446,1.0,0.0,5.0,8.0,8.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.4166666666666667
4026,（株）ジェイテクト,9036658A001    ,20,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.33333333333333,1.0,0.0,4.625,8.0,7.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.3854166666666667
4027,（株）ジェイテクト,9036658A001    ,21,1.0,1.0,1.0,1.9,8.0,8.377777777777778,8.133333333333333,1.0,0.0,6.0,8.0,8.0,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,0.5
4028,（株）ジェイテクト,9036658A001    ,22,1.0,1.0,1.0,1.9,9.0,8.377777777777778,7.200000000000001,1.0,0.0,7.5,9.0,6.0,0.0,8.377777777777778,8.377777777777778,0.6222222222222218,3.0,12.0,0.625
4029,（株）ジェイテクト,9036658A001    ,25,1.0,1.0,1.0,1.9,7.0,8.377777777777778,7.66666666666667,1.0,0.0,,,,0.0,8.377777777777778,8.377777777777778,-1.3777777777777782,3.0,12.0,
4030,（株）ジェイテクト,9036658A001    ,26,1.0,1.0,1.0,1.9,7.0,8.377777777777778,8.377777777777778,1.0,0.0,,,,0.0,8.377777777777778,8.377777777777778,-1.3777777777777782,3.0,12.0,
4031,（株）ジェイテクト,9036658A001    ,27,1.0,1.0,1.0,1.9,4.0,8.377777777777778,7.911111111111111,1.0,0.0,,,,0.0,8.377777777777778,8.377777777777778,-4.377777777777778,3.0,12.0,
4032,（株）ジェイテクト,9036658A001    ,28,1.0,1.0,1.0,1.9,8.0,8.377777777777778,7.777777777777778,1.0,0.0,,,,0.0,8.377777777777778,8.377777777777778,-0.3777777777777782,3.0,12.0,
4033,（株）ジェイテクト,9036658A002    ,1,1.0,1.0,1.0,1.9,9.0,10.472222222222221,9.361111111111109,1.0,0.0,8.666666666666666,9.0,9.0,0.0,10.472222222222221,10.472222222222221,-1.4722222222222214,4.0,15.0,0.5777777777777777
4034,（株）ジェイテクト,9036658A002    ,4,1.0,1.0,1.0,1.9,8.0,10.472222222222221,9.166666666666666,1.0,0.0,4.958333333333333,2.0,5.0,0.0,10.472222222222221,10.472222222222221,-2.4722222222222214,4.0,15.0,0.33055555555555555
4035,（株）ジェイテクト,9036658A002    ,6,1.0,1.0,1.0,1.9,9.0,10.472222222222221,9.0,1.0,0.0,6.375,9.0,9.0,0.0,10.472222222222221,10.472222222222221,-1.4722222222222214,4.0,15.0,0.425
4036,（株）ジェイテクト,9036658A002    ,7,1.0,1.0,1.0,1.9,10.0,10.472222222222221,9.0,1.0,0.0,7.291666666666667,10.0,8.0,0.0,10.472222222222221,10.472222222222221,-0.47222222222222143,4.0,15.0,0.4861111111111111
4037,（株）ジェイテクト,9036658A002    ,8,1.0,1.0,1.0,1.9,10.0,10.472222222222221,9.222222222222223,1.0,0.0,9.041666666666666,10.0,9.0,0.0,10.472222222222221,10.472222222222221,-0.47222222222222143,4.0,15.0,0.6027777777777777
4038,（株）ジェイテクト,9036658A002    ,11,1.0,1.0,1.0,1.9,10.0,10.472222222222221,9.88888888888889,1.0,0.0,8.333333333333334,10.0,5.0,0.0,10.472222222222221,10.472222222222221,-0.47222222222222143,4.0,15.0,0.5555555555555556
4039,（株）ジェイテクト,9036658A002    ,12,1.0,1.0,1.0,1.9,8.0,10.472222222222221,9.916666666666666,1.0,0.0,7.791666666666667,8.0,11.0,0.0,10.472222222222221,10.472222222222221,-2.4722222222222214,4.0,15.0,0.5194444444444445
