,品番,年月日,年,月,週番号,日,曜日_番号,曜日_名前,手配）品名,手配）仕入先名,手配）手配区分,手配）仕入先発送場所名,手配）受入場所,手配）受入場所名,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量計算数,日量数（箱数）,日量計算数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,仕入先名,実績納入回数,在庫数（箱）_1日の平均値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,時間稼働率,加工数,発送場所名,不等ピッチ係数【日】,使用工程
40,35580ECB011,2023-12-11,2023,12,50,11,0,月曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,356.0,356.0,59.33333333333334,59.33333333333334,344.55,57.425,0.0522420548541576,0.9522420548541576,2.96,0.3700000000000001,1.2400000000000002,0.20000000000000018,1.8399999999999994,57.0,61.0,アイシン精機（株）,4.0,80.04166666666667,30.0,62.0,99.22,388.0,半田工場,0.14,8.ファイナル後半
41,35580ECB011,2023-12-12,2023,12,50,12,1,火曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,357.0,357.0,59.5,59.5,344.55,57.425,0.0522420548541576,0.9522420548541576,0.96,0.40000000000000013,1.2700000000000005,0.20999999999999996,1.93,59.0,63.0,アイシン精機（株）,4.0,75.66666666666667,86.0,61.0,99.85,390.0,半田工場,0.14,8.ファイナル後半
42,35580ECB011,2023-12-13,2023,12,50,13,2,水曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,355.0,355.0,59.16666666666666,59.16666666666666,344.55,57.425,0.0522420548541576,0.9522420548541576,0.97,0.54,1.12,0.18999999999999995,1.855,66.0,59.0,アイシン精機（株）,4.0,69.66666666666667,49.0,57.0,99.92,361.5,半田工場,0.14,8.ファイナル後半
43,35580ECB011,2023-12-14,2023,12,50,14,3,木曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,348.0,348.0,58.0,58.0,344.55,57.425,0.0522420548541576,0.9522420548541576,0.96,0.3600000000000001,3.0700000000000003,0.20000000000000018,3.9300000000000006,57.0,60.0,アイシン精機（株）,4.0,79.95833333333333,45.0,62.0,99.60499999999999,389.0,半田工場,0.14,8.ファイナル後半
44,35580ECB011,2023-12-15,2023,12,50,15,4,金曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,361.0,361.0,60.16666666666666,60.16666666666666,344.55,57.425,0.0522420548541576,0.9522420548541576,0.96,2.3899999999999997,1.1999999999999997,0.16999999999999993,3.8600000000000003,59.0,56.0,アイシン精機（株）,4.0,75.8,30.0,30.0,99.85,390.0,半田工場,0.14,8.ファイナル後半
45,35580ECB011,2023-12-16,2023,12,50,16,5,土曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,0.0,0.0,0.0,0.0,344.55,57.425,0.0522420548541576,0.9522420548541576,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,8.ファイナル後半
46,35580ECB011,2023-12-17,2023,12,50,17,6,日曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,0.0,0.0,0.0,0.0,344.55,57.425,0.0522420548541576,0.9522420548541576,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,8.ファイナル後半
47,35580ECB011,2023-12-18,2023,12,51,18,0,月曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,349.0,349.0,58.16666666666666,58.16666666666666,344.55,57.425,0.0522420548541576,0.9522420548541576,2.99,0.2999999999999998,1.4,0.21999999999999975,2.0199999999999996,65.0,61.0,アイシン精機（株）,4.0,76.26086956521739,65.0,56.0,100.0,364.5,半田工場,0.14,8.ファイナル後半
48,35580ECB011,2023-12-19,2023,12,51,19,1,火曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,344.0,344.0,57.33333333333334,57.33333333333334,344.55,57.425,0.0522420548541576,0.9522420548541576,0.9900000000000001,0.25,1.505,0.20999999999999996,2.0799999999999996,58.0,59.0,アイシン精機（株）,4.0,84.25,86.0,59.0,100.0,390.0,半田工場,0.14,8.ファイナル後半
49,35580ECB011,2023-12-20,2023,12,51,20,2,水曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,330.0,330.0,55.0,55.0,344.55,57.425,0.0522420548541576,0.9522420548541576,0.9700000000000001,0.26,1.73,0.20500000000000007,2.4200000000000004,60.0,55.0,アイシン精機（株）,4.0,87.95833333333331,57.0,55.0,100.0,362.5,半田工場,0.14,8.ファイナル後半
50,35580ECB011,2023-12-21,2023,12,51,21,3,木曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,366.0,366.0,61.0,61.0,344.55,57.425,0.0522420548541576,0.9522420548541576,1.01,0.3599999999999999,3.5000000000000004,0.16000000000000014,4.5200000000000005,55.0,49.0,アイシン精機（株）,4.0,87.54166666666669,18.0,49.0,100.0,327.5,半田工場,0.14,8.ファイナル後半
51,35580ECB011,2023-12-22,2023,12,51,22,4,金曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,324.0,324.0,54.0,54.0,344.55,57.425,0.0522420548541576,0.9522420548541576,0.96,3.6500000000000004,0.34000000000000075,0.15000000000000036,4.05,59.0,36.0,アイシン精機（株）,4.0,67.95833333333333,26.0,35.0,100.0,230.5,半田工場,0.14,8.ファイナル後半
52,35580ECB011,2023-12-23,2023,12,51,23,5,土曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,0.0,0.0,0.0,0.0,344.55,57.425,0.0522420548541576,0.9522420548541576,,,,,,0.0,0.0,,0.0,62.0,0.0,0.0,0.0,0.0,,,8.ファイナル後半
53,35580ECB011,2023-12-24,2023,12,51,24,6,日曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,0.0,0.0,0.0,0.0,344.55,57.425,0.0522420548541576,0.9522420548541576,,,,,,0.0,0.0,,0.0,62.0,0.0,0.0,0.0,0.0,,,8.ファイナル後半
54,35580ECB011,2023-12-25,2023,12,52,25,0,月曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,345.0,345.0,57.5,57.5,344.55,57.425,0.0522420548541576,0.9522420548541576,2.96,0.5500000000000003,1.5799999999999996,0.17000000000000082,1.6999999999999997,50.0,60.0,アイシン精機（株）,4.0,38.958333333333336,34.0,63.0,100.0,421.0,半田工場,0.14,8.ファイナル後半
55,35580ECB011,2023-12-26,2023,12,52,26,1,火曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,377.0,377.0,62.83333333333334,62.83333333333334,344.55,57.425,0.0522420548541576,0.9522420548541576,0.97,0.5700000000000001,0.99,,,41.0,66.0,アイシン精機（株）,4.0,58.29166666666666,89.0,66.0,100.0,423.0,半田工場,0.14,8.ファイナル後半
56,35580ECB011,2023-12-27,2023,12,52,27,2,水曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,356.0,356.0,59.33333333333334,59.33333333333334,344.55,57.425,0.0522420548541576,0.9522420548541576,0.96,0.3500000000000001,1.105,10.25,12.040000000000001,64.0,15.0,アイシン精機（株）,4.0,76.29166666666667,90.0,66.0,100.0,415.0,半田工場,0.14,8.ファイナル後半
57,35580ECB011,2023-12-28,2023,12,52,28,3,木曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,350.0,350.0,58.33333333333334,58.33333333333334,344.55,57.425,0.0522420548541576,0.9522420548541576,1.02,0.24,,,12.02,29.0,0.0,アイシン精機（株）,2.0,77.58333333333333,45.0,61.0,100.0,384.5,半田工場,0.14,8.ファイナル後半
58,35580ECB011,2023-12-29,2023,12,52,29,4,金曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,0.0,0.0,0.0,0.0,344.55,57.425,0.0522420548541576,0.9522420548541576,,,,,,0.0,0.0,,0.0,66.0,0.0,0.0,0.0,0.0,,,8.ファイナル後半
59,35580ECB011,2023-12-30,2023,12,52,30,5,土曜日,"ACTUATOR ASSY, SHIFT CONTROL",アイシン精機（株）,手配,半田工場,1Y,安城第１工場,1.0,4.0,8.04,10.68,TP-342 ｾﾝﾖｳ,0.9,3.0,6.0,0.0,0.0,0.0,0.0,344.55,57.425,0.0522420548541576,0.9522420548541576,,,,,,0.0,0.0,,0.0,66.0,0.0,0.0,0.0,0.0,,,8.ファイナル後半
60,1040052001Z,2023-12-01,2023,12,48,1,4,金曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,411.0,411.0,2.055,2.055,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.8949999999999999,0.16000000000000003,1.6700000000000002,1.395,3.2249999999999996,2.0,2.0,（株）青山製作所,2.0,2.4166666666666665,3.0,2.0,94.61500000000001,369.5,,0.08,2.MGケース
61,1040052001Z,2023-12-02,2023,12,48,2,5,土曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,2.MGケース
62,1040052001Z,2023-12-03,2023,12,48,3,6,日曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,2.MGケース
63,1040052001Z,2023-12-04,2023,12,49,4,0,月曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,417.0,417.0,2.085,2.085,405.95,2.02975,1.4780145338095825,2.5480145338095825,2.915,0.11499999999999977,1.9900000000000004,0.14499999999999957,4.64,3.0,2.0,（株）青山製作所,3.0,2.5416666666666665,2.0,2.0,96.84,378.5,,0.08,2.MGケース
64,1040052001Z,2023-12-05,2023,12,49,5,1,火曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,420.0,420.0,2.1,2.1,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.9299999999999999,0.31000000000000005,1.9100000000000001,0.18999999999999995,2.41,1.0,3.0,（株）青山製作所,1.0,2.4166666666666665,2.0,2.0,99.01,386.0,,0.08,2.MGケース
65,1040052001Z,2023-12-06,2023,12,49,6,2,水曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,422.0,422.0,2.11,2.11,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.9199999999999999,0.1200000000000001,5.51,0.25,6.0600000000000005,3.0,2.0,（株）青山製作所,3.0,2.6666666666666665,2.0,2.0,99.455,388.5,,0.08,2.MGケース
66,1040052001Z,2023-12-07,2023,12,49,7,3,木曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,423.0,423.0,2.115,2.115,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.875,0.35,3.16,0.365,3.8749999999999996,2.0,2.0,（株）青山製作所,2.0,2.833333333333333,2.0,2.0,43.725,130.0,,0.08,2.MGケース
67,1040052001Z,2023-12-08,2023,12,49,8,4,金曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,414.0,414.0,2.07,2.07,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.8949999999999999,0.17500000000000004,5.140000000000001,3.2099999999999995,8.525,2.0,2.0,（株）青山製作所,2.0,2.333333333333333,2.0,2.0,99.77000000000001,390.0,,0.08,2.MGケース
68,1040052001Z,2023-12-09,2023,12,49,9,5,土曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,2.MGケース
69,1040052001Z,2023-12-10,2023,12,49,10,6,日曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,2.MGケース
70,1040052001Z,2023-12-11,2023,12,50,11,0,月曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,391.0,391.0,1.955,1.955,405.95,2.02975,1.4780145338095825,2.5480145338095825,2.925,0.27,4.09,0.395,4.755,2.0,3.0,（株）青山製作所,2.0,2.2916666666666665,2.0,2.0,99.22,388.0,,0.08,2.MGケース
71,1040052001Z,2023-12-12,2023,12,50,12,1,火曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,390.0,390.0,1.95,1.95,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.91,0.39,6.604999999999999,0.39500000000000046,7.39,2.0,3.0,（株）青山製作所,2.0,2.5,2.0,3.0,99.85,390.0,,0.08,2.MGケース
72,1040052001Z,2023-12-13,2023,12,50,13,2,水曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,392.0,392.0,1.96,1.96,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.8699999999999999,0.20999999999999996,1.2300000000000002,0.6600000000000001,2.1,3.0,2.0,（株）青山製作所,3.0,2.125,2.0,2.0,99.92,361.5,,0.08,2.MGケース
73,1040052001Z,2023-12-14,2023,12,50,14,3,木曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,401.0,401.0,2.005,2.005,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.95,0.1200000000000001,5.73,2.01,7.86,1.0,1.0,（株）青山製作所,1.0,2.375,2.0,2.0,99.60499999999999,389.0,,0.08,2.MGケース
74,1040052001Z,2023-12-15,2023,12,50,15,4,金曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,387.0,387.0,1.935,1.935,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.8699999999999999,0.44999999999999996,2.4400000000000004,1.5899999999999999,4.48,1.0,2.0,（株）青山製作所,1.0,2.1,1.0,1.0,99.85,390.0,,0.08,2.MGケース
75,1040052001Z,2023-12-16,2023,12,50,16,5,土曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,2.MGケース
76,1040052001Z,2023-12-17,2023,12,50,17,6,日曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,2.MGケース
77,1040052001Z,2023-12-18,2023,12,51,18,0,月曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,398.0,398.0,1.99,1.99,405.95,2.02975,1.4780145338095825,2.5480145338095825,2.875,0.1200000000000001,2.11,0.9300000000000002,3.16,2.0,1.0,（株）青山製作所,2.0,1.2272727272727273,2.0,1.0,100.0,364.5,,0.08,2.MGケース
78,1040052001Z,2023-12-19,2023,12,51,19,1,火曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,402.0,402.0,2.01,2.01,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.8599999999999999,0.10999999999999988,6.8100000000000005,1.2699999999999996,8.19,1.0,2.0,（株）青山製作所,1.0,1.0,2.0,1.0,100.0,390.0,,0.08,2.MGケース
79,1040052001Z,2023-12-20,2023,12,51,20,2,水曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,417.0,417.0,2.085,2.085,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.89,0.13000000000000012,1.22,0.6900000000000002,5.54,3.0,2.0,（株）青山製作所,3.0,1.0476190476190477,3.0,1.0,100.0,362.5,,0.08,2.MGケース
80,1040052001Z,2023-12-21,2023,12,51,21,3,木曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,443.0,443.0,2.215,2.215,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.945,0.2300000000000001,2.13,1.685,4.045,2.0,2.0,（株）青山製作所,2.0,1.125,3.0,2.0,100.0,327.5,,0.08,2.MGケース
81,1040052001Z,2023-12-22,2023,12,51,22,4,金曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,369.0,369.0,1.845,1.845,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.94,2.59,2.02,,,1.0,2.0,（株）青山製作所,1.0,1.0,1.0,0.0,100.0,230.5,,0.08,2.MGケース
82,1040052001Z,2023-12-23,2023,12,51,23,5,土曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,2.MGケース
83,1040052001Z,2023-12-24,2023,12,51,24,6,日曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,2.MGケース
84,1040052001Z,2023-12-25,2023,12,52,25,0,月曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,402.0,402.0,2.01,2.01,405.95,2.02975,1.4780145338095825,2.5480145338095825,2.92,0.1299999999999999,1.8,13.88,14.485,3.0,2.0,（株）青山製作所,3.0,1.681818181818182,5.0,2.0,100.0,421.0,,0.08,2.MGケース
85,1040052001Z,2023-12-26,2023,12,52,26,1,火曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,432.0,432.0,2.16,2.16,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.96,0.10000000000000009,1.2,,,1.0,2.0,（株）青山製作所,1.0,2.4166666666666665,2.0,3.0,100.0,423.0,,0.08,2.MGケース
86,1040052001Z,2023-12-27,2023,12,52,27,2,水曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,391.0,391.0,1.955,1.955,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.8899999999999999,0.21500000000000008,,,14.09,2.0,1.0,（株）青山製作所,2.0,2.6666666666666665,3.0,2.0,100.0,415.0,,0.08,2.MGケース
87,1040052001Z,2023-12-28,2023,12,52,28,3,木曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,397.0,397.0,1.985,1.985,405.95,2.02975,1.4780145338095825,2.5480145338095825,0.8999999999999999,0.2300000000000001,,,12.74,2.0,0.0,（株）青山製作所,2.0,1.5833333333333333,2.0,2.0,100.0,384.5,,0.08,2.MGケース
88,1040052001Z,2023-12-29,2023,12,52,29,4,金曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,2.MGケース
89,1040052001Z,2023-12-30,2023,12,52,30,5,土曜日,"PLUG, W/HEAD STRAIGHT SCREW",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,6.27,TP-131 ﾊﾝﾖｳ,1.07,3.0,200.0,0.0,0.0,0.0,0.0,405.95,2.02975,1.4780145338095825,2.5480145338095825,,,,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,2.MGケース
90,1040183011P,2023-12-01,2023,12,48,1,4,金曜日,"BOLT, FLANGE",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,9.38,TP-331 ﾊﾝﾖｳ,1.04,1.0,500.0,1011.0,1011.0,2.022,2.022,1033.65,2.0673000000000004,0.4837227301310888,1.5237227301310887,0.9299999999999999,0.27,14.02,0.7600000000000002,3.2500000000000004,2.0,2.0,（株）青山製作所,2.0,1.0,1.0,0.0,94.61500000000001,369.5,,0.08,8.ファイナル後半
91,1040183011P,2023-12-02,2023,12,48,2,5,土曜日,"BOLT, FLANGE",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,9.38,TP-331 ﾊﾝﾖｳ,1.04,1.0,500.0,0.0,0.0,0.0,0.0,1033.65,2.0673000000000004,0.4837227301310888,1.5237227301310887,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,8.ファイナル後半
92,1040183011P,2023-12-03,2023,12,48,3,6,日曜日,"BOLT, FLANGE",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,9.38,TP-331 ﾊﾝﾖｳ,1.04,1.0,500.0,0.0,0.0,0.0,0.0,1033.65,2.0673000000000004,0.4837227301310888,1.5237227301310887,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,8.ファイナル後半
93,1040183011P,2023-12-04,2023,12,49,4,0,月曜日,"BOLT, FLANGE",（株）青山製作所,手配,,1Y,安城第１工場,1.0,6.0,5.76,9.38,TP-331 ﾊﾝﾖｳ,1.04,1.0,500.0,990.0,990.0,1.98,1.98,1033.65,2.0673000000000004,0.4837227301310888,1.5237227301310887,2.96,0.1299999999999999,0.27,0.7099999999999997,1.3199999999999998,2.0,2.0,（株）青山製作所,2.0,1.0,2.0,0.0,96.84,378.5,,0.08,8.ファイナル後半
