,Unnamed: 0,Unnamed: 0.1,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入かんばん数,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,回収数/納入数,便Ave,箱種類_AW131ﾌﾀﾅｼ,箱種類_TP131ﾌﾀﾅｼ,箱種類_TP341ﾌﾀﾅｼ,箱種類_サンボックス＃２０Ｂフタナシ,箱種類_サンボックス＃２４Ａフタアリ,箱種類_サンボックス＃２４Ｂフタナシ,箱種類_サンボックス＃９Ｂフタナシ,箱種類_サンボックス＃９Ｆフタナシ,箱種類_サンボックス＃Ｋ１０Ｂフタナシ,箱種類_サンボックスＣ３フタナシ,箱種類_テンバコ１０フタナシ,箱種類_ＡＷ１３１フタナシ,箱種類_Ｔ２０３フタナシ,箱種類_ＴＰ１３１フタナシ,箱種類_ＴＰ３３１フタアリ,箱種類_ＴＰ３３１フタナシ,箱種類_ＴＰ３３１．５フタアリ,箱種類_ＴＰ３３１．５フタナシ,箱種類_ＴＰ３３２,箱種類_ＴＰ３３２フタアリ,箱種類_ＴＰ３３２フタナシ,箱種類_ＴＰ３４１フタナシ,箱種類_ＴＰ３４２フタアリ,箱種類_ＴＰ３４２フタナシ,箱種類_ＴＰ３６２フタナシ,箱種類_ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,箱種類_ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,仕入先名_アイコー（株）,仕入先名_アイシン機工（株）,仕入先名_アイシン精機（株）,仕入先名_サトープレス工業（株）,仕入先名_サンコール（株）,仕入先名_マレリ（株）,仕入先名_ミズショー（株）,仕入先名_三共鋼業（株）,仕入先名_中庸スプリング（株）,仕入先名_五興商事（株）,仕入先名_伊藤金属工業（株）,仕入先名_住友電気工業（株）,仕入先名_住友電装（株）,仕入先名_佐藤工業（株）,仕入先名_多摩川精機販売（株）,仕入先名_大橋鉄工（株）,仕入先名_小川工業（株）,仕入先名_岡谷鋼機（株）,仕入先名_愛産樹脂工業（株）,仕入先名_新光ゴム工業（株）,仕入先名_日本精工（株）,仕入先名_矢崎総業（株）,仕入先名_石黒ゴム工業（株）,仕入先名_（株）オンド,仕入先名_（株）オーハシテクニカ,仕入先名_（株）ギフ加藤製作所,仕入先名_（株）ジェイテクト,仕入先名_（株）ニフコ,仕入先名_（株）バルカー,仕入先名_（株）ムロコーポレーション,仕入先名_（株）メタルテック,仕入先名_（株）旭工業所,仕入先名_（株）杉浦製作所,仕入先名_（株）東郷製作所,仕入先名_（株）松尾製作所,仕入先名_（株）槌屋,仕入先名_（株）浅賀井製作所,仕入先名_（株）青山製作所,仕入先名_ＮＯＫ（株）,使用工程_1.デフ・大物ギヤ・Brg,使用工程_2.MGケース,使用工程_3.ギヤサブ・共通部品,使用工程_4.TA・カバー・メイン,使用工程_7.ファイナル前半,使用工程_8.ファイナル後半
451,464,689,9036658A002    ,2023,37,5.0,57.0,45.0,0.59,0.6817921321029625,1.0,1.0,1.0,1.9,36.0,1.92,0.33999999999999986,0.5,0.3500000000000001,1.27,55.0,53.80555555555557,2.152542372881356,1.8627378348921864,0.320438644900575,0.0,0.08800295805954111,99.44,462.0,-0.5,-0.04511278195488744,-0.017857142857142905,57.0,1.059370160041301,1.0,0.7894736842105263,1.2222222222222223,0.9649122807017544,53.80555555555557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
452,465,690,9036658A002    ,2023,38,8.0,51.0,47.0,0.59,0.6817921321029625,1.0,1.0,1.0,1.9,36.0,1.92,0.3100000000000005,0.7949999999999999,0.30999999999999983,1.41,52.0,52.02777777777778,2.389830508474576,2.068079013541719,0.5302207412044111,0.0,0.14503424305358445,99.905,450.0,0.6000000000000001,0.11023622047244096,-0.054545454545454564,51.0,0.9802455953016552,1.0,0.9215686274509804,1.1063829787234043,1.0196078431372548,52.02777777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
453,466,691,9036658A002    ,2023,39,6.0,56.0,48.0,0.59,0.6817921321029625,1.0,1.0,1.0,1.9,36.0,1.93,0.3300000000000001,0.5200000000000005,0.26000000000000023,1.2800000000000002,55.0,54.6111111111111,2.1694915254237293,1.8774050619385816,0.3788543164836708,0.0,0.10394916570055752,99.955,464.0,-0.25,-0.09219858156028347,0.05769230769230771,56.0,1.0254323499491356,1.0,0.8571428571428571,1.1458333333333333,0.9821428571428572,54.6111111111111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454,467,694,9036659A009    ,2023,36,27.0,118.0,116.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.93,0.2700000000000005,0.7599999999999998,0.1299999999999999,1.2600000000000002,130.0,131.30555555555554,2.135593220338984,1.9994197158294442,0.7090594749166563,0.0,0.19483345998368845,99.895,480.0,0.0,-0.2499999999999999,2.7142857142857144,121.0,0.9215147027713141,0.9752066115702479,0.9830508474576272,1.1206896551724137,1.0743801652892562,131.30555555555554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
455,468,695,9036659A009    ,2023,37,20.0,129.0,113.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.92,0.3300000000000001,0.8899999999999997,0.13999999999999968,1.4000000000000004,125.0,123.02777777777777,2.372881355932204,2.221577462032716,0.5605686657687188,0.0,0.15415477724502444,99.44,462.0,-0.2592592592592593,0.11111111111111116,-0.038461538461538436,128.0,1.040415443666742,1.0078125,0.875968992248062,1.1061946902654871,0.9765625,123.02777777777777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
456,469,696,9036659A009    ,2023,38,22.0,117.0,109.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.92,0.31000000000000005,1.0700000000000005,0.15999999999999948,1.6550000000000002,120.0,120.16666666666666,2.8050847457627124,2.626221928331532,0.6313070926395333,0.0,0.17349294766487994,99.905,450.0,0.10000000000000007,0.1821428571428569,-0.040000000000000036,117.0,0.9736477115117892,1.0,0.9316239316239316,1.1009174311926606,1.0256410256410255,120.16666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457,470,697,9036659A009    ,2023,39,19.0,128.0,114.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.93,0.3300000000000001,0.77,0.14000000000000054,1.36,126.0,123.66666666666666,2.305084745762712,2.1581038202603517,0.5297890138488708,0.0,0.14572810819613946,99.955,464.0,-0.13636363636363635,-0.17824773413897302,0.05000000000000005,129.0,1.043126684636119,0.9922480620155041,0.890625,1.1052631578947372,0.9767441860465116,123.66666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458,471,700,9036659A010    ,2023,36,28.0,121.0,117.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.93,0.26000000000000023,1.08,0.1299999999999999,1.6300000000000003,131.0,131.30555555555554,2.7627118644067803,2.5865509022238053,0.7353209369506066,0.0,0.20201123209435284,99.895,480.0,0.03703703703703698,-0.029761904761904656,2.7428571428571438,121.0,0.9215147027713141,1.0,0.9669421487603306,1.1196581196581197,1.0826446280991735,131.30555555555554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459,472,701,9036659A010    ,2023,37,19.0,127.0,113.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.92,0.3300000000000001,0.81,0.13999999999999968,1.4000000000000004,125.0,123.02777777777777,2.372881355932204,2.221577462032716,0.5325402324802828,0.0,0.14647868302876332,99.44,462.0,-0.3214285714285714,-0.14110429447852754,-0.04580152671755722,128.0,1.040415443666742,0.9921875,0.8897637795275591,1.1061946902654871,0.9765625,123.02777777777777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460,473,702,9036659A010    ,2023,38,22.0,116.0,109.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.92,0.2400000000000002,1.045,0.16000000000000014,1.6350000000000002,120.0,120.16666666666666,2.7711864406779667,2.59448510744535,0.6313070926395333,0.0,0.17349294766487994,99.905,450.0,0.1578947368421053,0.1678571428571427,-0.040000000000000036,116.0,0.9653259361997228,1.0,0.9396551724137931,1.1009174311926606,1.0344827586206895,120.16666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461,474,703,9036659A010    ,2023,39,20.0,130.0,115.0,0.59,0.630182842564048,1.0,1.0,1.0,1.9,36.0,1.95,0.3000000000000003,0.7949999999999999,0.14000000000000054,1.3200000000000005,126.0,123.66666666666666,2.2372881355932206,2.0946301784879897,0.5576726461567061,0.0,0.15336520922558944,99.955,464.0,-0.09090909090909094,-0.19266055045871544,0.05000000000000005,130.0,1.051212938005391,1.0,0.8846153846153846,1.0956521739130434,0.9692307692307692,123.66666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462,475,706,9050827A011    ,2023,36,3.0,9.0,9.0,0.78,1.2899562894609031,1.0,1.0,8.0,11.12,200.0,1.35,0.21,1.0200000000000002,0.29000000000000004,1.47,9.0,10.335,1.8846153846153848,1.139573497187521,1.9160116301905952,0.08,0.8054476980876617,99.895,480.0,-0.25,-0.5348101265822784,2.0,9.0,0.8708272859216255,1.0,1.0,1.0,1.0,1.291875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
463,476,707,9050827A011    ,2023,37,3.0,9.0,8.0,0.78,1.2899562894609031,1.0,1.0,8.0,11.12,200.0,1.36,0.26,2.0,0.29000000000000004,2.56,7.0,9.685,3.282051282051282,1.984563369251738,2.044603014767145,0.08,0.8022510061974004,99.44,462.0,0.0,0.7414965986394559,-0.2222222222222222,7.0,0.7227671657201858,1.2857142857142858,0.8888888888888888,0.875,1.0,1.210625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
464,477,708,9050827A011    ,2023,38,2.5,7.0,9.0,0.78,1.2899562894609031,1.0,1.0,8.0,11.12,200.0,1.38,0.15499999999999992,2.29,0.3950000000000001,2.795,8.0,9.365,3.583333333333333,2.1667400847885183,1.7620555435148424,0.08,0.7350929306001833,99.905,450.0,-0.16666666666666666,0.091796875,0.1428571428571428,8.0,0.8542445274959957,0.875,1.2857142857142858,0.8888888888888888,1.0,1.170625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
465,478,709,9050827A011    ,2023,39,3.0,9.0,9.0,0.78,1.2899562894609031,1.0,1.0,8.0,11.12,200.0,1.4,0.20000000000000007,0.4299999999999997,0.3899999999999997,1.16,9.0,9.83,1.4871794871794868,0.8992552766921936,2.014443560327549,0.08,0.8032787567547809,99.955,464.0,0.2,-0.5849731663685152,0.125,10.0,1.017293997965412,0.9,1.0,1.0,0.9,1.22875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
466,479,712,9052409A003    ,2023,36,2.0,3.0,4.0,0.78,2.0548907236522584,1.0,1.0,8.0,11.12,500.0,1.3450000000000002,0.2250000000000001,9.36,1.5850000000000004,11.145,4.0,3.3120000000000003,14.288461538461535,5.423646071160145,3.985905836960507,0.08,0.4380675595262196,99.895,480.0,-0.33333333333333337,1.9879356568364608,3.0,3.0,0.9057971014492752,1.0,1.3333333333333333,1.0,1.3333333333333333,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
467,480,713,9052409A003    ,2023,37,1.0,3.0,3.0,0.78,2.0548907236522584,1.0,1.0,8.0,11.12,500.0,1.365,0.16000000000000014,1.6900000000000006,2.555,5.405,4.0,3.132,6.92948717948718,2.630310185250838,2.107490442530843,0.08,0.3765640906008742,99.44,462.0,-0.5,-0.5150291610587707,0.0,3.0,0.9578544061302682,1.0,1.0,1.3333333333333333,1.3333333333333333,0.3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
468,481,714,9052409A003    ,2023,38,1.0,3.0,4.0,0.78,2.0548907236522584,1.0,1.0,8.0,11.12,500.0,1.35,0.16999999999999993,3.69,1.7100000000000009,5.6800000000000015,3.0,2.234,7.2820512820512855,2.764137252955553,2.954637451211549,0.08,0.29890116895251584,99.905,450.0,0.0,0.05087881591119348,-0.25,4.0,1.7905102954341987,0.75,1.3333333333333333,0.75,0.75,0.27925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
469,482,715,9052409A003    ,2023,39,1.0,3.0,4.0,0.78,2.0548907236522584,1.0,1.0,8.0,11.12,500.0,2.365,0.15500000000000005,3.545,1.5300000000000002,5.55,4.0,3.1639999999999997,7.115384615384616,2.700873548222414,2.0861757477896967,0.08,0.37880570736606656,99.955,464.0,0.0,-0.02288732394366222,0.3333333333333333,3.0,0.9481668773704172,1.0,1.3333333333333333,1.0,1.3333333333333333,0.3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
470,483,718,9056439A004    ,2023,36,12.0,2.0,1.0,0.93,5.102185430463576,3.0,1.0,1.0,0.73,100.0,0.7599999999999998,0.13000000000000034,38.98,4.82,43.93,1.0,0.76,47.23655913978494,8.610035953947795,91.2686340127776,0.0,0.13034037932064035,99.895,480.0,0.09090909090909084,0.021271649424619232,-0.5,2.0,2.631578947368421,1.0,0.5,1.0,0.5,0.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,484,719,9056439A004    ,2023,37,11.0,1.0,1.0,0.93,5.102185430463576,3.0,1.0,1.0,0.73,100.0,0.76,0.2500000000000001,14.66,7.0,21.91,1.0,0.76,23.559139784946236,4.294238282517555,83.6629145117128,0.0,0.13023775628754944,99.44,462.0,-0.08333333333333337,-0.5012519918051446,0.0,1.0,1.3157894736842106,1.0,1.0,1.0,1.0,0.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,485,722,9056439A005    ,2023,36,10.0,18.0,19.0,0.93,1.8802262443438915,3.0,1.0,1.0,0.73,100.0,0.76,0.15000000000000002,3.2100000000000004,0.2400000000000002,3.61,17.0,16.68,3.881720430107527,1.9199817101051664,3.465435743890436,0.0,0.4766572429342943,99.895,480.0,0.0,0.444,1.4285714285714284,18.0,1.0791366906474822,1.0,1.0555555555555556,0.8947368421052632,0.9444444444444444,16.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,486,723,9056439A005    ,2023,37,13.0,13.0,14.0,0.93,1.8802262443438915,3.0,1.0,1.0,0.73,100.0,0.76,0.18500000000000005,5.82,0.29499999999999993,6.49,10.0,12.65,6.978494623655914,3.4517122710754937,5.940277365258516,0.0,0.6762810468530426,99.44,462.0,0.30000000000000004,0.7977839335180057,-0.4117647058823529,7.0,0.5533596837944664,1.8571428571428568,1.0769230769230769,0.7142857142857143,1.4285714285714286,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,487,724,9056439A005    ,2023,38,13.0,10.0,14.0,0.93,1.8802262443438915,3.0,1.0,1.0,0.73,100.0,0.76,0.14,5.9499999999999975,0.3300000000000001,6.38,9.0,12.24,6.860215053763441,3.393208673260655,6.139257244323548,0.0,0.6845255073297306,99.905,450.0,0.0,-0.016949152542372947,-0.09999999999999998,10.0,0.8169934640522876,1.0,1.4,0.6428571428571429,0.9,12.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,488,725,9056439A005    ,2023,39,11.0,15.0,17.0,0.93,1.8802262443438915,3.0,1.0,1.0,0.73,100.0,0.76,0.1600000000000001,4.475,0.2450000000000001,5.225,14.0,15.58,5.618279569892472,2.7789208962048466,4.081117781059161,0.0,0.5381573686524034,99.955,464.0,-0.15384615384615385,-0.1810344827586208,0.5555555555555556,15.0,0.962772785622593,1.0,1.1333333333333333,0.8235294117647058,0.9333333333333332,15.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,489,727,9056439A006    ,2023,36,6.0,2.0,3.0,0.93,3.611992337164751,3.0,1.0,1.0,0.73,100.0,0.76,0.16000000000000006,27.99,1.34,28.85,5.0,3.53,31.021505376344084,7.9872816182788275,9.824952103358497,0.0,0.4434113910443362,99.895,480.0,0.0,0.3531894934333959,0.6666666666666667,2.0,0.56657223796034,1.0,1.5,1.6666666666666667,2.5,3.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,490,728,9056439A006    ,2023,37,4.0,7.0,10.0,0.93,3.611992337164751,3.0,1.0,1.0,0.73,100.0,0.76,0.13,8.14,0.41000000000000014,8.860000000000003,7.0,4.48,9.52688172043011,2.4529398661334643,5.161023947151113,0.0,0.4054729133379495,99.44,462.0,-0.33333333333333337,-0.6928942807625649,0.3999999999999999,2.0,0.4464285714285714,3.5,1.4285714285714286,0.7,3.5,4.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,491,729,9056439A006    ,2023,38,4.0,9.0,7.0,0.93,3.611992337164751,3.0,1.0,1.0,0.73,100.0,0.7599999999999998,0.14000000000000012,1.16,0.8899999999999998,2.1900000000000004,2.0,2.12,2.3548387096774195,0.6063135786492422,10.906314756243862,0.0,0.3045921510599012,99.905,450.0,0.0,-0.7528216704288939,-0.7142857142857143,9.0,4.245283018867925,1.0,0.7777777777777778,0.2857142857142857,0.2222222222222222,2.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,492,730,9056439A006    ,2023,39,4.0,4.0,6.0,0.93,3.611992337164751,3.0,1.0,1.0,0.73,100.0,0.76,0.15500000000000005,5.475,0.8199999999999998,6.495,6.0,5.5200000000000005,6.983870967741934,1.7981765722953549,4.188657116528441,0.0,0.4006146584020861,99.955,464.0,0.0,1.9657534246575337,2.0,5.0,0.9057971014492752,0.8,1.5,1.0,1.2,5.5200000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,496,737,9056450A002    ,2023,36,6.0,13.0,16.0,0.93,4.374505194095134,3.0,1.0,1.0,0.73,100.0,0.76,0.16999999999999993,1.9800000000000004,0.27,2.89,15.0,4.59,3.1075268817204305,0.6606461466547182,7.556008916090518,0.0,0.4848285465011348,99.895,480.0,-0.1428571428571429,0.17004048582995954,2.75,13.0,2.832244008714597,1.0,1.2307692307692308,0.9375,1.1538461538461535,4.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,497,738,9056450A002    ,2023,37,7.0,14.0,14.0,0.93,4.374505194095134,3.0,1.0,1.0,0.73,100.0,0.76,0.15500000000000005,3.085,0.3400000000000003,4.615,6.0,3.38,4.962365591397849,1.0549764591043336,11.971132469131579,0.0,0.4510270781465617,99.44,462.0,0.16666666666666674,0.5968858131487889,-0.6,7.0,2.0710059171597632,2.0,1.0,0.42857142857142855,0.8571428571428571,3.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,498,739,9056450A002    ,2023,38,7.0,11.0,14.0,0.93,4.374505194095134,3.0,1.0,1.0,0.73,100.0,0.76,0.16000000000000006,2.95,0.3199999999999994,3.370000000000001,11.0,4.16,3.6236559139784963,0.7703728422928723,9.72654513116941,0.0,0.4966460382265077,99.905,450.0,0.0,-0.26977248104008644,0.8333333333333333,11.0,2.644230769230769,1.0,1.2727272727272727,0.7857142857142857,1.0,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,499,740,9056450A002    ,2023,39,6.0,14.0,13.0,0.93,4.374505194095134,3.0,1.0,1.0,0.73,100.0,0.77,0.16000000000000014,2.6700000000000004,0.3999999999999999,3.18,13.0,4.37,3.419354838709677,0.7269393586027695,7.936402957632834,0.0,0.4790456277622114,99.955,464.0,-0.1428571428571429,-0.05637982195845725,0.18181818181818188,14.0,3.203661327231121,1.0,0.9285714285714286,1.0,0.9285714285714286,4.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
