,品番,Year,Week_Number,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）
928,9056463A036    ,2023,36,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15500000000000003,13.465,3.2399999999999998,16.86,（株）ムロコーポレーション,2,0.0
929,9056463A036    ,2023,37,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,0.26,0.8699999999999999,3.95,（株）ムロコーポレーション,3,0.0
930,9056463A036    ,2023,38,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,0.17999999999999994,0.9000000000000004,1.31,（株）ムロコーポレーション,3,0.0
931,9056463A036    ,2023,39,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.12,0.6600000000000001,1.489999999999999,4.84,（株）ムロコーポレーション,3,0.0
932,9056463A037    ,2023,35,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.2799999999999998,3.1300000000000003,27.45,30.86,（株）ムロコーポレーション,1,0.0
933,9056463A037    ,2023,36,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000002,0.2999999999999998,23.54,5.490000000000002,29.33,（株）ムロコーポレーション,1,0.0
934,9056463A037    ,2023,37,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2700000000000001,40.65000000000001,2.139999999999993,43.06,（株）ムロコーポレーション,1,0.0
935,9056463A037    ,2023,38,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.755,0.16000000000000003,6.68,3.0700000000000007,9.91,（株）ムロコーポレーション,2,0.0
936,9056463A037    ,2023,39,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.14000000000000012,2.95,6.7700000000000005,9.86,（株）ムロコーポレーション,1,0.0
937,9056463A038    ,2023,37,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.81,0.2599999999999999,223.04,0.2400000000000091,223.54,（株）ムロコーポレーション,1,0.0
938,9093003179,2023,35,0.5,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.94,0.27,3.33,0.4699999999999998,3.9300000000000006,（株）青山製作所,7,0.0
939,9093003179,2023,35,0.5,1.1909748059955352,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.885,0.28,10.945,0.31500000000000017,11.54,（株）青山製作所,2,1.76
940,9093003179,2023,36,0.5,1.1909748059955352,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.89,0.1499999999999999,5.325000000000001,0.44000000000000006,6.1899999999999995,（株）青山製作所,10,9.453999999999999
941,9093003179,2023,37,0.5,1.1909748059955352,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.91,0.18999999999999995,2.13,0.3799999999999999,2.74,（株）青山製作所,9,8.858
942,9093003179,2023,38,0.5,1.1909748059955352,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.93,0.19000000000000014,3.94,0.4900000000000002,4.65,（株）青山製作所,7,8.652000000000001
943,9093003179,2023,39,0.5,1.1909748059955352,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.95,0.2250000000000001,2.58,0.69,3.380000000000001,（株）青山製作所,8,8.904
944,9094906A012    ,2023,35,0.59,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.19,0.2699999999999999,1.8100000000000003,0.13999999999999968,2.68,中庸スプリング（株）,22,0.0
945,9094906A012    ,2023,35,0.59,1.0770280466310027,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,0.92,0.10000000000000007,1.83,0.16000000000000014,2.14,中庸スプリング（株）,11,6.066000000000001
946,9094906A012    ,2023,36,0.59,1.0770280466310027,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.1900000000000002,0.1499999999999999,1.0299999999999998,0.19999999999999996,1.6750000000000003,中庸スプリング（株）,30,32.496
947,9094906A012    ,2023,37,0.59,1.0770280466310027,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.1800000000000002,0.1299999999999999,0.7600000000000002,0.2599999999999998,1.4199999999999997,中庸スプリング（株）,35,30.448
948,9094906A012    ,2023,38,0.59,1.0770280466310027,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.1800000000000002,0.27,1.49,0.22000000000000008,2.11,中庸スプリング（株）,28,29.701999999999998
949,9094906A012    ,2023,39,0.59,1.0770280466310027,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.04,0.1100000000000001,0.8300000000000001,0.20000000000000015,1.64,中庸スプリング（株）,31,30.644000000000002
950,9155180614,2023,35,0.54,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,0.96,0.21,1.29,0.8799999999999999,2.29,（株）青山製作所,11,0.0
951,9155180614,2023,35,0.54,1.57021978021978,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,0.915,0.4,0.6100000000000001,1.15,2.16,（株）青山製作所,2,2.8706666666666667
952,9155180614,2023,36,0.54,1.57021978021978,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,0.92,0.17000000000000004,0.41000000000000003,0.7949999999999998,1.9350000000000003,（株）青山製作所,16,15.361333333333333
953,9155180614,2023,37,0.54,1.57021978021978,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,0.905,0.17999999999999983,0.6299999999999999,0.5350000000000001,1.685,（株）青山製作所,14,14.393333333333334
954,9155180614,2023,38,0.54,1.57021978021978,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,0.895,0.225,1.2600000000000002,0.58,2.3600000000000003,（株）青山製作所,14,14.033333333333331
955,9155180614,2023,39,0.54,1.57021978021978,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,0.92,0.19500000000000006,1.6900000000000004,0.43499999999999983,2.565,（株）青山製作所,14,14.493333333333332
956,9155180640,2023,35,0.54,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.92,0.37500000000000006,3.995,0.92,5.735,（株）青山製作所,6,0.0
957,9155180640,2023,35,0.54,2.2142851068353355,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.96,0.13000000000000012,0.8199999999999998,1.08,1.6,（株）青山製作所,3,1.76
958,9155180640,2023,36,0.54,2.2142851068353355,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.92,0.21,2.8200000000000003,0.8600000000000012,4.16,（株）青山製作所,9,9.453999999999999
959,9155180640,2023,37,0.54,2.2142851068353355,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.95,0.18500000000000005,4.040000000000001,1.4249999999999994,5.665,（株）青山製作所,8,7.166
960,9155180640,2023,38,0.54,2.2142851068353355,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.91,0.2699999999999999,5.215,1.0499999999999998,6.4350000000000005,（株）青山製作所,8,6.896
961,9155180640,2023,39,0.54,2.2142851068353355,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.92,0.1499999999999999,1.7200000000000002,0.92,3.43,（株）青山製作所,7,8.904
962,9161140614,2023,35,0.52,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,0.92,0.27,0.4899999999999998,0.31000000000000005,1.3200000000000005,（株）青山製作所,21,0.0
963,9161140614,2023,35,0.52,1.0432140958860423,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,0.8999999999999999,0.3400000000000001,0.31000000000000005,0.26,0.91,（株）青山製作所,7,5.632000000000001
964,9161140614,2023,36,0.52,1.0432140958860423,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,0.92,0.18000000000000016,0.4900000000000001,0.3450000000000001,1.1,（株）青山製作所,32,30.2528
965,9161140614,2023,37,0.52,1.0432140958860423,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,0.905,0.19999999999999973,0.585,0.2649999999999999,1.1950000000000003,（株）青山製作所,26,28.3456
966,9161140614,2023,38,0.52,1.0432140958860423,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,0.93,0.23,0.3500000000000001,0.3299999999999992,1.12,（株）青山製作所,27,27.6864
967,9161140614,2023,39,0.52,1.0432140958860423,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,0.925,0.24,0.6200000000000001,0.17499999999999982,1.1599999999999997,（株）青山製作所,26,28.4928
968,9167180618,2023,35,0.53,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.93,0.2400000000000002,0.72,1.0800000000000003,3.66,（株）青山製作所,11,0.0
969,9167180618,2023,35,0.53,1.6461900712235569,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.9099999999999999,0.3550000000000001,1.3699999999999997,0.8200000000000001,2.16,（株）青山製作所,4,2.64
970,9167180618,2023,36,0.53,1.6461900712235569,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.925,0.1399999999999999,1.0150000000000001,0.4750000000000001,2.6950000000000003,（株）青山製作所,14,14.180999999999997
971,9167180618,2023,37,0.53,1.6461900712235569,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.8999999999999999,0.21,1.0000000000000002,1.04,3.29,（株）青山製作所,11,13.287
972,9167180618,2023,38,0.53,1.6461900712235569,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,0.8900000000000001,0.22999999999999998,1.0050000000000001,0.5850000000000004,3.395,（株）青山製作所,14,12.978000000000002
973,9167180618,2023,39,0.53,1.6461900712235569,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,1.895,0.1050000000000001,1.23,0.3799999999999999,3.1500000000000004,（株）青山製作所,12,13.356
974,G1144ECB010    ,2023,35,0.63,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.27,0.5899999999999999,1.17,0.15000000000000036,1.9400000000000004,住友電気工業（株）,221,0.0
975,G1144ECB010    ,2023,35,0.63,0.6605973773676542,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.21,0.4699999999999998,1.1100000000000003,0.1299999999999999,1.7400000000000002,住友電気工業（株）,89,65.5
976,G1144ECB010    ,2023,36,0.63,0.6605973773676542,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.2800000000000002,0.4800000000000004,0.8999999999999995,0.1299999999999999,1.5,住友電気工業（株）,343,344.5
977,G1144ECB010    ,2023,37,0.63,0.6605973773676542,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.2500000000000004,0.6300000000000003,0.5049999999999999,0.13000000000000012,1.2799999999999994,住友電気工業（株）,332,322.83333333333337
978,G1144ECB010    ,2023,38,0.63,0.6605973773676542,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.2800000000000002,0.4399999999999995,0.7400000000000002,0.15000000000000036,1.4300000000000002,住友電気工業（株）,311,312.16666666666663
979,G1144ECB010    ,2023,39,0.63,0.6605973773676542,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.2699999999999998,0.5100000000000002,0.5700000000000001,0.13000000000000034,1.42,住友電気工業（株）,338,327.6666666666667
980,G1144ECE010    ,2023,35,0.58,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,3.84,0.26000000000000023,1.2399999999999998,0.1299999999999999,1.7600000000000002,矢崎総業（株）,246,0.0
981,G1144ECE010    ,2023,35,0.58,0.6117640385706182,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.84,0.26,1.27,0.1499999999999999,1.62,矢崎総業（株）,92,60.875
982,G1144ECE010    ,2023,36,0.58,0.6117640385706182,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.85,0.2400000000000002,1.3949999999999998,0.1299999999999999,1.7550000000000001,矢崎総業（株）,330,332.5
983,G1144ECE010    ,2023,37,0.58,0.6117640385706182,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.85,0.25000000000000044,1.0099999999999998,0.13000000000000078,1.6,矢崎総業（株）,322,311.5
984,G1144ECE010    ,2023,38,0.58,0.6117640385706182,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.84,0.20000000000000015,1.315,0.13999999999999968,1.715,矢崎総業（株）,306,306.625
985,G1144ECE010    ,2023,39,0.58,0.6117640385706182,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.85,0.25,1.0100000000000002,0.1299999999999999,1.56,矢崎総業（株）,319,310.75
986,G1163ECB010    ,2023,35,0.54,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,0.915,0.2450000000000001,0.10999999999999976,0.2799999999999999,0.775,（株）青山製作所,28,0.0
987,G1163ECB010    ,2023,35,0.54,0.6507594936708861,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,0.8999999999999999,0.33000000000000007,0.14500000000000002,0.24499999999999988,0.6900000000000001,（株）青山製作所,10,9.075000000000001
988,G1163ECB010    ,2023,36,0.54,0.6507594936708861,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,0.92,0.18000000000000016,0.1299999999999999,0.2100000000000002,0.6699999999999999,（株）青山製作所,45,48.2625
989,G1163ECB010    ,2023,37,0.54,0.6507594936708861,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,0.91,0.22,0.25,0.24,0.73,（株）青山製作所,41,43.2375
990,G1163ECB010    ,2023,38,0.54,0.6507594936708861,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,0.9,0.17999999999999994,0.24,0.24999999999999975,0.69,（株）青山製作所,41,43.2
991,G1163ECB010    ,2023,39,0.54,0.6507594936708861,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,0.92,0.2200000000000002,0.5300000000000002,0.21,1.01,（株）青山製作所,45,45.825
992,G1163ECE010    ,2023,35,0.53,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,0.92,0.28,0.4700000000000002,0.1499999999999999,1.02,（株）青山製作所,77,0.0
993,G1163ECE010    ,2023,35,0.53,0.5808794882977177,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,0.8999999999999999,0.31000000000000005,0.5300000000000001,0.1399999999999999,0.895,（株）青山製作所,28,19.139999999999993
994,G1163ECE010    ,2023,36,0.53,0.5808794882977177,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,0.92,0.17499999999999993,0.4299999999999998,0.16500000000000004,0.85,（株）青山製作所,102,103.19999999999999
995,G1163ECE010    ,2023,37,0.53,0.5808794882977177,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,0.91,0.24,0.5350000000000001,0.16000000000000014,0.94,（株）青山製作所,90,98.27999999999999
996,G1163ECE010    ,2023,38,0.53,0.5808794882977177,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,0.91,0.22,0.5650000000000001,0.16999999999999993,1.06,（株）青山製作所,92,95.22000000000001
997,G1163ECE010    ,2023,39,0.53,0.5808794882977177,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,0.92,0.2200000000000002,0.5800000000000001,0.1499999999999999,0.98,（株）青山製作所,97,96.9
998,G117362010     ,2023,35,0.85,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,5.01,0.5800000000000001,1.23,0.13999999999999968,3.1,多摩川精機販売（株）,182,0.0
999,G117362010     ,2023,35,0.85,0.8700914212820241,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,5.01,0.5099999999999998,1.34,0.14000000000000054,1.96,多摩川精機販売（株）,70,48.88888888888886
1000,G117362010     ,2023,36,0.85,0.8700914212820241,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,5.01,0.4700000000000002,1.3500000000000003,0.11999999999999922,2.4799999999999995,多摩川精機販売（株）,263,262.6111111111112
1001,G117362010     ,2023,37,0.85,0.8700914212820241,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,5.01,0.4800000000000004,1.15,0.13999999999999968,1.88,多摩川精機販売（株）,253,246.0555555555556
1002,G117362010     ,2023,38,0.85,0.8700914212820241,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,5.01,0.39000000000000057,1.455,0.13999999999999968,1.95,多摩川精機販売（株）,240,240.33333333333334
1003,G117362010     ,2023,39,0.85,0.8700914212820241,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,5.01,0.25,1.3650000000000002,0.1299999999999999,1.7950000000000002,多摩川精機販売（株）,252,247.33333333333343
1004,G1174ECB010    ,2023,35,0.85,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2799999999999998,0.5350000000000001,2.56,0.2700000000000005,3.81,住友電装（株）,26,0.0
1005,G1174ECB010    ,2023,35,0.85,0.977489072365226,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.14,0.5500000000000007,2.06,0.2400000000000002,2.7299999999999995,住友電装（株）,11,7.86
1006,G1174ECB010    ,2023,36,0.85,0.977489072365226,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2699999999999996,0.5,1.37,0.2400000000000002,2.1100000000000003,住友電装（株）,40,41.34
1007,G1174ECB010    ,2023,37,0.85,0.977489072365226,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2400000000000002,0.5549999999999999,0.9450000000000003,0.21499999999999986,1.88,住友電装（株）,40,38.74
1008,G1174ECB010    ,2023,38,0.85,0.977489072365226,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2700000000000005,0.4899999999999993,1.75,0.22000000000000064,2.53,住友電装（株）,37,37.46
1009,G1174ECB010    ,2023,39,0.85,0.977489072365226,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.23,0.935,0.645,0.1850000000000005,1.7300000000000004,住友電装（株）,40,39.32
1010,G1174ECE010    ,2023,35,0.87,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2799999999999998,0.54,3.140000000000001,0.16000000000000014,4.04,住友電装（株）,39,0.0
1011,G1174ECE010    ,2023,35,0.87,0.969262620533182,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.19,0.4500000000000002,1.6749999999999998,0.19999999999999973,2.48,住友電装（株）,14,9.739999999999998
1012,G1174ECE010    ,2023,36,0.87,0.969262620533182,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2699999999999996,0.6600000000000001,2.26,0.21,3.7100000000000013,住友電装（株）,53,53.2
1013,G1174ECE010    ,2023,37,0.87,0.969262620533182,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2499999999999998,0.5299999999999994,1.4800000000000004,0.21999999999999972,2.6499999999999995,住友電装（株）,51,49.84000000000001
1014,G1174ECE010    ,2023,38,0.87,0.969262620533182,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2700000000000005,0.4899999999999993,2.0,0.2400000000000002,2.74,住友電装（株）,49,49.06000000000001
1015,G1174ECE010    ,2023,39,0.87,0.969262620533182,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.2699999999999998,0.7800000000000002,1.15,0.21,2.335,住友電装（株）,50,49.720000000000006
1016,G1250ECB010    ,2023,35,0.87,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.94,0.3099999999999996,1.42,0.4299999999999997,2.34,（株）バルカー,13,0.0
1017,G1250ECB010    ,2023,35,0.87,1.1192088607594937,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,2.955,0.2899999999999996,0.5450000000000004,0.3500000000000003,1.2650000000000001,（株）バルカー,6,4.033333333333333
1018,G1250ECB010    ,2023,36,0.87,1.1192088607594937,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.8500000000000005,0.31000000000000005,1.1499999999999997,0.3300000000000001,1.7800000000000002,（株）バルカー,21,21.450000000000003
1019,G1250ECB010    ,2023,37,0.87,1.1192088607594937,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.24499999999999966,0.8150000000000004,0.35999999999999943,1.5999999999999996,（株）バルカー,20,19.216666666666665
1020,G1250ECB010    ,2023,38,0.87,1.1192088607594937,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.8500000000000005,0.27999999999999936,1.0499999999999998,0.4199999999999999,1.84,（株）バルカー,19,19.2
1021,G1250ECB010    ,2023,39,0.87,1.1192088607594937,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.1999999999999993,1.3200000000000005,0.3099999999999996,2.29,（株）バルカー,21,20.366666666666667
1022,G1250ECC010    ,2023,35,0.87,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.9,0.30499999999999927,3.62,0.7800000000000007,4.6049999999999995,（株）バルカー,10,0.0
1023,G1250ECC010    ,2023,35,0.87,1.2662264150943396,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.2699999999999996,1.4699999999999998,0.6600000000000001,2.4399999999999995,（株）バルカー,3,2.5166666666666666
1024,G1250ECC010    ,2023,36,0.87,1.2662264150943396,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.3100000000000005,3.78,0.6600000000000001,5.0600000000000005,（株）バルカー,13,13.0
1025,G1250ECC010    ,2023,37,0.87,1.2662264150943396,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.23999999999999977,1.065,0.5800000000000001,2.2600000000000002,（株）バルカー,14,13.066666666666666
1026,G1250ECC010    ,2023,38,0.87,1.2662264150943396,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.8500000000000005,0.3350000000000002,1.3199999999999994,0.6800000000000002,2.975,（株）バルカー,12,12.016666666666667
1027,G1250ECC010    ,2023,39,0.87,1.2662264150943396,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.1899999999999995,1.7000000000000002,0.6000000000000005,2.8699999999999988,（株）バルカー,13,12.400000000000002
1028,G1250ECE010    ,2023,35,0.88,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.2999999999999989,3.05,0.28000000000000025,4.09,（株）バルカー,33,0.0
1029,G1250ECE010    ,2023,35,0.88,0.9991151446398184,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.27999999999999936,1.3200000000000005,0.25,1.87,（株）バルカー,13,8.116666666666669
1030,G1250ECE010    ,2023,36,0.88,0.9991151446398184,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.8500000000000005,0.3100000000000003,1.945,0.2599999999999998,2.4850000000000003,（株）バルカー,44,44.33333333333333
1031,G1250ECE010    ,2023,37,0.88,0.9991151446398184,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.2649999999999997,1.6600000000000001,0.28500000000000014,2.3200000000000003,（株）バルカー,42,41.53333333333333
1032,G1250ECE010    ,2023,38,0.88,0.9991151446398184,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.8500000000000005,0.27499999999999947,1.0199999999999996,0.29499999999999993,1.785,（株）バルカー,40,40.883333333333326
1033,G1250ECE010    ,2023,39,0.88,0.9991151446398184,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,4.86,0.20000000000000015,1.91,0.2599999999999998,2.56,（株）バルカー,43,41.43333333333334
