,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX
81,34989ECB010    ,2023,38,2.0,2.0,2.0,0.81,2.886740506329114,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,4.23,0.33999999999999986,8.790000000000001,2.1399999999999992,11.23,（株）槌屋,3,0.9359999999999999,13.864197530864198,3.890200721325134,6.41667308333975,0.0,0.27028951622286335
82,34989ECB010    ,2023,39,1.0,2.0,2.0,0.81,2.886740506329114,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.24,0.33999999999999986,3.8899999999999992,3.0,7.23,（株）槌屋,2,0.972,8.925925925925926,2.5045548722333675,3.0895092623487685,0.0,0.24330253435368251
83,34989ECB020    ,2023,35,8.0,7.0,7.0,0.81,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.34999999999999964,5.120000000000001,0.7399999999999984,6.15,（株）槌屋,7,0.0,7.592592592592593,7.592592592592593,inf,0.0,0.0
84,34989ECB020    ,2023,35,8.0,7.0,7.0,0.81,1.5010482670635763,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,4.22,0.395,1.02,0.605,2.25,（株）槌屋,4,1.76,2.7777777777777777,1.4989524650007156,13.65001365001365,0.0,0.5161951835029488
85,34989ECB020    ,2023,36,7.0,6.0,9.0,0.81,1.5010482670635763,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.395,7.13,0.6350000000000007,8.08,（株）槌屋,10,9.453999999999999,9.975308641975309,5.382904852091459,2.2235055025408315,0.0,0.5761219428376065
86,34989ECB020    ,2023,37,6.0,8.0,9.0,0.81,1.5010482670635763,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.29,0.35999999999999943,5.9300000000000015,0.5099999999999998,6.8100000000000005,（株）槌屋,9,8.856,8.407407407407408,4.5368294607354995,2.034554880083335,0.0,0.5294107581987127
87,34989ECB020    ,2023,38,6.0,7.0,9.0,0.81,1.5010482670635763,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.225,0.33999999999999986,4.095000000000001,0.6499999999999995,6.74,（株）槌屋,10,8.649999999999999,8.320987654320987,4.490195384046588,2.0830078633546845,0.0,0.5373691974811164
88,34989ECB020    ,2023,39,6.0,8.0,9.0,0.81,1.5010482670635763,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.245,0.345,4.6850000000000005,0.6200000000000001,6.26,（株）槌屋,10,8.904,7.728395061728394,4.170418858179768,2.0235869292473065,0.0,0.5275751702135426
89,34989ECB030    ,2023,35,5.0,2.0,3.0,0.8,0.8,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,1000,6.74,0.355,8.79,2.495000000000001,13.745000000000001,（株）槌屋,4,0.0,17.18125,17.18125,inf,0.0,0.0
90,34989ECB030    ,2023,35,5.0,2.0,3.0,0.8,2.1820965341271528,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,1000,2.24,0.3699999999999997,5.8100000000000005,0.7599999999999998,6.94,（株）槌屋,1,0.88,8.675,3.180427580293109,17.06251706251706,0.0,0.2779860037727778
91,34989ECB030    ,2023,36,4.0,3.0,4.0,0.8,2.1820965341271528,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,1000,2.24,0.3700000000000001,8.09,0.9200000000000008,9.38,（株）槌屋,5,3.7809999999999997,11.725,4.2986182569379485,3.1769404951102915,0.0,0.5596761325954824
92,34989ECB030    ,2023,37,4.0,4.0,4.0,0.8,2.1820965341271528,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,1000,3.2350000000000003,0.33499999999999996,7.8100000000000005,1.7999999999999998,9.99,（株）槌屋,4,3.4829999999999997,12.487499999999999,4.5781659260991585,3.4487545254125793,0.0,0.5629121508310378
93,34989ECB030    ,2023,38,3.0,2.0,4.0,0.8,2.1820965341271528,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,1000,2.24,0.2999999999999998,6.000000000000001,0.9600000000000009,7.0299999999999985,（株）槌屋,5,3.51,8.787499999999998,3.221672318366074,2.5666692333359,0.0,0.47983346068182536
94,34989ECB030    ,2023,39,3.0,4.0,5.0,0.8,2.1820965341271528,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,1000,2.24,0.3599999999999999,5.43,0.79,6.54,（株）槌屋,4,3.575,8.174999999999999,2.997117633302152,2.5200025200025196,0.0,0.4781827128875646
95,34989ECC010    ,2023,35,4.0,1.0,1.0,0.78,0.78,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.25,0.4300000000000006,21.73,6.07,28.23,（株）槌屋,1,0.0,36.19230769230769,36.19230769230769,inf,0.0,0.0
96,34989ECC010    ,2023,36,3.0,1.0,2.0,0.78,4.082925448254168,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.245,0.355,29.55,5.149999999999999,35.055,（株）槌屋,2,0.624,44.94230769230769,8.58575559222843,14.437514437514436,0.0,0.19877140142154964
97,34989ECC010    ,2023,37,3.0,1.0,1.0,0.78,4.082925448254168,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.3799999999999999,12.43,6.029999999999998,18.84,（株）槌屋,1,0.306,24.153846153846153,4.6143384783221695,29.441205911794146,0.0,0.10079796401858669
98,34989ECC010    ,2023,38,2.0,1.0,1.0,0.78,4.082925448254168,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,6.735,0.36999999999999966,18.225,5.619999999999997,24.215,（株）槌屋,2,0.5760000000000001,31.044871794871792,5.930796510221408,10.427093760427091,0.0,0.18129253629818962
99,34989ECC010    ,2023,39,2.0,1.0,1.0,0.78,4.082925448254168,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.2350000000000003,0.34999999999999964,14.274999999999999,4.865000000000002,19.490000000000002,（株）槌屋,2,0.3,24.98717948717949,4.773538054272775,20.02002002002002,0.0,0.09835249722060667
100,34989ECE010    ,2023,35,4.0,1.0,1.0,0.72,4.768582995951417,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.3600000000000003,15.13,7.7399999999999975,23.23,（株）槌屋,1,0.0,32.26388888888889,4.871468111118658,inf,0.0,0.0
101,34989ECE010    ,2023,36,2.0,0.0,2.0,0.72,4.768582995951417,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.3900000000000001,25.06,7.800000000000002,33.25,（株）槌屋,1,0.336,46.18055555555556,6.972721252462135,17.87501787501787,0.0,0.1097224041689104
102,34989ECE010    ,2023,37,2.0,1.0,1.0,0.72,4.768582995951417,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.25,1.4600000000000002,42.905,7.245000000000001,51.61,（株）槌屋,2,0.552,71.68055555555556,10.82292161923521,10.880445663054356,0.0,0.17451937442515877
103,34989ECE010    ,2023,38,2.0,1.0,1.0,0.72,4.768582995951417,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.22,0.4700000000000002,10.5,7.449999999999998,18.42,（株）槌屋,1,0.3,25.583333333333336,3.862782720912858,20.02002002002002,0.0,0.09835249722060667
104,34989ECE010    ,2023,39,2.5,1.0,1.0,0.72,4.768582995951417,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.235,0.40500000000000025,33.105,8.86,42.37,（株）槌屋,2,0.5880000000000001,58.84722222222222,8.88523908170889,12.767869910727052,0.0,0.18677247576430878
105,34989ECE020    ,2023,35,4.0,1.0,2.0,0.82,0.82,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,6.75,1.4200000000000006,13.309999999999999,5.145000000000003,19.875,（株）槌屋,2,0.0,24.23780487804878,24.23780487804878,inf,0.0,0.0
106,34989ECE020    ,2023,35,4.0,1.0,2.0,0.82,3.01435736677116,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.2900000000000009,5.449999999999998,2.9200000000000017,8.660000000000002,（株）槌屋,1,0.444,10.5609756097561,2.872917489964434,27.05408110813516,0.0,0.1453473525318597
107,34989ECE020    ,2023,36,2.0,1.0,3.0,0.82,3.01435736677116,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,4.24,0.41500000000000004,28.15,5.270000000000003,33.83500000000001,（株）槌屋,2,0.9239999999999999,41.26219512195123,11.224614696645107,6.500006500006499,0.0,0.2677302160252545
108,34989ECE020    ,2023,37,2.0,3.0,2.0,0.82,3.01435736677116,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,4.23,0.35999999999999943,3.59,5.450000000000001,9.4,（株）槌屋,3,0.986,11.463414634146343,3.1184092847189,6.091283981750513,0.0,0.2806393645428896
109,34989ECE020    ,2023,38,2.0,2.0,2.0,0.82,3.01435736677116,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.24,0.33499999999999996,13.015,4.180000000000001,17.53,（株）槌屋,2,0.89,21.37804878048781,5.815501570332161,6.748321355062927,0.0,0.26032103410578633
110,34989ECE020    ,2023,39,2.0,2.0,2.0,0.82,3.01435736677116,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.365,5.305,4.385,10.055,（株）槌屋,2,0.94,12.262195121951219,3.3357026976434616,6.389368091495751,0.0,0.27113614385727436
111,34989ECE030    ,2023,35,1.0,1.0,1.0,0.8,0.8,3.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,4.24,0.3600000000000003,6.13,22.950000000000006,29.440000000000005,（株）槌屋,1,0.0,36.800000000000004,36.800000000000004,inf,0.0,0.0
112,34989ECE030    ,2023,36,2.0,1.0,1.0,0.8,13.004571871367688,3.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,2.24,0.5700000000000003,35.7,13.689999999999998,49.96,（株）槌屋,1,0.276,62.449999999999996,3.8417258556583085,21.760891326108712,0.0,0.09070010415645959
113,34989ECE030    ,2023,37,2.0,1.0,1.0,0.8,13.004571871367688,3.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,3.230000000000001,0.3250000000000002,24.58,11.425,36.33,（株）槌屋,2,0.456,45.412499999999994,2.793632913051768,13.17106580264475,0.0,0.14652158701900844
114,34989ECE030    ,2023,38,2.0,2.0,1.0,0.8,13.004571871367688,3.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,4.22,0.39000000000000057,12.89,10.19,23.47,（株）槌屋,1,0.204,29.3375,1.8047499165792733,29.44120591179415,0.0,0.06744132944761301
115,34989ECE030    ,2023,39,2.0,1.0,1.0,0.8,13.004571871367688,3.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,4.23,0.35999999999999943,16.939999999999998,6.330000000000003,23.630000000000006,（株）槌屋,1,0.252,29.537500000000005,1.817053282009725,23.833357166690497,0.0,0.08299458689239056
116,35141ECB010    ,2023,39,12.0,28.0,27.0,0.62,0.7423895094706168,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,16,0.89,0.0199999999999998,0.44000000000000017,0.10000000000000007,0.57,（株）アイシン福井,111,98.875,0.9193548387096774,0.7677910217325884,1.408495477409053,,1.1459088460919644
117,35141ECE010    ,2023,39,23.0,21.0,27.0,0.63,0.7491151446398185,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,20,0.8399999999999999,0.0,0.8499999999999999,0.11000000000000032,1.0699999999999998,（株）アイシン福井,111,99.65000000000002,1.6984126984126982,1.4283518463833296,2.678620820841999,,1.9469738861552421
118,35145ECB010    ,2023,35,8.0,16.0,13.0,0.62,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,3.75,0.2999999999999998,2.95,0.4700000000000002,3.75,三共鋼業（株）,13,0.0,6.048387096774194,6.048387096774194,inf,0.0,0.0
119,35145ECB010    ,2023,35,8.0,16.0,13.0,0.62,1.3849344341913552,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,2.755,0.09999999999999998,2.3600000000000003,0.355,2.8100000000000005,三共鋼業（株）,6,3.93,4.53225806451613,2.028976918059462,7.429282517040915,0.0,0.6922940950301439
120,35145ECB010    ,2023,36,7.0,18.0,19.0,0.62,1.3849344341913552,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.76,0.2899999999999996,2.1500000000000004,0.41000000000000014,2.8249999999999997,三共鋼業（株）,20,20.67,4.556451612903225,2.0398077557003482,1.2359673563364513,0.0,0.3051509388279857
121,35145ECB010    ,2023,37,7.0,21.0,17.0,0.62,1.3849344341913552,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,3.75,0.10000000000000007,1.74,0.2999999999999998,2.41,三共鋼業（株）,17,19.37,3.8870967741935485,1.7401545809691468,1.3189181856207768,0.0,0.3232148883123834
122,35145ECB010    ,2023,38,7.0,20.0,20.0,0.62,1.3849344341913552,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.76,0.29500000000000004,1.7950000000000004,0.2799999999999998,2.93,三共鋼業（株）,20,18.73,4.725806451612904,2.115623619186556,1.3639853313120367,0.0,0.33285014062789053
123,35145ECB010    ,2023,39,7.0,20.0,18.0,0.62,1.3849344341913552,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.755,0.10000000000000007,1.9500000000000002,0.38500000000000023,3.02,三共鋼業（株）,20,19.66,4.870967741935484,2.1806086450318767,1.299463136087205,0.0,0.31901614493258956
124,35145ECE010    ,2023,35,9.0,22.0,19.0,0.65,0.65,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.76,0.1200000000000001,2.06,0.4500000000000002,3.1,三共鋼業（株）,19,0.0,4.769230769230769,4.769230769230769,inf,0.0,0.0
125,35145ECE010    ,2023,35,9.0,22.0,19.0,0.65,0.8485252410663642,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.7599999999999998,0.09000000000000008,1.0200000000000002,0.5499999999999998,1.66,三共鋼業（株）,7,4.87,2.5538461538461537,1.9563354390186836,6.744705406256087,0.0,0.7589681314890894
126,35145ECE010    ,2023,36,7.0,24.0,23.0,0.65,0.8485252410663642,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.76,0.2899999999999998,1.59,0.4800000000000004,2.74,三共鋼業（株）,27,26.6,4.2153846153846155,3.2291319897055386,0.9604302727621972,0.0,0.24229476452621676
127,35145ECE010    ,2023,37,7.0,26.0,23.0,0.65,0.8485252410663642,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.76,0.10000000000000007,1.3200000000000005,0.4900000000000002,1.93,三共鋼業（株）,21,24.92,2.969230769230769,2.2745345766903973,1.0251783810383004,0.0,0.2574364340488249
128,35145ECE010    ,2023,38,6.0,24.0,22.0,0.65,0.8485252410663642,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.76,0.2899999999999998,1.5700000000000003,0.5349999999999999,2.5349999999999997,三共鋼業（株）,24,24.53,3.8999999999999995,2.9875363481399777,0.8926950761915246,0.0,0.22514751319301265
129,35145ECE010    ,2023,39,7.0,26.0,23.0,0.65,0.8485252410663642,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.76,0.09999999999999988,1.3,0.5099999999999998,1.95,三共鋼業（株）,25,24.86,3.0,2.2981048831845983,1.0276526651437832,0.0,0.2580107484473928
130,35145ECE020    ,2023,35,5.5,20.0,20.0,0.65,0.65,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100,1.44,0.29000000000000026,1.3199999999999998,0.16999999999999993,1.755,（株）浅賀井製作所,20,0.0,2.6999999999999997,2.6999999999999997,inf,0.13,0.0
131,35145ECE020    ,2023,35,5.5,20.0,20.0,0.65,0.8485252410663642,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100,1.33,0.28,1.09,0.18000000000000016,1.53,（株）浅賀井製作所,7,4.87,2.353846153846154,1.8031284468063773,5.732809389299451,0.13,0.7645462511393566
132,35145ECE020    ,2023,36,6.0,23.0,25.0,0.65,0.8485252410663642,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100,1.36,0.31000000000000005,0.8200000000000003,0.17999999999999972,2.06,（株）浅賀井製作所,27,26.6,3.169230769230769,2.4277415689027038,1.1449944658600815,0.13,0.6575346453576688
133,35145ECE020    ,2023,37,5.0,24.0,23.0,0.65,0.8485252410663642,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100,1.35,0.31000000000000005,1.1900000000000002,0.3700000000000001,1.8150000000000004,（株）浅賀井製作所,26,24.92,2.7923076923076926,2.139005314348742,1.0184875866732934,0.13,0.5886170235676518
134,35145ECE020    ,2023,38,5.0,22.0,22.0,0.65,0.8485252410663642,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100,1.44,0.29000000000000004,0.9499999999999996,0.3700000000000001,1.7799999999999998,（株）浅賀井製作所,25,24.53,2.738461538461538,2.0977572779838893,1.0346804182592122,0.13,0.5956862485642459
135,35145ECE020    ,2023,39,7.0,24.0,24.0,0.65,0.8485252410663642,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100,1.44,0.33999999999999986,1.19,0.4399999999999995,2.08,（株）浅賀井製作所,25,24.86,3.2,2.451311875396905,1.4293240114182568,0.13,0.7876386627748173
136,35165ECE010    ,2023,35,7.0,9.0,9.0,0.63,0.63,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200,1.2400000000000002,0.34999999999999976,4.889999999999999,0.16999999999999993,6.33,（株）松尾製作所,10,0.0,10.047619047619047,10.047619047619047,inf,0.0,0.0
137,35165ECE010    ,2023,35,7.0,9.0,9.0,0.63,1.0270504821327284,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200,1.2400000000000002,0.33999999999999986,2.5000000000000004,0.09999999999999963,3.03,（株）松尾製作所,3,2.435,4.809523809523809,2.9501957817185707,13.007888355152517,0.0,0.4497374009131873
138,35165ECE010    ,2023,36,7.0,10.0,13.0,0.63,1.0270504821327284,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200,1.25,0.33999999999999986,5.23,0.17999999999999972,5.71,（株）松尾製作所,13,13.3,9.063492063492063,5.559609872479552,2.3815194093831864,0.0,0.42822571733416703
139,35165ECE010    ,2023,37,4.0,11.0,11.0,0.63,1.0270504821327284,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200,1.24,0.3500000000000001,1.35,0.4900000000000002,2.6,（株）松尾製作所,13,12.46,4.126984126984127,2.531521132827817,1.45261215981639,0.0,0.2751862086041326
140,35165ECE010    ,2023,38,5.0,13.0,12.0,0.63,1.0270504821327284,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200,1.24,0.3500000000000001,2.49,0.45,3.35,（株）松尾製作所,13,12.265,5.317460317460317,3.2617676134512257,1.8446338678467402,0.0,0.33960737888583664
141,35165ECE010    ,2023,39,4.0,10.0,11.0,0.63,1.0270504821327284,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200,1.24,0.365,2.695,0.4750000000000001,4.01,（株）松尾製作所,12,12.43,6.365079365079365,3.904384516399825,1.4561180620524712,0.0,0.2757172116670749
142,35174ECB010    ,2023,35,18.0,64.0,66.0,0.87,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20,1.44,0.26000000000000023,1.29,0.20000000000000015,1.83,（株）浅賀井製作所,66,0.0,2.103448275862069,2.103448275862069,inf,0.13,0.0
143,35174ECB010    ,2023,35,18.0,64.0,66.0,0.87,0.9209956289460904,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20,1.33,0.23999999999999974,1.0999999999999996,0.18000000000000016,1.6,（株）浅賀井製作所,27,19.649999999999995,1.8390804597701151,1.737250373089072,4.649901189599722,0.13,1.7069861230898142
144,35174ECB010    ,2023,36,16.0,88.0,93.0,0.87,0.9209956289460904,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20,1.36,0.23,0.8400000000000003,0.13000000000000078,1.2800000000000002,（株）浅賀井製作所,103,103.35000000000004,1.4712643678160922,1.3898002984712579,0.785856546798985,0.13,0.5032893648664849
145,35174ECB010    ,2023,37,14.0,83.0,90.0,0.87,0.9209956289460904,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20,1.34,0.22,0.5900000000000001,0.16999999999999993,1.18,（株）浅賀井製作所,99,96.85000000000002,1.3563218390804597,1.2812221501531904,0.733773772304757,0.13,0.4699757065198866
146,35174ECB010    ,2023,38,13.0,81.0,86.0,0.87,0.9209956289460904,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20,1.34,0.27,0.7599999999999998,0.19999999999999987,1.27,（株）浅賀井製作所,94,93.64999999999999,1.4597701149425288,1.3789424836394508,0.7046433285182707,0.13,0.4513944791506154
147,35174ECB010    ,2023,39,17.0,92.0,92.0,0.87,0.9209956289460904,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20,1.44,0.21,1.0,0.17999999999999972,1.4550000000000003,（株）浅賀井製作所,100,98.29999999999998,1.6724137931034486,1.579812058027875,0.8778679170259901,0.13,0.5598022240629154
148,35174ECE010    ,2023,35,16.0,48.0,49.0,0.87,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40,1.34,0.27,1.48,0.29000000000000004,2.7200000000000006,（株）浅賀井製作所,49,0.0,3.126436781609196,3.126436781609196,inf,0.13,0.0
149,35174ECE010    ,2023,35,16.0,48.0,49.0,0.87,0.9494100964265456,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40,1.3250000000000002,0.3200000000000001,1.0800000000000003,0.29499999999999993,1.6949999999999998,（株）浅賀井製作所,18,12.175,1.9482758620689653,1.7853191222420703,6.670905471184814,0.13,1.5498761571130737
150,35174ECE010    ,2023,36,15.5,54.0,60.0,0.87,0.9494100964265456,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40,1.3650000000000002,0.22999999999999987,1.4849999999999999,0.3100000000000005,2.175,（株）浅賀井製作所,66,66.49999999999999,2.5,2.2908962188061968,1.183160948055418,0.13,0.7334444685344739
151,35174ECE010    ,2023,37,15.0,55.0,57.0,0.87,0.9494100964265456,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40,1.36,0.22,1.1,0.3200000000000003,1.77,（株）浅賀井製作所,63,62.29999999999999,2.0344827586206895,1.8643155435802152,1.2221851040079523,0.13,0.753307581345293
152,35174ECE010    ,2023,38,15.0,51.0,56.0,0.87,0.9494100964265456,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40,1.34,0.27,0.77,0.3300000000000001,1.94,（株）浅賀井製作所,61,61.32499999999999,2.2298850574712645,2.0433740986133433,1.2416165019110548,0.13,0.7637818126156731
153,35174ECE010    ,2023,39,17.0,57.0,57.0,0.87,0.9494100964265456,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40,1.34,0.21,0.8800000000000001,0.29499999999999993,1.6050000000000002,（株）浅賀井製作所,64,62.15000000000001,1.8448275862068968,1.6905234166362972,1.388486182520592,0.13,0.8485792160743674
154,35174ECE020    ,2023,35,10.0,23.0,22.0,0.63,0.63,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90,1.34,0.26000000000000023,2.33,0.1200000000000001,2.98,（株）浅賀井製作所,23,0.0,4.73015873015873,4.73015873015873,inf,0.13,0.0
155,35174ECE020    ,2023,35,10.0,23.0,22.0,0.63,1.1660181508791831,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90,1.3699999999999999,0.24,1.54,0.09999999999999987,2.065,（株）浅賀井製作所,8,5.411111111111111,3.2777777777777777,1.7709844383151156,9.380960818853644,0.13,0.9087361589668715
156,35174ECE020    ,2023,36,9.0,25.0,28.0,0.63,1.1660181508791831,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90,1.3650000000000002,0.23999999999999988,2.425,0.10999999999999943,2.9299999999999997,（株）浅賀井製作所,30,29.55555555555556,4.65079365079365,2.51282537736721,1.54574252891111,0.13,0.8643532760720124
157,35174ECE020    ,2023,37,8.0,26.0,26.0,0.63,1.1660181508791831,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90,1.34,0.22,1.5900000000000007,0.11999999999999965,2.01,（株）浅賀井製作所,29,27.68888888888889,3.1904761904761902,1.7238153612655605,1.4666221248095426,0.13,0.8185576186981411
158,35174ECE020    ,2023,38,8.0,27.0,25.0,0.63,1.1660181508791831,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90,1.34,0.3000000000000003,1.9049999999999998,0.14500000000000002,2.305,（株）浅賀井製作所,28,27.25555555555555,3.658730158730159,1.97681313816772,1.489939802293266,0.13,0.827591360596761
