KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
NH12,AS2610,A,M01,2023/11/2 0:00,2,690,429,2023/11/2 22:00,2023/11/3 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23L2U01613,99.63,100.47,100.09,< NULL >,0,471,100.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/11/2 8:01,31853,2023/11/3 9:51,23L2Y01144,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/11/1 0:00,1,750,369,2023/11/1 8:30,2023/11/1 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23L2U00218,99.43,99.64,99.07,< NULL >,0,401,99.07,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/11/1 8:00,29700,2023/11/1 18:51,23K2Y18604,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/11/1 0:00,1,750,369,2023/11/1 8:30,2023/11/1 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23L2Y00281,100,99.07,99.07,< NULL >,0,401,99.07,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/11/1 8:01,31853,2023/11/1 18:06,23K2Y18666,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/11/1 0:00,2,690,429,2023/11/1 22:00,2023/11/2 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23L2U00743,100,99.45,99.45,< NULL >,0,468,99.45,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/11/1 8:02,31853,2023/11/2 9:45,23L2Y00282,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/11/1 0:00,2,690,429,2023/11/1 22:00,2023/11/2 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23L2Y00686,99.3,100.15,99.45,< NULL >,0,468,99.45,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/11/1 8:01,31853,2023/11/2 9:44,23L2Y00219,31853,39320,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/31 0:00,2,690,429,2023/10/31 22:00,2023/11/1 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y18603,95.24,100.18,95.42,< NULL >,0,449,95.42,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/31 8:01,31853,2023/11/1 8:23,23K2U18155,31853,39320,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/31 0:00,2,690,429,2023/10/31 22:00,2023/11/1 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y18665,100,95.42,95.42,< NULL >,0,449,95.42,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/31 8:02,31853,2023/11/1 8:23,23K2Y18215,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/31 0:00,1,750,429,2023/10/31 8:30,2023/10/31 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y18154,99.7,100.4,100.09,< NULL >,0,471,100.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/31 8:00,31853,2023/10/31 17:34,23K2U17685,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/31 0:00,1,750,429,2023/10/31 8:30,2023/10/31 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y18214,100,99.45,99.45,< NULL >,0,468,99.45,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/10/31 8:01,43099,2023/10/31 17:39,23K2Y17747,31853,33728,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/30 0:00,2,690,429,2023/10/30 22:00,2023/10/31 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2U17684,97.93,100.26,98.18,< NULL >,0,462,98.18,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/30 8:01,31853,2023/10/31 9:16,23K2U17223,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/30 0:00,1,750,429,2023/10/30 8:30,2023/10/30 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2U17222,99.21,100.25,99.45,< NULL >,0,468,99.45,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/30 8:00,31853,2023/10/30 18:09,23K2U16757,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/30 0:00,1,750,429,2023/10/30 8:30,2023/10/30 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2U17284,100,99.24,99.24,< NULL >,0,467,99.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/30 8:01,31853,2023/10/30 18:09,23K2Y16816,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/30 0:00,2,690,429,2023/10/30 22:00,2023/10/31 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y17746,100,98.18,98.18,< NULL >,0,462,98.18,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/30 8:02,31853,2023/10/31 9:17,23K2Y17285,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/29 0:00,2,690,0,2023/10/29 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/29 8:02,SYS_TT,2023/10/29 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/29 0:00,1,750,0,2023/10/29 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/29 8:01,SYS_TT,2023/10/29 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/29 0:00,1,750,0,2023/10/29 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/29 8:02,SYS_TT,2023/10/29 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/29 0:00,2,690,0,2023/10/29 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/29 8:03,SYS_TT,2023/10/29 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/28 0:00,1,750,0,2023/10/28 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/28 8:02,SYS_TT,2023/10/28 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/28 0:00,2,690,0,2023/10/28 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/28 8:00,SYS_TT,2023/10/28 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/28 0:00,2,690,0,2023/10/28 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/28 8:02,SYS_TT,2023/10/28 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/28 0:00,1,750,0,2023/10/28 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/28 8:03,SYS_TT,2023/10/28 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/27 0:00,1,750,375,2023/10/27 8:30,2023/10/27 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y16285,89.52,100.21,89.71,< NULL >,0,369,89.71,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/10/27 8:02,39320,2023/10/30 22:17,23K2Y15888,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/27 0:00,2,690,429,2023/10/27 22:00,2023/10/28 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y16756,99.79,100.3,100.09,< NULL >,0,471,100.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/27 8:01,31853,2023/10/30 9:27,23K2Y15887,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/27 0:00,2,690,429,2023/10/27 22:00,2023/10/28 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y16815,100,94.24,94.24,< NULL >,0,471,94.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/27 8:01,31853,2023/10/30 9:28,23K2Y16349,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/27 0:00,1,750,375,2023/10/27 8:30,2023/10/27 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2U16348,100,89.71,89.71,< NULL >,0,369,89.71,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/10/27 8:02,43099,2023/10/27 18:11,23K2U15951,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/26 0:00,1,750,429,2023/10/26 8:30,2023/10/26 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y15468,96.92,100.2,97.12,< NULL >,0,457,97.12,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/10/26 8:01,39320,2023/10/26 17:41,23K2U15012,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/26 0:00,2,690,429,2023/10/26 22:00,2023/10/27 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y15887,89.46,100,89.47,< NULL >,0,421,89.47,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/26 8:00,31853,2023/10/27 14:39,23K2Y15469,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/26 0:00,2,690,429,2023/10/26 22:00,2023/10/27 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2U15950,100,89.47,89.47,< NULL >,0,421,89.47,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/26 8:01,31853,2023/10/27 14:40,23K2Y15530,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/26 0:00,1,750,429,2023/10/26 8:30,2023/10/26 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y15529,100,97.12,97.12,< NULL >,0,457,97.12,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/10/26 8:02,43099,2023/10/26 17:49,23K2Y15072,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/25 0:00,1,750,369,2023/10/25 8:30,2023/10/25 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2U14568,97.8,100.03,97.84,< NULL >,0,396,97.84,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/25 8:01,31853,2023/10/26 10:29,23K2U14173,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/25 0:00,2,690,429,2023/10/25 22:00,2023/10/26 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2U15011,93.75,100.41,94.14,< NULL >,0,443,94.14,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/25 8:00,31853,2023/10/26 11:36,23K2U14569,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/25 0:00,2,690,429,2023/10/25 22:00,2023/10/26 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y15071,100,94.14,94.14,< NULL >,0,443,94.14,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/25 8:01,31853,2023/10/26 10:30,23K2Y14630,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/25 0:00,1,750,369,2023/10/25 8:30,2023/10/25 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y14629,100,97.84,97.84,< NULL >,0,396,97.84,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/25 8:02,31853,2023/10/26 10:28,23K2U14233,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/24 0:00,1,750,429,2023/10/24 8:30,2023/10/24 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2U13701,96.57,100.34,96.9,< NULL >,0,456,96.9,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/24 8:01,31853,2023/10/24 18:56,23K2Y13246,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/24 0:00,2,690,429,2023/10/24 22:00,2023/10/25 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2U14172,99,101.11,100.09,< NULL >,0,471,100.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/24 8:00,31853,2023/10/25 9:32,23K2U13702,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/24 0:00,2,690,429,2023/10/24 22:00,2023/10/25 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2U14232,100,100.09,100.09,< NULL >,0,471,100.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/24 8:01,31853,2023/10/25 9:48,23K2Y13760,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/24 0:00,1,750,429,2023/10/24 8:30,2023/10/24 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y13759,100,96.27,96.27,< NULL >,0,453,96.27,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/24 8:02,31853,2023/10/24 18:57,23K2U13305,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/23 0:00,1,750,374,2023/10/23 8:30,2023/10/23 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y12815,89.17,100.05,89.22,< NULL >,0,366,89.22,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/10/23 8:02,39320,2023/10/23 20:31,23K2Y12447,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/23 0:00,2,690,429,2023/10/23 22:00,2023/10/24 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2U3245,91.26,100.13,91.38,< NULL >,0,430,91.38,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/23 8:01,31853,2023/10/24 10:59,23K2Y12816,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/23 0:00,2,690,429,2023/10/23 22:00,2023/10/24 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23K2U13304,100,86.03,86.03,< NULL >,0,430,86.03,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/23 8:02,31853,2023/10/24 10:59,23K2U12871,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/23 0:00,1,750,379,2023/10/23 8:30,2023/10/23 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2U12870,100,86.97,86.97,< NULL >,0,384,86.97,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/23 8:03,31853,2023/10/23 18:08,23K2U12505,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/22 0:00,1,750,0,2023/10/22 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/22 8:02,SYS_TT,2023/10/22 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/22 0:00,2,690,0,2023/10/22 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/22 8:01,SYS_TT,2023/10/22 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/22 0:00,2,690,0,2023/10/22 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/22 8:02,SYS_TT,2023/10/22 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/22 0:00,1,750,0,2023/10/22 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/22 8:03,SYS_TT,2023/10/22 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/21 0:00,2,690,0,2023/10/21 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/21 8:02,SYS_TT,2023/10/21 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/21 0:00,1,750,0,2023/10/21 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/21 8:00,SYS_TT,2023/10/21 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/21 0:00,1,750,0,2023/10/21 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/21 8:02,SYS_TT,2023/10/21 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/21 0:00,2,690,0,2023/10/21 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/10/21 8:03,SYS_TT,2023/10/21 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/20 0:00,2,690,399,2023/10/20 22:00,2023/10/21 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y12446,92.23,100.09,92.31,< NULL >,0,404,92.31,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/20 8:01,31853,2023/10/23 12:26,23K2U12045,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/20 0:00,1,750,429,2023/10/20 8:30,2023/10/20 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2U12044,85.36,99.83,85.22,< NULL >,0,401,85.22,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/10/20 8:00,29700,2023/10/20 20:18,23K2U11649,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/20 0:00,1,750,564,2023/10/20 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,23K2U012106,100,64.01,64.01,< NULL >,0,396,64.01,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/20 8:01,31853,2023/10/20 19:32,23K2Y11707,31853,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/20 0:00,2,690,404,2023/10/20 22:00,2023/10/21 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2U12504,100,91.17,91.17,< NULL >,0,404,91.17,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/20 8:02,31853,2023/10/23 12:25,23K2Y12107,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/19 0:00,2,690,429,2023/10/19 22:00,2023/10/20 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2U11648,96.76,100.15,96.9,< NULL >,0,456,96.9,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/19 8:01,31853,2023/10/20 15:14,23K2U11193,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/19 0:00,1,750,429,2023/10/19 8:30,2023/10/19 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2U11192,89.91,100.69,90.53,< NULL >,0,426,90.53,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/10/19 8:00,29700,2023/10/19 20:24,23K2U10765,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/19 0:00,1,750,429,2023/10/19 8:30,2023/10/19 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y11251,100,90.53,90.53,< NULL >,0,426,90.53,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/19 8:01,31853,2023/10/19 20:19,23K2Y10831,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/19 0:00,2,690,429,2023/10/19 22:00,2023/10/20 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y11706,100,96.05,96.05,< NULL >,0,452,96.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/19 8:02,31853,2023/10/20 15:14,23K2Y11252,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/18 0:00,2,690,429,2023/10/18 22:00,2023/10/19 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2U10764,44.01,99.95,43.99,< NULL >,0,207,43.99,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/18 8:02,31853,2023/10/19 10:51,23K2U10558,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/18 0:00,1,750,369,2023/10/18 8:30,2023/10/18 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2U10557,96.04,99.55,95.61,< NULL >,0,387,95.61,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/10/18 8:00,29700,2023/10/18 18:47,23K2U10170,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/18 0:00,1,750,369,2023/10/18 8:30,2023/10/18 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2U10617,100,95.61,95.61,< NULL >,0,387,95.61,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/10/18 8:01,40377,2023/10/18 18:48,23K2Y10225,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/18 0:00,2,690,429,2023/10/18 22:00,2023/10/19 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y10830,100,43.99,43.99,< NULL >,0,207,43.99,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/18 8:02,31853,2023/10/19 10:50,23K2U10618,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/10/17 0:00,2,690,429,2023/10/17 22:00,2023/10/18 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2U10169,99.63,100.47,100.09,< NULL >,0,471,100.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/17 8:02,31853,2023/10/18 9:26,23K2Y09699,31853,39320,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/17 0:00,1,750,434,2023/10/17 8:30,2023/10/17 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23K2U09753,100,95.79,95.79,< NULL >,0,456,95.79,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/10/17 8:01,40377,2023/10/17 18:35,23K2Y09302,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/17 0:00,2,690,429,2023/10/17 22:00,2023/10/18 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y10224,100,100.09,100.09,< NULL >,0,471,100.09,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/17 8:02,31853,2023/10/18 9:25,23K2U09760,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/10/17 0:00,1,750,429,2023/10/17 8:30,2023/10/17 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y09698,95.99,100.73,96.69,< NULL >,0,455,96.69,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/10/17 8:01,29700,2023/10/17 17:57,23K2Y09245,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/10/16 0:00,1,750,429,2023/10/16 8:30,2023/10/16 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23K2U08851,100,93.93,93.93,< NULL >,0,442,93.93,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/16 8:01,31853,2023/10/16 20:05,23K2U08415,31853,38362,< NULL >,IN000
NH12,AS2650,A,M01,2023/10/16 0:00,2,690,429,2023/10/16 22:00,2023/10/17 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23K2Y09301,94.15,100.44,94.57,< NULL >,0,445,94.57,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/10/16 8:02,31853,2023/10/17 12:38,23K2U08852,31853,43099,< NULL >,IN000
