,ROWID,かんばんシリアル,伝票番号,品番,品名,収容数,仕入先名,仕入先工場名,納入日,納入便,ステータス,発注日時,印刷日時,検収日時,順立装置入庫日時,順立装置出庫日時,回収日時,発注印刷LT,発注検収LT,発注順立装置入庫LT,発注順立装置出庫LT,発注回収LT,更新日時,整備室コード,前工程コード,前工程工場コード,拠点所番地,結合キー,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT,日量数,平均日量数,基準在庫枚数日数,A,B,C,整備室,箱種,箱サイズ,箱重量,基準在庫日数,基準在庫枚数,手配区分,基準在庫日数（基準在庫枚数込み）,実績在庫日数,在庫状態,設計値_検収入庫LT,設計値_入庫出庫LT,設計値_出庫回収LT,設計値_出庫回収LT（基準在庫枚数込み）,差分_検収入庫LT,差分_入庫出庫LT,差分_出庫回収LT,差分_出庫回収LT（基準在庫枚数込み）
4862,47875,1Z23F00021177,XBTB440,01912ECB010    ,ｷｬｯﾌﾟｼｯﾋﾟﾝｸﾞ                  ,300,石黒ゴム工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/12 9:30,2023/6/13 0:50,2023/6/14 22:36,2023/6/15 3:32,0.11,3.96,4.6,6.51,6.71,2023/6/18 13:22,1Y,208,1,30464,1Z23F00021177XBTB44001912ECB010    30464,3.85,0.64,1.91,0.2,2.75,"1,836",1928.181818,0.466760962,1,2,3.64,1Y,TP332ﾌﾀﾅｼ,0.022,3.21,1.07,3,手配,1.536760962,2.75,異常3,0.43,0.53,0.11,0.576760962,0.21,1.38,0.09,-0.376760962
4863,47876,1Z23F00021178,XBTB440,82821CWA030    ,ｶﾊﾞ-ｺﾈｸﾀ-                     ,200,石黒ゴム工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/12 9:30,2023/6/13 0:47,2023/6/14 22:54,2023/6/15 6:44,0.11,3.96,4.6,6.52,6.85,2023/6/18 13:22,1Y,208,1,30462,1Z23F00021178XBTB44082821CWA030    30462,3.85,0.64,1.92,0.33,2.89,918,964.0909091,0.622347949,1,2,3.64,1Y,TP332ﾌﾀﾅｼ,0.022,1.42,1.07,3,手配,1.692347949,2.89,異常3,0.43,0.53,0.11,0.732347949,0.21,1.39,0.22,-0.402347949
4864,47877,1Z23F00021180,XBTB440,82821ECB020    ,ｶﾊﾞ-ｺﾈｸﾀ-                     ,200,石黒ゴム工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/12 9:30,2023/6/13 0:45,2023/6/15 3:45,2023/6/15 11:53,0.11,3.96,4.6,6.72,7.06,2023/6/18 13:22,1Y,208,1,10458,1Z23F00021180XBTB44082821ECB020    10458,3.85,0.64,2.12,0.34,3.1,919,964.2727273,0.622230602,1,2,3.64,1Y,TP131ﾌﾀﾅｼ,0.006,3.01,1.07,3,手配,1.692230602,3.1,異常3,0.43,0.53,0.11,0.732230602,0.21,1.59,0.23,-0.392230602
4865,47878,1Z23F00021303,XBTA360,G117362010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",18,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 22:43,2023/6/14 18:37,2023/6/15 0:25,0.11,5.12,5.51,6.34,6.58,2023/6/18 13:22,1Y,3102,1,30468,1Z23F00021303XBTA360G117362010     30468,5.01,0.39,0.83,0.24,1.46,919,964.2727273,0.056000754,1,1,3.05,1Y,TP331.5ﾌﾀﾅｼ,0.017,4.11,0.95,3,手配,1.006000754,1.46,異常2,0.43,0.41,0.11,0.166000754,-0.04,0.42,0.13,0.073999246
4866,47879,1Z23F00021304,XBTA360,G117362010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",18,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 19:06,2023/6/14 23:23,2023/6/15 1:07,0.11,5.12,5.36,6.54,6.61,2023/6/18 13:22,1Y,3102,1,30468,1Z23F00021304XBTA360G117362010     30468,5.01,0.24,1.18,0.07,1.49,919,964.2727273,0.056000754,1,1,3.05,1Y,TP331.5ﾌﾀﾅｼ,0.017,4.11,0.95,3,手配,1.006000754,1.49,異常2,0.43,0.41,0.11,0.166000754,-0.19,0.77,-0.04,-0.096000754
4867,47880,1Z23F00021305,XBTA360,G117362010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",18,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 19:06,2023/6/15 8:47,2023/6/15 10:57,0.11,5.12,5.36,6.93,7.02,2023/6/18 13:22,1Y,3102,1,30468,1Z23F00021305XBTA360G117362010     30468,5.01,0.24,1.57,0.09,1.9,919,964.2727273,0.056000754,1,1,3.05,1Y,TP331.5ﾌﾀﾅｼ,0.017,4.11,0.95,3,手配,1.006000754,1.9,異常3,0.43,0.41,0.11,0.166000754,-0.19,1.16,-0.02,-0.076000754
4869,47882,1Z23F00021382,XBSY660,G114434010     ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 4:34,2023/6/9 8:37,2023/6/12 12:25,2023/6/13 5:04,2023/6/14 22:17,2023/6/15 3:32,1.17,4.33,5.02,6.74,6.96,2023/6/18 13:22,1Z,2508,1,20019,1Z23F00021382XBSY660G114434010     20019,3.16,0.69,1.72,0.22,2.63,,,,,,,,,,,,,,,,,,,,,,,,
4870,47883,1Z23F00021383,XBSY660,G114434010     ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 4:34,2023/6/9 8:37,2023/6/12 12:25,2023/6/13 5:03,2023/6/14 18:14,2023/6/15 1:07,1.17,4.33,5.02,6.57,6.86,2023/6/18 13:22,1Z,2508,1,20019,1Z23F00021383XBSY660G114434010     20019,3.16,0.69,1.55,0.29,2.53,,,,,,,,,,,,,,,,,,,,,,,,
4872,47885,1Z23F00021411,XBTB440,82821XAE010    ,ｶﾊﾞ-ｺﾈｸﾀ-                     ,100,石黒ゴム工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/12 9:30,2023/6/13 0:48,2023/6/15 8:10,2023/6/15 14:14,0.11,3.96,4.6,6.91,7.16,2023/6/18 13:22,1Y,208,1,10461,1Z23F00021411XBTB44082821XAE010    10461,3.85,0.64,2.31,0.25,3.2,919,964.2727273,0.311115301,1,2,3.64,1Y,TP131ﾌﾀﾅｼ,0.006,0.37,1.07,3,手配,1.381115301,3.2,異常4,0.43,0.53,0.11,0.421115301,0.21,1.78,0.14,-0.171115301
4873,47886,1Z23F00021482,XBTB680,G1144ECB010    ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:17,2023/6/13 12:23,2023/6/13 22:58,2023/6/14 18:33,2023/6/15 1:07,3.08,4.33,4.77,5.59,5.86,2023/6/18 13:22,1Y,2508,1,20452,1Z23F00021482XBTB680G1144ECB010    20452,1.25,0.44,0.82,0.27,1.53,409,420.6818182,0.042787682,1,1,2.28,1Y,TP331ﾌﾀﾅｼ,0.012,2.288,0.87,3,手配,0.912787682,1.53,異常3,0.43,0.33,0.11,0.152787682,0.01,0.49,0.16,0.117212318
4874,47887,1Z23F00021484,XBTA360,G117362010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",18,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 22:44,2023/6/15 3:31,2023/6/15 5:24,0.11,5.12,5.51,6.71,6.79,2023/6/18 13:22,1Y,3102,1,30468,1Z23F00021484XBTA360G117362010     30468,5.01,0.39,1.2,0.08,1.67,919,964.2727273,0.056000754,1,1,3.05,1Y,TP331.5ﾌﾀﾅｼ,0.017,4.11,0.95,3,手配,1.006000754,1.67,異常3,0.43,0.41,0.11,0.166000754,-0.04,0.79,-0.03,-0.086000754
4875,47888,1Z23F00021485,XBTA360,G117362010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",18,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 22:49,2023/6/15 0:39,2023/6/15 3:32,0.11,5.12,5.52,6.59,6.71,2023/6/18 13:22,1Y,3102,1,30468,1Z23F00021485XBTA360G117362010     30468,5.01,0.4,1.07,0.12,1.59,919,964.2727273,0.056000754,1,1,3.05,1Y,TP331.5ﾌﾀﾅｼ,0.017,4.11,0.95,3,手配,1.006000754,1.59,異常3,0.43,0.41,0.11,0.166000754,-0.03,0.66,0.01,-0.046000754
4876,47889,1Z23F00021491,XBTB700,G1250ECB010    ,"ﾊﾟｲﾌﾟASSY,ﾓｰﾀｰｸﾘｰﾆﾝｸﾞNO.1     ",60,（株）バルカー,豊田営業所,2023/6/13 0:00,2,回収済,2023/6/8 14:20,2023/6/8 16:31,2023/6/13 15:12,2023/6/13 18:40,2023/6/14 7:56,2023/6/15 0:25,0.09,5.04,5.18,5.73,6.42,2023/6/18 13:22,1Y,4267,1,30142,1Z23F00021491XBTB700G1250ECB010    30142,4.95,0.14,0.55,0.69,1.38,223,235.3181818,0.764921769,1,2,6.2,1Y,TP332ﾌﾀﾅｼ,0.022,1.94,1.14,3,手配,1.904921769,1.38,正常3,0.43,0.6,0.11,0.874921769,-0.29,-0.05,0.58,-0.184921769
4877,47890,1Z23F00021497,XBTA380,82125ECE010    ,ﾜｲﾔ-T/M                       ,100,矢崎総業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 14:02,2023/6/12 10:16,2023/6/13 1:47,2023/6/15 4:45,2023/6/15 6:44,0.15,3.99,4.64,6.76,6.85,2023/6/18 13:22,1Y,7002,1,30489,1Z23F00021497XBTA38082125ECE010    30489,3.84,0.65,2.12,0.09,2.86,510,543.5909091,0.551885609,1,1,1.79,1Y,TP332ﾌﾀｱﾘ,0.024,5.8,0.82,3,手配,1.371885609,2.86,異常4,0.43,0.28,0.11,0.661885609,0.22,1.84,-0.02,-0.571885609
4878,47891,1Z23F00021505,XBSY900,35882ECB010    ,ﾁｭｰﾌﾞﾃﾞﾌｷﾞﾔﾘｭｰﾌﾞｱﾌﾟﾗｲ         ,50,（株）メタルテック,,2023/6/12 0:00,1,回収済,2023/6/8 6:43,2023/6/8 8:56,2023/6/12 7:17,2023/6/12 14:02,2023/6/15 7:29,2023/6/15 14:14,0.09,4.02,4.3,7.03,7.31,2023/6/18 13:22,1Y,7042,1,30356,1Z23F00021505XBSY90035882ECB010    30356,3.93,0.28,2.73,0.28,3.29,409,420.6818182,0.356564019,1,1,1.9,1Y,TP332ﾌﾀﾅｼ,0.022,2.5,0.83,3,手配,1.186564019,3.29,異常4,0.43,0.29,0.11,0.466564019,-0.15,2.44,0.17,-0.186564019
4879,47892,1Z23F00021556,XBTB730,821250LC030    ,ﾜｲﾔ-T/M                       ,25,住友電装（株）,,2023/6/13 0:00,1,回収済,2023/6/8 14:20,2023/6/12 6:33,2023/6/13 12:24,2023/6/13 18:57,2023/6/15 8:15,2023/6/15 16:32,3.68,4.92,5.19,6.75,7.09,2023/6/18 13:22,1Z,2506,1,50006,1Z23F00021556XBTB730821250LC030    50006,1.24,0.27,1.56,0.34,2.17,,,,,,,,,,,,,,,,,,,,,,,,
4880,47893,1Z23F00021557,XBTB740,G114434010     ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:20,2023/6/13 12:23,2023/6/14 0:44,2023/6/15 2:08,2023/6/15 7:43,3.08,4.33,4.85,5.91,6.14,2023/6/18 13:22,1Z,2508,1,20019,1Z23F00021557XBTB740G114434010     20019,1.25,0.52,1.06,0.23,1.81,,,,,,,,,,,,,,,,,,,,,,,,
4881,47894,1Z23F00021558,XBTB740,G114434010     ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:20,2023/6/13 12:23,2023/6/14 0:44,2023/6/15 6:04,2023/6/15 11:53,3.08,4.33,4.85,6.07,6.31,2023/6/18 13:22,1Z,2508,1,20019,1Z23F00021558XBTB740G114434010     20019,1.25,0.52,1.22,0.24,1.98,,,,,,,,,,,,,,,,,,,,,,,,
4882,47895,1Z23F00021560,XBTB740,G115A34010     ,ﾊﾞｽﾊﾞｰｲﾝﾊﾞｰﾀｰ                 ,54,住友電気工業（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:20,2023/6/13 12:23,2023/6/14 0:27,2023/6/15 8:15,2023/6/15 16:32,3.08,4.33,4.84,6.16,6.51,2023/6/18 13:22,1Z,2508,1,20021,1Z23F00021560XBTB740G115A34010     20021,1.25,0.51,1.32,0.35,2.18,,,,,,,,,,,,,,,,,,,,,,,,
4883,47896,1Z23F00021562,XBTA090,358830LC030    ,ﾃﾞｽｸK-0ｸﾗｯﾁ                   ,200,（株）ダイナックス,豊田営業所,2023/6/12 0:00,1,回収済,2023/6/8 6:43,2023/6/8 9:35,2023/6/12 15:12,2023/6/12 19:45,2023/6/15 10:09,2023/6/15 19:38,0.12,4.35,4.54,7.14,7.54,2023/6/18 13:22,1Z,3010,1,30046,1Z23F00021562XBTA090358830LC030    30046,4.23,0.19,2.6,0.4,3.19,,,,,,,,,,,,,,,,,,,,,,,,
4884,47897,1Z23F00021564,XBTA270,G117334010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",20,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 9:55,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 19:35,2023/6/14 22:19,2023/6/15 7:43,0.13,5.14,5.4,6.52,6.91,2023/6/18 13:22,1Z,3102,1,30008,1Z23F00021564XBTA270G117334010     30008,5.01,0.26,1.12,0.39,1.77,,,,,,,,,,,,,,,,,,,,,,,,
4885,47898,1Z23F00021568,XBTB560,352800LA010    ,ｿﾚﾉｲﾄﾞｱﾂｼ-                    ,40,（株）デンソー,大安工場,2023/6/12 0:00,2,回収済,2023/6/8 6:13,2023/6/8 11:20,2023/6/12 18:01,2023/6/12 23:52,2023/6/14 9:41,2023/6/15 3:32,0.21,4.49,4.74,6.14,6.89,2023/6/18 13:22,1Z,4270,1,40091,1Z23F00021568XBTB560352800LA010    40091,4.28,0.25,1.4,0.75,2.4,,,,,,,,,,,,,,,,,,,,,,,,
4886,47899,1Z23F00021570,XBTB770,356790LC040    ,ﾌﾗﾝｼﾞ K-0 ｸﾗｯﾁ                ,20,アイシン化工（株）,本社工場,2023/6/12 0:00,2,回収済,2023/6/8 7:51,2023/6/8 13:04,2023/6/12 14:14,2023/6/12 18:47,2023/6/15 7:34,2023/6/15 22:38,0.22,4.27,4.46,6.99,7.62,2023/6/18 13:22,1Z,5607,1,20051,1Z23F00021570XBTB770356790LC040    20051,4.05,0.19,2.53,0.63,3.35,,,,,,,,,,,,,,,,,,,,,,,,
4887,47900,1Z23F00021587,XBTB440,82821ECB050    ,ｶﾊﾞ-ｺﾈｸﾀ-                     ,100,石黒ゴム工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/12 9:30,2023/6/13 0:49,2023/6/14 23:44,2023/6/15 5:24,0.11,3.96,4.6,6.55,6.79,2023/6/18 13:22,1Y,208,1,30466,1Z23F00021587XBTB44082821ECB050    30466,3.85,0.64,1.95,0.24,2.83,918,964.0909091,0.311173975,1,2,3.64,1Y,TP332ﾌﾀﾅｼ,0.022,3.1,1.07,3,手配,1.381173975,2.83,異常4,0.43,0.53,0.11,0.421173975,0.21,1.42,0.13,-0.181173975
4888,47901,1Z23F00021642,XBTA340,35145ECB010    ,ｵｲﾙﾌﾟﾚｰﾄ                      ,100,三共鋼業（株）,東浦南工場,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:14,2023/6/12 7:21,2023/6/12 15:38,2023/6/14 18:07,2023/6/15 3:32,0.12,3.87,4.22,6.32,6.71,2023/6/18 13:22,1Y,2036,1,10447,1Z23F00021642XBTA34035145ECB010    10447,3.75,0.35,2.1,0.39,2.84,409,420.6818182,0.713128039,1,1,1.74,1Y,TP131ﾌﾀﾅｼ,0.006,4.63,0.82,3,手配,1.533128039,2.84,異常3,0.43,0.28,0.11,0.823128039,-0.08,1.82,0.28,-0.433128039
4889,47902,1Z23F00021651,XBTB670,G1174ECB010    ,"ﾜｲﾔ-,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝｾﾝｻｰ        ",50,住友電装（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:32,2023/6/13 12:24,2023/6/14 1:09,2023/6/15 7:29,2023/6/15 10:57,3.09,4.33,4.87,6.13,6.27,2023/6/18 13:22,1Y,2506,1,50453,1Z23F00021651XBTB670G1174ECB010    50453,1.24,0.54,1.26,0.14,1.94,409,420.6818182,0.356564019,1,1,2.28,1Y,TP362ﾌﾀﾅｼ,0.044,6.25,0.87,3,手配,1.226564019,1.94,異常3,0.43,0.33,0.11,0.466564019,0.11,0.93,0.03,-0.326564019
4890,47903,1Z23F00021656,XBTB680,G1144ECB010    ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:17,2023/6/13 12:23,2023/6/13 22:50,2023/6/14 18:03,2023/6/15 5:59,3.08,4.33,4.77,5.57,6.07,2023/6/18 13:22,1Y,2508,1,20452,1Z23F00021656XBTB680G1144ECB010    20452,1.25,0.44,0.8,0.5,1.74,409,420.6818182,0.042787682,1,1,2.28,1Y,TP331ﾌﾀﾅｼ,0.012,2.288,0.87,3,手配,0.912787682,1.74,異常3,0.43,0.33,0.11,0.152787682,0.01,0.47,0.39,0.347212318
4891,47904,1Z23F00021658,XBTA360,G117362010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",18,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 23:02,2023/6/15 4:44,2023/6/15 6:44,0.11,5.12,5.52,6.76,6.85,2023/6/18 13:22,1Y,3102,1,30468,1Z23F00021658XBTA360G117362010     30468,5.01,0.4,1.24,0.09,1.73,919,964.2727273,0.056000754,1,1,3.05,1Y,TP331.5ﾌﾀﾅｼ,0.017,4.11,0.95,3,手配,1.006000754,1.73,異常3,0.43,0.41,0.11,0.166000754,-0.03,0.83,-0.02,-0.076000754
4892,47905,1Z23F00021659,XBTA360,G117362010     ,"ｾﾝｻｰ,ﾓｰﾀｰﾚﾎﾞﾘｭｰｼｮﾝ            ",18,多摩川精機販売（株）,,2023/6/13 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/13 13:21,2023/6/13 23:10,2023/6/15 0:39,2023/6/15 4:21,0.11,5.12,5.53,6.59,6.75,2023/6/18 13:22,1Y,3102,1,30468,1Z23F00021659XBTA360G117362010     30468,5.01,0.41,1.06,0.16,1.63,919,964.2727273,0.056000754,1,1,3.05,1Y,TP331.5ﾌﾀﾅｼ,0.017,4.11,0.95,3,手配,1.006000754,1.63,異常3,0.43,0.41,0.11,0.166000754,-0.02,0.65,0.05,-0.006000754
4893,47906,1Z23F00021661,XBTB490,9030106A018    ,ﾘﾝｸﾞO                         ,2000,ＮＯＫ（株）,,2023/6/12 0:00,1,回収済,2023/6/8 11:44,2023/6/8 15:00,2023/6/12 10:15,2023/6/12 14:44,2023/6/14 18:40,2023/6/15 1:45,0.14,3.94,4.13,6.29,6.58,2023/6/18 13:22,1Y,4241,1,10416,1Z23F00021661XBTB4909030106A018    10416,3.8,0.19,2.16,0.29,2.64,"4,903",5119.136364,1.172072704,1,2,3.52,1Y,TP131ﾌﾀﾅｼ,0.006,0.6,0.8,3,手配,1.972072704,2.64,異常2,0.43,0.26,0.11,1.282072704,-0.24,1.9,0.18,-0.992072704
4894,47907,1Z23F00021662,XBTB490,9030111A014    ,ﾘﾝｸﾞO                         ,1000,ＮＯＫ（株）,,2023/6/12 0:00,1,回収済,2023/6/8 11:44,2023/6/8 15:00,2023/6/12 10:15,2023/6/12 14:42,2023/6/14 22:47,2023/6/15 1:07,0.14,3.94,4.12,6.46,6.56,2023/6/18 13:22,1Y,4241,1,10417,1Z23F00021662XBTB4909030111A014    10417,3.8,0.18,2.34,0.1,2.62,"4,595",4821.363636,0.622230602,1,2,3.52,1Y,TP131ﾌﾀﾅｼ,0.006,0.6,0.8,3,手配,1.422230602,2.62,異常3,0.43,0.26,0.11,0.732230602,-0.25,2.08,-0.01,-0.632230602
4897,47910,1Z23F00021705,XBTB790,351980LC030    ,ﾌﾞﾗｹｯﾄﾜｲﾔｰﾊｰﾈｽｸﾗﾝﾌﾟ           ,50,盟和精工（株）,,2023/6/13 0:00,1,回収済,2023/6/9 5:20,2023/6/9 10:42,2023/6/13 18:59,2023/6/14 4:35,2023/6/14 23:35,2023/6/15 9:53,0.22,4.57,4.97,5.76,6.19,2023/6/18 13:22,1Z,817,1,20011,1Z23F00021705XBTB790351980LC030    20011,4.35,0.4,0.79,0.43,1.62,,,,,,,,,,,,,,,,,,,,,,,,
4898,47911,1Z23F00021706,XBTA640,9036366A001    ,ﾍﾞｱﾘﾝｸﾞﾗｼﾞｱﾙﾎﾞｰﾙ              ,48,岡谷鋼機（株）,刈谷支店,2023/6/12 0:00,1,回収済,2023/6/8 11:44,2023/6/8 14:55,2023/6/12 9:23,2023/6/12 15:15,2023/6/14 23:20,2023/6/15 5:24,0.13,3.9,4.15,6.48,6.74,2023/6/18 13:22,1Z,831,1,40004,1Z23F00021706XBTA6409036366A001    40004,3.77,0.25,2.33,0.26,2.84,,,,,,,,,,,,,,,,,,,,,,,,
4899,47912,1Z23F00021713,XBTB740,G114434010     ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:20,2023/6/13 12:23,2023/6/14 0:44,2023/6/15 12:35,2023/6/15 18:06,3.08,4.33,4.85,6.34,6.57,2023/6/18 13:22,1Z,2508,1,20019,1Z23F00021713XBTB740G114434010     20019,1.25,0.52,1.49,0.23,2.24,,,,,,,,,,,,,,,,,,,,,,,,
4900,47913,1Z23F00021714,XBTB740,G114434010     ,"ﾀｰﾐﾅﾙ,ﾓｰﾀｰｹｰﾌﾞﾙ               ",6,住友電気工業（株）,,2023/6/13 0:00,1,回収済,2023/6/9 4:23,2023/6/12 6:20,2023/6/13 12:23,2023/6/14 0:44,2023/6/15 15:13,2023/6/15 19:38,3.08,4.33,4.85,6.45,6.64,2023/6/18 13:22,1Z,2508,1,20019,1Z23F00021714XBTB740G114434010     20019,1.25,0.52,1.6,0.19,2.31,,,,,,,,,,,,,,,,,,,,,,,,
4901,47914,1Z23F00021718,XBTB510,351720LC010    ,ｶﾞｽｹｯﾄT/Mﾊｳｼﾞﾝｸﾞｶﾊﾞｰ          ,100,ＮＯＫ（株）,,2023/6/12 0:00,1,回収済,2023/6/8 11:44,2023/6/8 15:00,2023/6/12 10:15,2023/6/12 16:16,2023/6/15 1:25,2023/6/15 6:44,0.14,3.94,4.19,6.57,6.79,2023/6/18 13:22,1Z,4241,1,10080,1Z23F00021718XBTB510351720LC010    10080,3.8,0.25,2.38,0.22,2.85,,,,,,,,,,,,,,,,,,,,,,,,
4902,47915,1Z23F00021720,XBTB770,356790LC050    ,ﾌﾗﾝｼﾞ K-0 ｸﾗｯﾁ                ,20,アイシン化工（株）,本社工場,2023/6/12 0:00,2,回収済,2023/6/8 7:51,2023/6/8 13:04,2023/6/12 14:14,2023/6/12 18:47,2023/6/15 15:31,2023/6/15 22:38,0.22,4.27,4.46,7.32,7.62,2023/6/18 13:22,1Z,5607,1,20052,1Z23F00021720XBTB770356790LC050    20052,4.05,0.19,2.86,0.3,3.35,,,,,,,,,,,,,,,,,,,,,,,,
4903,47916,1Z23F00021750,XBTB440,82821XAE010    ,ｶﾊﾞ-ｺﾈｸﾀ-                     ,100,石黒ゴム工業（株）,,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:00,2023/6/12 9:30,2023/6/13 0:48,2023/6/14 23:14,2023/6/15 10:57,0.11,3.96,4.6,6.53,7.02,2023/6/18 13:22,1Y,208,1,10461,1Z23F00021750XBTB44082821XAE010    10461,3.85,0.64,1.93,0.49,3.06,919,964.2727273,0.311115301,1,2,3.64,1Y,TP131ﾌﾀﾅｼ,0.006,0.37,1.07,3,手配,1.381115301,3.06,異常4,0.43,0.53,0.11,0.421115301,0.21,1.4,0.38,0.068884699
4904,47917,1Z23F00021765,XBTB450,35556ECB010    ,ｼｬﾌﾄﾊﾟｰｷﾝｸﾞﾛｯｸﾎﾟｰﾙ            ,100,（株）ギフ加藤製作所,本社工場（ＡＷ発行拠点）,2023/6/12 0:00,1,回収済,2023/6/8 11:44,2023/6/8 15:14,2023/6/12 13:33,2023/6/12 23:00,2023/6/15 9:24,2023/6/15 15:33,0.15,4.08,4.47,6.9,7.16,2023/6/18 13:22,1Y,1014,1,10126,1Z23F00021765XBTB45035556ECB010    10126,3.93,0.39,2.43,0.26,3.08,409,420.6818182,0.713128039,1,2,3.8,1Y,AW131ﾌﾀﾅｼ,0.005,7,0.9,3,手配,1.613128039,3.08,異常3,0.43,0.36,0.11,0.823128039,-0.04,2.07,0.15,-0.563128039
4905,47918,1Z23F00021785,XBTA340,35195TFG010    ,ｸﾗﾝﾌﾟT/AｱﾌﾟﾗｲﾁｭｰﾌﾞNO.1        ,400,三共鋼業（株）,東浦南工場,2023/6/12 0:00,1,回収済,2023/6/8 10:27,2023/6/8 13:14,2023/6/12 7:21,2023/6/12 15:41,2023/6/15 7:47,2023/6/15 22:38,0.12,3.87,4.22,6.89,7.51,2023/6/18 13:22,1Y,2036,1,10448,1Z23F00021785XBTA34035195TFG010    10448,3.75,0.35,2.67,0.62,3.64,"1,020",1087.181818,1.103771218,1,1,1.74,1Y,TP131ﾌﾀﾅｼ,0.006,3.88,0.82,3,手配,1.923771218,3.64,異常3,0.43,0.28,0.11,1.213771218,-0.08,2.39,0.51,-0.593771218
