品番,加工図符号,設変符号,品名,ステータス,発注区分,整備室,整備室名,手配区分,工程内外製,工程コード,仕入先名/工場名,発送場所,発送場所名,受給区分,後工程内外製,後工程コード,後工程仕入先名/工場名,受入場所,受入場所名,箱種類,収容数,基準在庫日数,基準在庫枚数,サイクル間隔,サイクル回数,サイクル情報,更新,更新者,最終更新日時,マイナス必要数有無,当月必要数,当月稼働日数,翌月必要数,翌月稼働日数,翌々月必要数,翌々月稼働日数,翌々々月必要数,翌々々月稼働日数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),,当月計算数,翌月計算数,翌々月計算数,翌々々月計算数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土)
35145-ECE020,35145ECE020,,"PLATE, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,30,（株）浅賀井製作所,1,安城工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.65,1,1,4,6.88,,,5.35,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
35174-ECA020,35174ECA020,,"PLATE, OIL RESERVOIR LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,30,（株）浅賀井製作所,1,安城工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,60,0.66,3,1,4,6.88,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35174-ECB010,35174ECB010, A,"PLATE, OIL RESERVOIR LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,30,（株）浅賀井製作所,1,安城工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,20,0.87,1,1,4,6.88,,,21.2,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
35174-ECE010,35174ECE010,,"PLATE, OIL RESERVOIR LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,30,（株）浅賀井製作所,1,安城工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,40,0.87,1,1,4,6.88,,,13.375,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
35174-ECE020,35174ECE020,,"PLATE, OIL RESERVOIR LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,30,（株）浅賀井製作所,1,安城工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,90,0.63,3,1,4,6.88,,,5.944444444,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
35312-ECB010,35312ECB010,,"COVER, TRANSMISSION, OIL PUMP",使用中,かんばん,1Y,第１工場,手配,Ｐ,38,（株）旭工業所,1,本社工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,63,0.59,1,1,1,1.9,,,6.73015873,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
01912-ECB040,01912ECB040, A,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,155,愛産樹脂工業（株）,1,本社工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-342 ﾊﾝﾖｳ,50,0.25,1,1,1,2.12,,,18.94,947,"18,638",26,"19,186",22,"21,680",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","19,186","21,680",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
01912-8GA010,019128GA010, C,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-342 ﾊﾝﾖｳ,50,1.07,1,1,2,3.64,,,18.94,947,"18,638",26,"19,186",22,"21,680",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","19,186","21,680",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
01912-ECB010,01912ECB010, A,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,300,0.85,1,1,2,3.64,,,6.306666667,1892,"37,268",26,"38,364",22,"43,436",22,0,20,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,690","1,892","1,690",0,0,"1,754","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0,,"37,268","38,364","43,436",0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,690","1,892","1,690",0,0,"1,754","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0
82821-CWA030,82821CWA030,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,200,0.83,1,1,2,3.64,,,4.73,946,"18,634",26,"19,182",22,"21,676",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,877,822,878,822,0,,"18,634","19,182","21,676",0,880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,877,822,878,822,0
82821-ECB010,82821ECB010,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ｾﾝﾖｳ,400,0.83,1,1,2,3.64,,,2.3675,947,"18,638",26,"19,186",22,"21,680",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","19,186","21,680",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
82821-ECB020,82821ECB020,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,200,0.87,1,1,2,3.64,,,4.735,947,"18,638",26,"19,186",22,"21,680",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","19,186","21,680",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
82821-ECB040,82821ECB040, A,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-342 ｾﾝﾖｳ,100,0.83,1,1,2,3.64,,,4.24,424,"8,198",26,"8,057",22,"9,951",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","8,057","9,951",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
82821-ECB050,82821ECB050,,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.83,1,1,2,3.64,,,9.46,946,"18,634",26,"19,182",22,"21,718",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,877,822,878,822,0,,"18,634","19,182","21,718",0,880,0,0,946,945,946,945,945,0,0,845,945,845,946,845,0,0,877,877,879,877,815,0,0,877,877,822,878,822,0
82821-ECE010,82821ECE010, A,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,50,1.07,1,1,2,3.64,,,10.7,535,"10,439",21,"11,128",22,"11,770",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,493,493,500,499,455,0,0,493,493,467,499,468,0,,"10,439","11,128","11,770",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,493,493,500,499,455,0,0,493,493,467,499,468,0
82821-XAE010,82821XAE010, A,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.87,1,1,2,3.64,,,9.47,947,"18,638",26,"19,186",22,"21,722",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","19,186","21,722",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
82821-XAE020,82821XAE020, C,"COVER, CONNECTOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,208,石黒ゴム工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,400,0.81,1,1,2,3.64,,,1.06,424,"8,198",26,"8,057",22,"9,993",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","8,057","9,993",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
2030 045 013L,2030045013L, D,GASKET,使用中,かんばん,1Y,第１工場,手配,Ｐ,226,伊藤金属工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,"2,000",0.53,3,1,1,1.96,,,1.2135,2427,"47,716",21,"48,213",22,"53,885",22,0,20,"2,247",0,0,"2,427","2,424","2,421","2,424","2,418",0,0,"2,152","2,412","2,155","2,417","2,154",0,0,"2,250","2,247","2,258","2,253","2,085",0,0,"2,247","2,247","2,111","2,255","2,112",0,,"47,716","48,213","53,885",0,"2,247",0,0,"2,427","2,424","2,421","2,424","2,418",0,0,"2,152","2,412","2,155","2,417","2,154",0,0,"2,250","2,247","2,258","2,253","2,085",0,0,"2,247","2,247","2,111","2,255","2,112",0
36108-ECB010,36108ECB010,,"SHAFT SUB-ASSY, OIL PUMP DRIVE",使用中,かんばん,1Y,第１工場,手配,Ｐ,810,（株）オーハシテクニカ,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331-5 ﾊﾝﾖｳ,150,0.64,1,1,1,1.97,,,2.826666667,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
35501-ECA020,35501ECA020, A,"ROD SUB-ASSY, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,816,大橋鉄工（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.78,3,1,1,1.38,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35501-ECA030,35501ECA030,,"ROD SUB-ASSY, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,816,大橋鉄工（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,150,0.78,3,1,1,1.38,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35501-ECB010,35501ECB010, A,"ROD SUB-ASSY, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,816,大橋鉄工（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.6,1,1,1,1.38,,,4.24,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90341-20A009,9034120A009, A,"PLUG, W/HEAD STRAIGHT SCREW",使用中,かんばん,1Y,第１工場,手配,Ｐ,816,大橋鉄工（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.78,3,1,1,1.38,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90363-45A004,9036345A004,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,831,岡谷鋼機（株）,1,刈谷支店,――,Ｍ,1,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#9T,90,0.64,1,1,1,2.29,,,10.52222222,947,"18,638",21,"18,542",22,"21,036",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,036",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
35557-ECA020,35557ECA020, A,"PAWL, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,834,小川工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,56,0.89,3,1,2,4.94,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35557-ECB010,35557ECB010,,"PAWL, PARKING LOCK",使用中,かんばん,1Y,第１工場,手配,Ｐ,834,小川工業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,46,0.89,1,1,2,4.94,,,9.217391304,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
41310-ECB010,41310ECB010, A,"GEAR ASSY, DIFFERENTIAL",使用中,かんばん,1Y,第１工場,手配,Ｐ,930,（株）オンド,1,本社工場,――,Ｍ,1,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#24-A,2,0.69,2,1,4,4,,,212,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
41310-ECE010,41310ECE010,,"GEAR ASSY, DIFFERENTIAL",使用中,かんばん,1Y,第１工場,手配,Ｐ,930,（株）オンド,1,本社工場,――,Ｍ,1,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#24-A,2,0.7,3,1,4,4,,,267.5,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
1040 043 104R,1040043104R, A,"PIN, STRAIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,1014,（株）ギフ加藤製作所,1,本社工場（ＡＷ発行拠点）,――,Ｍ,1,第１,1Y,安城第１工場,AW-131 ｾﾝﾖｳ,"1,000",0.75,3,1,2,3.8,,,1.894,1894,"37,276",21,"37,084",22,"42,156",22,0,20,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0,,"37,276","37,084","42,156",0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0
35556-ECB010,35556ECB010,,"SHAFT, PARKING LOCK PAWL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1014,（株）ギフ加藤製作所,1,本社工場（ＡＷ発行拠点）,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.75,1,1,2,3.8,,,4.24,424,"8,198",21,"7,413",22,"9,349",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,349",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90250-06A007,9025006A007, A,"PIN, STRAIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,1014,（株）ギフ加藤製作所,1,本社工場（ＡＷ発行拠点）,――,Ｍ,1,第１,1Y,安城第１工場,AW-131 ｾﾝﾖｳ,200,0.76,1,1,2,3.8,,,4.24,848,"16,396",21,"14,826",22,"18,614",22,0,20,786,0,0,822,822,834,822,834,0,0,766,846,766,848,768,0,0,768,768,758,756,720,0,0,768,768,710,758,708,0,,"16,396","14,826","18,614",0,786,0,0,822,822,834,822,834,0,0,766,846,766,848,768,0,0,768,768,758,756,720,0,0,768,768,710,758,708,0
33490-ECA010,33490ECA010,,"COOLER ASSY, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1042,マレリ（株）,4,澁澤倉庫,――,Ｍ,1,第１,1Y,安城第１工場,TP-331-5 ﾊﾝﾖｳ,4,1.02,3,1,2,3.92,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33490-ECB010,33490ECB010, A,"COOLER ASSY, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1042,マレリ（株）,4,澁澤倉庫,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,4,0.82,3,1,2,3.92,,,106,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
33490-ECE010,33490ECE010, A,"COOLER ASSY, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,1042,マレリ（株）,4,澁澤倉庫,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,4,0.81,3,1,2,3.92,,,133.75,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
90366-28A005,9036628A005,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,60,0.62,1,1,1,1.9,,,7.066666667,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90366-28A006,9036628A006,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,80,0.62,1,1,1,1.9,,,5.3,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90366-28A007,9036628A007,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,72,0.57,1,1,1,1.9,,,7.430555556,535,"10,440",21,"11,129",22,"11,771",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,771",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
90366-28A008,9036628A008,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,100,0.58,1,1,1,1.9,,,5.35,535,"10,440",21,"11,129",22,"11,771",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,771",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
90366-30A017,9036630A017,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,72,0.6,1,1,1,1.9,,,13.15277778,947,"18,638",21,"18,542",22,"21,078",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,078",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
90366-30A018,9036630A018, A,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,38,0.34,3,1,1,1.9,,,24.92105263,947,"18,638",21,"18,542",22,"21,078",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,078",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
90366-51A030,9036651A030,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,48,0.81,3,1,1,1.9,,,0,0,0,21,0,22,84,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90366-51A031,9036651A031,,"RACE, TAPERED ROLLER BEARING, OUTER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,54,0.81,3,1,1,1.9,,,0,0,0,21,0,22,84,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90366-52A003,9036652A003,,"RACE, TAPERED ROLLER BEARING, INNER",使用中,かんばん,1Y,第１工場,手配,Ｐ,1814,（株）ジェイテクト,2,香川工場,――,Ｍ,1,第１,1Y,安城第１工場,PT- 9 ｾﾝﾖｳ,60,0.57,1,1,1,1.9,,,8.916666667,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
