,JIKANWARI_KBN,KUMI_CD,LINE_DATE,LINE_DATE_修正済,PLAN_PRODUCT_CNT,PRODUCT_CNT,TYOKU_KBN(1),時間割区分_開始時刻,生産台数_加重平均済,計画生産台数_加重平均済,調整日時,計画達成率_加重平均済,日時
8298,8,NH12,2024-03-08,2024-03-08,90.0,90.0,1,15:20,93.33333333333333,93.33333333333333,15:00:00,1.0,2024-03-08 15:00:00
8302,9,NH12,2024-03-08,2024-03-08,98.0,98.0,1,16:20,100.66666666666666,100.66666666666666,16:00:00,1.0,2024-03-08 16:00:00
8306,10,NH12,2024-03-08,2024-03-08,0.0,0.0,1,17:20,30.0,30.0,17:00:00,1.0,2024-03-08 17:00:00
8310,11,NH12,2024-03-08,2024-03-08,0.0,0.0,1,18:30,40.0,40.0,18:00:00,1.0,2024-03-08 18:00:00
8314,12,NH12,2024-03-08,2024-03-08,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-08 19:00:00
8318,13,NH12,2024-03-08,2024-03-08,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-08 20:00:00
8269,1,NH11,2024-03-08,2024-03-08,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-08 21:00:00
8273,2,NH11,2024-03-08,2024-03-08,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-03-08 22:00:00
8277,3,NH11,2024-03-08,2024-03-08,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-03-08 23:00:00
8281,4,NH11,2024-03-08,2024-03-09,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-03-09 00:00:00
8285,5,NH11,2024-03-08,2024-03-09,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-03-09 01:00:00
8289,6,NH11,2024-03-08,2024-03-09,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-09 02:00:00
8293,7,NH11,2024-03-08,2024-03-09,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-03-09 03:00:00
8297,8,NH11,2024-03-08,2024-03-09,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-03-09 04:00:00
8301,9,NH11,2024-03-08,2024-03-09,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-03-09 05:00:00
8305,10,NH11,2024-03-08,2024-03-09,80.0,80.0,2,6:00,80.0,80.0,06:00:00,1.0,2024-03-09 06:00:00
8309,11,NH11,2024-03-08,2024-03-09,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-03-09 07:00:00
8322,1,NH12,2024-03-09,2024-03-09,100.0,0.0,1,8:30,0.0,50.0,08:00:00,0.0,2024-03-09 08:00:00
8326,2,NH12,2024-03-09,2024-03-09,108.0,0.0,1,9:30,0.0,54.0,09:00:00,0.0,2024-03-09 09:00:00
8330,3,NH12,2024-03-09,2024-03-09,88.0,0.0,1,10:30,0.0,94.0,10:00:00,0.0,2024-03-09 10:00:00
8334,4,NH12,2024-03-09,2024-03-09,108.0,0.0,1,11:30,0.0,108.0,11:00:00,0.0,2024-03-09 11:00:00
8338,5,NH12,2024-03-09,2024-03-09,0.0,0.0,1,12:30,0.0,44.0,12:00:00,0.0,2024-03-09 12:00:00
8342,6,NH12,2024-03-09,2024-03-09,82.0,0.0,1,13:25,0.0,95.0,13:00:00,0.0,2024-03-09 13:00:00
8346,7,NH12,2024-03-09,2024-03-09,106.0,0.0,1,14:20,0.0,70.66666666666666,14:00:00,0.0,2024-03-09 14:00:00
8350,8,NH12,2024-03-09,2024-03-09,90.0,0.0,1,15:20,0.0,93.33333333333333,15:00:00,0.0,2024-03-09 15:00:00
8354,9,NH12,2024-03-09,2024-03-09,98.0,0.0,1,16:20,0.0,100.66666666666666,16:00:00,0.0,2024-03-09 16:00:00
8358,10,NH12,2024-03-09,2024-03-09,0.0,0.0,1,17:20,0.0,30.0,17:00:00,0.0,2024-03-09 17:00:00
8362,11,NH12,2024-03-09,2024-03-09,0.0,0.0,1,18:30,0.0,40.0,18:00:00,0.0,2024-03-09 18:00:00
8366,12,NH12,2024-03-09,2024-03-09,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-09 19:00:00
8370,13,NH12,2024-03-09,2024-03-09,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-09 20:00:00
8321,1,NH11,2024-03-09,2024-03-09,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-09 21:00:00
8325,2,NH11,2024-03-09,2024-03-09,100.0,0.0,2,22:00,0.0,100.0,22:00:00,0.0,2024-03-09 22:00:00
8329,3,NH11,2024-03-09,2024-03-09,108.0,0.0,2,23:00,0.0,108.0,23:00:00,0.0,2024-03-09 23:00:00
8333,4,NH11,2024-03-09,2024-03-10,88.0,0.0,2,0:00,0.0,88.0,00:00:00,0.0,2024-03-10 00:00:00
8337,5,NH11,2024-03-09,2024-03-10,108.0,0.0,2,1:00,0.0,108.0,01:00:00,0.0,2024-03-10 01:00:00
8341,6,NH11,2024-03-09,2024-03-10,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-10 02:00:00
8345,7,NH11,2024-03-09,2024-03-10,100.0,0.0,2,3:00,0.0,100.0,03:00:00,0.0,2024-03-10 03:00:00
8349,8,NH11,2024-03-09,2024-03-10,106.0,0.0,2,4:00,0.0,106.0,04:00:00,0.0,2024-03-10 04:00:00
8353,9,NH11,2024-03-09,2024-03-10,90.0,0.0,2,5:00,0.0,90.0,05:00:00,0.0,2024-03-10 05:00:00
8357,10,NH11,2024-03-09,2024-03-10,80.0,0.0,2,6:00,0.0,80.0,06:00:00,0.0,2024-03-10 06:00:00
8361,11,NH11,2024-03-09,2024-03-10,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-03-10 07:00:00
8372,1,NH11,2024-03-10,2024-03-10,100.0,0.0,1,8:30,0.0,50.0,08:00:00,0.0,2024-03-10 08:00:00
8376,2,NH11,2024-03-10,2024-03-10,108.0,0.0,1,9:30,0.0,104.0,09:00:00,0.0,2024-03-10 09:00:00
8380,3,NH11,2024-03-10,2024-03-10,88.0,0.0,1,10:30,0.0,98.0,10:00:00,0.0,2024-03-10 10:00:00
8384,4,NH11,2024-03-10,2024-03-10,108.0,0.0,1,11:30,0.0,98.0,11:00:00,0.0,2024-03-10 11:00:00
8388,5,NH11,2024-03-10,2024-03-10,0.0,0.0,1,12:30,0.0,54.0,12:00:00,0.0,2024-03-10 12:00:00
8392,6,NH11,2024-03-10,2024-03-10,82.0,0.0,1,13:25,0.0,41.0,13:00:00,0.0,2024-03-10 13:00:00
8396,7,NH11,2024-03-10,2024-03-10,106.0,0.0,1,14:20,0.0,97.99999999999999,14:00:00,0.0,2024-03-10 14:00:00
8400,8,NH11,2024-03-10,2024-03-10,90.0,0.0,1,15:20,0.0,95.33333333333333,15:00:00,0.0,2024-03-10 15:00:00
8404,9,NH11,2024-03-10,2024-03-10,98.0,0.0,1,16:20,0.0,95.33333333333333,16:00:00,0.0,2024-03-10 16:00:00
8408,10,NH11,2024-03-10,2024-03-10,0.0,0.0,1,17:20,0.0,32.666666666666664,17:00:00,0.0,2024-03-10 17:00:00
8412,11,NH11,2024-03-10,2024-03-10,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-03-10 18:00:00
8416,12,NH11,2024-03-10,2024-03-10,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-10 19:00:00
8420,13,NH11,2024-03-10,2024-03-10,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-10 20:00:00
8375,1,NH12,2024-03-10,2024-03-10,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-10 21:00:00
8379,2,NH12,2024-03-10,2024-03-10,100.0,0.0,2,22:00,0.0,100.0,22:00:00,0.0,2024-03-10 22:00:00
8383,3,NH12,2024-03-10,2024-03-10,108.0,0.0,2,23:00,0.0,108.0,23:00:00,0.0,2024-03-10 23:00:00
8387,4,NH12,2024-03-10,2024-03-11,88.0,0.0,2,0:00,0.0,88.0,00:00:00,0.0,2024-03-11 00:00:00
8391,5,NH12,2024-03-10,2024-03-11,108.0,0.0,2,1:00,0.0,108.0,01:00:00,0.0,2024-03-11 01:00:00
8395,6,NH12,2024-03-10,2024-03-11,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-11 02:00:00
8399,7,NH12,2024-03-10,2024-03-11,100.0,0.0,2,3:00,0.0,100.0,03:00:00,0.0,2024-03-11 03:00:00
8403,8,NH12,2024-03-10,2024-03-11,106.0,0.0,2,4:00,0.0,106.0,04:00:00,0.0,2024-03-11 04:00:00
8407,9,NH12,2024-03-10,2024-03-11,90.0,0.0,2,5:00,0.0,90.0,05:00:00,0.0,2024-03-11 05:00:00
8411,10,NH12,2024-03-10,2024-03-11,80.0,0.0,2,6:00,0.0,80.0,06:00:00,0.0,2024-03-11 06:00:00
8415,11,NH12,2024-03-10,2024-03-11,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-03-11 07:00:00
8424,1,NH11,2024-03-11,2024-03-11,100.0,100.0,1,8:30,50.0,50.0,08:00:00,1.0,2024-03-11 08:00:00
8428,2,NH11,2024-03-11,2024-03-11,108.0,96.0,1,9:30,98.0,104.0,09:00:00,0.9423076923076923,2024-03-11 09:00:00
8432,3,NH11,2024-03-11,2024-03-11,88.0,86.0,1,10:30,91.0,98.0,10:00:00,0.9285714285714286,2024-03-11 10:00:00
8436,4,NH11,2024-03-11,2024-03-11,108.0,106.0,1,11:30,96.0,98.0,11:00:00,0.9795918367346939,2024-03-11 11:00:00
8440,5,NH11,2024-03-11,2024-03-11,0.0,0.0,1,12:30,53.0,54.0,12:00:00,0.9814814814814815,2024-03-11 12:00:00
8444,6,NH11,2024-03-11,2024-03-11,82.0,82.0,1,13:25,41.0,41.0,13:00:00,1.0,2024-03-11 13:00:00
8448,7,NH11,2024-03-11,2024-03-11,106.0,106.0,1,14:20,97.99999999999999,97.99999999999999,14:00:00,1.0,2024-03-11 14:00:00
8452,8,NH11,2024-03-11,2024-03-11,90.0,78.0,1,15:20,87.33333333333333,95.33333333333333,15:00:00,0.916083916083916,2024-03-11 15:00:00
8456,9,NH11,2024-03-11,2024-03-11,98.0,98.0,1,16:20,91.33333333333333,95.33333333333333,16:00:00,0.958041958041958,2024-03-11 16:00:00
8460,10,NH11,2024-03-11,2024-03-11,0.0,0.0,1,17:20,32.666666666666664,32.666666666666664,17:00:00,1.0,2024-03-11 17:00:00
8464,11,NH11,2024-03-11,2024-03-11,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-03-11 18:00:00
8468,12,NH11,2024-03-11,2024-03-11,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-11 19:00:00
8472,13,NH11,2024-03-11,2024-03-11,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-11 20:00:00
8427,1,NH12,2024-03-11,2024-03-11,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-11 21:00:00
8431,2,NH12,2024-03-11,2024-03-11,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-03-11 22:00:00
8435,3,NH12,2024-03-11,2024-03-11,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-03-11 23:00:00
8439,4,NH12,2024-03-11,2024-03-12,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-03-12 00:00:00
8443,5,NH12,2024-03-11,2024-03-12,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-03-12 01:00:00
8447,6,NH12,2024-03-11,2024-03-12,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-12 02:00:00
8451,7,NH12,2024-03-11,2024-03-12,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-03-12 03:00:00
8455,8,NH12,2024-03-11,2024-03-12,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-03-12 04:00:00
8459,9,NH12,2024-03-11,2024-03-12,90.0,36.0,2,5:00,36.0,90.0,05:00:00,0.4,2024-03-12 05:00:00
8463,10,NH12,2024-03-11,2024-03-12,90.0,90.0,2,6:00,90.0,90.0,06:00:00,1.0,2024-03-12 06:00:00
8467,11,NH12,2024-03-11,2024-03-12,88.0,74.0,2,7:00,74.0,88.0,07:00:00,0.8409090909090909,2024-03-12 07:00:00
8476,1,NH11,2024-03-12,2024-03-12,100.0,98.0,1,8:30,49.0,50.0,08:00:00,0.98,2024-03-12 08:00:00
8480,2,NH11,2024-03-12,2024-03-12,108.0,81.0,1,9:30,89.5,104.0,09:00:00,0.8605769230769231,2024-03-12 09:00:00
8484,3,NH11,2024-03-12,2024-03-12,88.0,70.0,1,10:30,75.5,98.0,10:00:00,0.7704081632653061,2024-03-12 10:00:00
8488,4,NH11,2024-03-12,2024-03-12,108.0,101.0,1,11:30,85.5,98.0,11:00:00,0.8724489795918368,2024-03-12 11:00:00
8492,5,NH11,2024-03-12,2024-03-12,0.0,0.0,1,12:30,50.5,54.0,12:00:00,0.9351851851851852,2024-03-12 12:00:00
8496,6,NH11,2024-03-12,2024-03-12,82.0,80.0,1,13:25,40.0,41.0,13:00:00,0.975609756097561,2024-03-12 13:00:00
8500,7,NH11,2024-03-12,2024-03-12,106.0,103.0,1,14:20,95.33333333333331,97.99999999999999,14:00:00,0.9727891156462585,2024-03-12 14:00:00
8504,8,NH11,2024-03-12,2024-03-12,90.0,89.0,1,15:20,93.66666666666666,95.33333333333333,15:00:00,0.9825174825174825,2024-03-12 15:00:00
8508,9,NH11,2024-03-12,2024-03-12,98.0,94.0,1,16:20,92.33333333333333,95.33333333333333,16:00:00,0.9685314685314685,2024-03-12 16:00:00
8512,10,NH11,2024-03-12,2024-03-12,0.0,0.0,1,17:20,31.333333333333332,32.666666666666664,17:00:00,0.9591836734693878,2024-03-12 17:00:00
8516,11,NH11,2024-03-12,2024-03-12,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-03-12 18:00:00
8520,12,NH11,2024-03-12,2024-03-12,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-12 19:00:00
8524,13,NH11,2024-03-12,2024-03-12,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-12 20:00:00
8479,1,NH12,2024-03-12,2024-03-12,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-12 21:00:00
8483,2,NH12,2024-03-12,2024-03-12,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-03-12 22:00:00
8487,3,NH12,2024-03-12,2024-03-12,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-03-12 23:00:00
8491,4,NH12,2024-03-12,2024-03-13,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-03-13 00:00:00
8495,5,NH12,2024-03-12,2024-03-13,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-03-13 01:00:00
8499,6,NH12,2024-03-12,2024-03-13,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-13 02:00:00
8503,7,NH12,2024-03-12,2024-03-13,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-03-13 03:00:00
8507,8,NH12,2024-03-12,2024-03-13,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-03-13 04:00:00
8511,9,NH12,2024-03-12,2024-03-13,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-03-13 05:00:00
8515,10,NH12,2024-03-12,2024-03-13,80.0,80.0,2,6:00,80.0,80.0,06:00:00,1.0,2024-03-13 06:00:00
8519,11,NH12,2024-03-12,2024-03-13,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-03-13 07:00:00
8528,1,NH11,2024-03-13,2024-03-13,100.0,100.0,1,8:30,50.0,50.0,08:00:00,1.0,2024-03-13 08:00:00
8532,2,NH11,2024-03-13,2024-03-13,108.0,108.0,1,9:30,104.0,104.0,09:00:00,1.0,2024-03-13 09:00:00
8536,3,NH11,2024-03-13,2024-03-13,88.0,88.0,1,10:30,98.0,98.0,10:00:00,1.0,2024-03-13 10:00:00
8540,4,NH11,2024-03-13,2024-03-13,108.0,108.0,1,11:30,98.0,98.0,11:00:00,1.0,2024-03-13 11:00:00
8544,5,NH11,2024-03-13,2024-03-13,0.0,0.0,1,12:30,54.0,54.0,12:00:00,1.0,2024-03-13 12:00:00
8548,6,NH11,2024-03-13,2024-03-13,0.0,0.0,1,13:25,0.0,0.0,13:00:00,,2024-03-13 13:00:00
8552,7,NH11,2024-03-13,2024-03-13,80.0,80.0,1,14:20,53.33333333333333,53.33333333333333,14:00:00,1.0,2024-03-13 14:00:00
8556,8,NH11,2024-03-13,2024-03-13,88.0,88.0,1,15:20,85.33333333333333,85.33333333333333,15:00:00,1.0,2024-03-13 15:00:00
8560,9,NH11,2024-03-13,2024-03-13,108.0,108.0,1,16:20,101.33333333333333,101.33333333333333,16:00:00,1.0,2024-03-13 16:00:00
8564,10,NH11,2024-03-13,2024-03-13,98.0,98.0,1,17:20,101.33333333333333,101.33333333333333,17:00:00,1.0,2024-03-13 17:00:00
8568,11,NH11,2024-03-13,2024-03-13,0.0,0.0,1,18:30,49.0,49.0,18:00:00,1.0,2024-03-13 18:00:00
8572,12,NH11,2024-03-13,2024-03-13,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-13 19:00:00
8576,13,NH11,2024-03-13,2024-03-13,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-13 20:00:00
8531,1,NH12,2024-03-13,2024-03-13,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-13 21:00:00
8535,2,NH12,2024-03-13,2024-03-13,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-03-13 22:00:00
8539,3,NH12,2024-03-13,2024-03-13,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-03-13 23:00:00
8543,4,NH12,2024-03-13,2024-03-14,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-03-14 00:00:00
8547,5,NH12,2024-03-13,2024-03-14,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-03-14 01:00:00
8551,6,NH12,2024-03-13,2024-03-14,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-14 02:00:00
8555,7,NH12,2024-03-13,2024-03-14,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-03-14 03:00:00
8559,8,NH12,2024-03-13,2024-03-14,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-03-14 04:00:00
8563,9,NH12,2024-03-13,2024-03-14,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-03-14 05:00:00
8567,10,NH12,2024-03-13,2024-03-14,80.0,80.0,2,6:00,80.0,80.0,06:00:00,1.0,2024-03-14 06:00:00
8571,11,NH12,2024-03-13,2024-03-14,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-03-14 07:00:00
8580,1,NH11,2024-03-14,2024-03-14,100.0,100.0,1,8:30,50.0,50.0,08:00:00,1.0,2024-03-14 08:00:00
8584,2,NH11,2024-03-14,2024-03-14,108.0,108.0,1,9:30,104.0,104.0,09:00:00,1.0,2024-03-14 09:00:00
8588,3,NH11,2024-03-14,2024-03-14,88.0,88.0,1,10:30,98.0,98.0,10:00:00,1.0,2024-03-14 10:00:00
8592,4,NH11,2024-03-14,2024-03-14,108.0,108.0,1,11:30,98.0,98.0,11:00:00,1.0,2024-03-14 11:00:00
8596,5,NH11,2024-03-14,2024-03-14,0.0,0.0,1,12:30,54.0,54.0,12:00:00,1.0,2024-03-14 12:00:00
8600,6,NH11,2024-03-14,2024-03-14,82.0,81.0,1,13:25,40.5,41.0,13:00:00,0.9878048780487805,2024-03-14 13:00:00
8604,7,NH11,2024-03-14,2024-03-14,106.0,107.0,1,14:20,98.33333333333333,97.99999999999999,14:00:00,1.0034013605442178,2024-03-14 14:00:00
8608,8,NH11,2024-03-14,2024-03-14,90.0,90.0,1,15:20,95.66666666666666,95.33333333333333,15:00:00,1.0034965034965035,2024-03-14 15:00:00
8612,9,NH11,2024-03-14,2024-03-14,98.0,98.0,1,16:20,95.33333333333333,95.33333333333333,16:00:00,1.0,2024-03-14 16:00:00
8616,10,NH11,2024-03-14,2024-03-14,0.0,1.0,1,17:20,33.33333333333333,32.666666666666664,17:00:00,1.0204081632653061,2024-03-14 17:00:00
8620,11,NH11,2024-03-14,2024-03-14,0.0,0.0,1,18:30,0.5,0.0,18:00:00,inf,2024-03-14 18:00:00
8624,12,NH11,2024-03-14,2024-03-14,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-14 19:00:00
8628,13,NH11,2024-03-14,2024-03-14,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-14 20:00:00
8583,1,NH12,2024-03-14,2024-03-14,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-14 21:00:00
8587,2,NH12,2024-03-14,2024-03-14,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-03-14 22:00:00
8591,3,NH12,2024-03-14,2024-03-14,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-03-14 23:00:00
8595,4,NH12,2024-03-14,2024-03-15,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-03-15 00:00:00
8599,5,NH12,2024-03-14,2024-03-15,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-03-15 01:00:00
8603,6,NH12,2024-03-14,2024-03-15,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-15 02:00:00
8607,7,NH12,2024-03-14,2024-03-15,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-03-15 03:00:00
8611,8,NH12,2024-03-14,2024-03-15,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-03-15 04:00:00
8615,9,NH12,2024-03-14,2024-03-15,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-03-15 05:00:00
8619,10,NH12,2024-03-14,2024-03-15,80.0,80.0,2,6:00,80.0,80.0,06:00:00,1.0,2024-03-15 06:00:00
8623,11,NH12,2024-03-14,2024-03-15,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-03-15 07:00:00
8632,1,NH11,2024-03-15,2024-03-15,100.0,100.0,1,8:30,50.0,50.0,08:00:00,1.0,2024-03-15 08:00:00
8636,2,NH11,2024-03-15,2024-03-15,108.0,108.0,1,9:30,104.0,104.0,09:00:00,1.0,2024-03-15 09:00:00
8640,3,NH11,2024-03-15,2024-03-15,88.0,86.0,1,10:30,97.0,98.0,10:00:00,0.9897959183673469,2024-03-15 10:00:00
8644,4,NH11,2024-03-15,2024-03-15,108.0,104.0,1,11:30,95.0,98.0,11:00:00,0.9693877551020408,2024-03-15 11:00:00
8648,5,NH11,2024-03-15,2024-03-15,0.0,1.0,1,12:30,52.5,54.0,12:00:00,0.9722222222222222,2024-03-15 12:00:00
8652,6,NH11,2024-03-15,2024-03-15,82.0,82.0,1,13:25,41.5,41.0,13:00:00,1.0121951219512195,2024-03-15 13:00:00
8656,7,NH11,2024-03-15,2024-03-15,106.0,107.0,1,14:20,98.66666666666666,97.99999999999999,14:00:00,1.0068027210884354,2024-03-15 14:00:00
8660,8,NH11,2024-03-15,2024-03-15,90.0,89.0,1,15:20,95.0,95.33333333333333,15:00:00,0.9965034965034966,2024-03-15 15:00:00
8664,9,NH11,2024-03-15,2024-03-15,98.0,97.0,1,16:20,94.33333333333331,95.33333333333333,16:00:00,0.9895104895104894,2024-03-15 16:00:00
8668,10,NH11,2024-03-15,2024-03-15,0.0,0.0,1,17:20,32.33333333333333,32.666666666666664,17:00:00,0.9897959183673468,2024-03-15 17:00:00
8672,11,NH11,2024-03-15,2024-03-15,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-03-15 18:00:00
8676,12,NH11,2024-03-15,2024-03-15,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-15 19:00:00
8680,13,NH11,2024-03-15,2024-03-15,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-15 20:00:00
8635,1,NH12,2024-03-15,2024-03-15,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-15 21:00:00
8639,2,NH12,2024-03-15,2024-03-15,100.0,100.0,2,22:00,100.0,100.0,22:00:00,1.0,2024-03-15 22:00:00
8643,3,NH12,2024-03-15,2024-03-15,108.0,108.0,2,23:00,108.0,108.0,23:00:00,1.0,2024-03-15 23:00:00
8647,4,NH12,2024-03-15,2024-03-16,88.0,88.0,2,0:00,88.0,88.0,00:00:00,1.0,2024-03-16 00:00:00
8651,5,NH12,2024-03-15,2024-03-16,108.0,108.0,2,1:00,108.0,108.0,01:00:00,1.0,2024-03-16 01:00:00
8655,6,NH12,2024-03-15,2024-03-16,0.0,0.0,2,2:00,0.0,0.0,02:00:00,,2024-03-16 02:00:00
8659,7,NH12,2024-03-15,2024-03-16,100.0,100.0,2,3:00,100.0,100.0,03:00:00,1.0,2024-03-16 03:00:00
8663,8,NH12,2024-03-15,2024-03-16,106.0,106.0,2,4:00,106.0,106.0,04:00:00,1.0,2024-03-16 04:00:00
8667,9,NH12,2024-03-15,2024-03-16,90.0,90.0,2,5:00,90.0,90.0,05:00:00,1.0,2024-03-16 05:00:00
8671,10,NH12,2024-03-15,2024-03-16,80.0,80.0,2,6:00,80.0,80.0,06:00:00,1.0,2024-03-16 06:00:00
8675,11,NH12,2024-03-15,2024-03-16,0.0,0.0,2,7:00,0.0,0.0,07:00:00,,2024-03-16 07:00:00
8684,1,NH11,2024-03-16,2024-03-16,100.0,0.0,1,8:30,0.0,50.0,08:00:00,0.0,2024-03-16 08:00:00
8688,2,NH11,2024-03-16,2024-03-16,108.0,0.0,1,9:30,0.0,104.0,09:00:00,0.0,2024-03-16 09:00:00
8692,3,NH11,2024-03-16,2024-03-16,88.0,0.0,1,10:30,0.0,98.0,10:00:00,0.0,2024-03-16 10:00:00
8696,4,NH11,2024-03-16,2024-03-16,108.0,0.0,1,11:30,0.0,98.0,11:00:00,0.0,2024-03-16 11:00:00
8700,5,NH11,2024-03-16,2024-03-16,0.0,0.0,1,12:30,0.0,54.0,12:00:00,0.0,2024-03-16 12:00:00
8704,6,NH11,2024-03-16,2024-03-16,82.0,0.0,1,13:25,0.0,41.0,13:00:00,0.0,2024-03-16 13:00:00
8708,7,NH11,2024-03-16,2024-03-16,106.0,0.0,1,14:20,0.0,97.99999999999999,14:00:00,0.0,2024-03-16 14:00:00
8712,8,NH11,2024-03-16,2024-03-16,90.0,0.0,1,15:20,0.0,95.33333333333333,15:00:00,0.0,2024-03-16 15:00:00
8716,9,NH11,2024-03-16,2024-03-16,98.0,0.0,1,16:20,0.0,95.33333333333333,16:00:00,0.0,2024-03-16 16:00:00
8720,10,NH11,2024-03-16,2024-03-16,0.0,0.0,1,17:20,0.0,32.666666666666664,17:00:00,0.0,2024-03-16 17:00:00
8724,11,NH11,2024-03-16,2024-03-16,0.0,0.0,1,18:30,0.0,0.0,18:00:00,,2024-03-16 18:00:00
8728,12,NH11,2024-03-16,2024-03-16,0.0,0.0,1,19:30,0.0,0.0,19:00:00,,2024-03-16 19:00:00
8732,13,NH11,2024-03-16,2024-03-16,0.0,0.0,1,20:30,0.0,0.0,20:00:00,,2024-03-16 20:00:00
8687,1,NH12,2024-03-16,2024-03-16,0.0,0.0,2,21:00,0.0,0.0,21:00:00,,2024-03-16 21:00:00
8691,2,NH12,2024-03-16,2024-03-16,100.0,0.0,2,22:00,0.0,100.0,22:00:00,0.0,2024-03-16 22:00:00
