,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数,実績LT/設計値LT,順立装置在庫量-設計値MIN,不等ピッチ,順立装置在庫量-設計値MAX,AVAILABLE_RATE
587,9020156A001    ,2023,39,4.383333333333334,0.14166666666666666,0.15833333333333333,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100,1.0,2.4964705882352938,3.217647058823529,（株）ムロコーポレーション,22,3.3286274509803917,0.5566529411764706,0.0,3.935182352941176,98.05999999999997
588,9020156A002    ,2023,39,4.35,0.16666666666666666,0.19166666666666668,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100,1.0,2.3589999999999995,3.1990000000000003,（株）ムロコーポレーション,26,3.231506849315068,0.553427,0.0,3.912377,98.05999999999997
589,9025006A007    ,2023,39,3.3916666666666666,0.18333333333333332,0.14166666666666666,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200,1.4545454545454546,2.417894736842106,2.8005263157894733,（株）ギフ加藤製作所,22,3.1814404432132974,0.6721263157894737,0.12,2.212415789473684,98.05999999999997
590,9030106A018    ,2023,39,3.125,0.11666666666666667,0.09166666666666666,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000,1.2857142857142858,4.2749999999999995,1.6297083333333333,ＮＯＫ（株）,14,7.633928571428569,0.3683140833333333,0.03,1.2646536666666668,98.05999999999997
591,9030111A014    ,2023,39,6.166666666666667,0.18333333333333332,0.16666666666666666,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.3478260869565217,2.648260869565217,2.552391304347826,ＮＯＫ（株）,23,4.729037267080744,0.5768404347826087,0.03,1.9806556521739132,98.05999999999997
592,9030115A011    ,2023,39,3.408333333333333,0.03333333333333333,0.041666666666666664,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.8,4.527500000000001,0.5255000000000001,ＮＯＫ（株）,5,8.084821428571429,0.11876300000000001,0.03,0.40778800000000004,98.05999999999997
593,9030117A010    ,2023,39,4.608333333333333,0.058333333333333334,0.05,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.625,5.031428571428571,1.1645714285714288,ＮＯＫ（株）,8,9.317460317460316,0.2631931428571429,0.03,0.9037074285714287,98.05999999999997
594,9030119A010    ,2023,39,1.4583333333333333,0.041666666666666664,0.03333333333333333,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.0,3.8280000000000003,0.5976000000000001,ＮＯＫ（株）,5,6.6000000000000005,0.13505760000000003,0.03,0.4637376000000001,98.05999999999997
595,9030119A011    ,2023,39,3.2,0.15,0.15,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200,1.55,1.8665000000000003,2.9494999999999996,ＮＯＫ（株）,20,3.456481481481482,0.6665869999999998,0.03,2.2888119999999996,98.05999999999997
596,9031150A014    ,2023,39,6.408333333333333,0.43333333333333335,0.425,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5614035087719298,1.586315789473684,7.836048454469512,ＮＯＫ（株）,57,2.9376218323586736,1.7709469507101094,0.03,6.0807736006683415,98.05999999999997
597,9031150A015    ,2023,39,5.866666666666666,0.425,0.425,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5535714285714286,1.499285714285714,7.5629251700680316,ＮＯＫ（株）,56,2.828840970350404,1.7092210884353751,0.03,5.868829931972793,98.05999999999997
598,9033106A003    ,2023,39,1.7727272727272727,0.22727272727272727,0.045454545454545456,0.67,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,5000,1.0,10.579999999999998,0.1058,サトープレス工業（株）,2,15.7910447761194,0.029412400000000005,0.0,0.1405024,98.05999999999997
599,9033904A002    ,2023,39,2.05,0.03333333333333333,0.03333333333333333,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000,1.0,3.97,0.5292,サトープレス工業（株）,5,6.508196721311476,0.14711760000000002,0.0,0.7027776,98.05999999999997
600,9033904A003    ,2023,39,3.9583333333333335,0.03333333333333333,0.025,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000,1.0,,,サトープレス工業（株）,2,,,0.0,,98.05999999999997
601,9034108A006    ,2023,39,4.05,0.175,0.15,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.55,3.9615,1.8261000000000003,（株）杉浦製作所,20,7.474528301886792,0.18808830000000004,0.12,1.1924433,98.05999999999997
602,9034108A010    ,2023,39,1.2098765432098766,0.04938271604938271,0.012345679012345678,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.3333333333333333,2.386666666666667,0.7906666666666666,（株）杉浦製作所,3,5.078014184397165,0.08143866666666667,0.12,0.5163053333333333,98.05999999999997
603,9034114A004    ,2023,39,1.25,0.041666666666666664,0.013888888888888888,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,2.2,4.427999999999999,0.48360000000000003,（株）青山製作所,5,8.855999999999998,0.0544856,0.08,0.1592656,98.05999999999997
604,9034118A024    ,2023,39,5.866666666666666,0.1,0.1,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,3.6153846153846154,3.8783333333333334,1.6808333333333334,（株）青山製作所,13,7.458333333333333,0.1893738888888889,0.08,0.5535544444444445,98.05999999999997
605,9036324A003    ,2023,39,9.716666666666667,0.725,0.6916666666666667,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,4.301075268817204,1.280114942528736,14.271682340647851,日本精工（株）,93,1.7298850574712648,1.7839602925809814,0.09,4.281504702194356,98.05999999999997
606,9036324A004    ,2023,39,23.416666666666668,1.1833333333333333,1.1416666666666666,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,4.355263157894737,1.4939160839160843,22.678787878787865,日本精工（株）,152,2.0188055188055194,2.834848484848483,0.09,6.803636363636359,98.05999999999997
607,9036324A005    ,2023,39,20.716666666666665,0.8833333333333333,0.8666666666666667,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,4.424778761061947,1.6164150943396232,16.817753001715253,日本精工（株）,113,2.3426305715067004,2.102219125214407,0.09,5.045325900514576,98.05999999999997
608,9036340A010    ,2023,39,18.941666666666666,0.8833333333333333,0.8666666666666667,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,4.389380530973451,1.7390566037735853,15.966273584905673,日本精工（株）,113,2.3500764915859262,1.9957841981132092,0.09,4.789882075471702,98.05999999999997
609,9036345A004    ,2023,39,12.433333333333334,0.3333333333333333,0.38333333333333336,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,1.0,2.2611764705882353,6.199346405228754,岡谷鋼機（株）,51,3.5330882352941178,2.0395849673202604,0.0,8.548898692810452,98.05999999999997
610,9036628A005    ,2023,39,4.771186440677966,0.3050847457627119,0.2542372881355932,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,1.8263888888888893,4.737500000000001,（株）ジェイテクト,36,2.9457885304659506,1.3738750000000002,0.0,6.348250000000001,98.05999999999997
611,9036628A006    ,2023,39,4.25,0.21666666666666667,0.19166666666666668,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.0,2.083076923076923,3.399038461538462,（株）ジェイテクト,26,3.359801488833747,0.985721153846154,0.0,4.5547115384615395,98.05999999999997
612,9036628A007    ,2023,39,7.625,0.2916666666666667,0.25833333333333336,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.1097142857142863,4.529761904761904,（株）ジェイテクト,35,3.7012531328320817,1.3136309523809524,0.0,6.069880952380952,98.05999999999997
613,9036628A008    ,2023,39,5.05,0.21666666666666667,0.19166666666666668,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.0,2.1403846153846158,3.2561538461538464,（株）ジェイテクト,26,3.690318302387269,0.9442846153846155,0.0,4.363246153846154,98.05999999999997
614,9036630A017    ,2023,39,11.266666666666667,0.5333333333333333,0.475,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,1.9014062499999993,8.699869791666671,（株）ジェイテクト,64,3.1690104166666657,2.5229622395833347,0.0,11.65782552083334,98.05999999999997
615,9036630A018    ,2023,39,15.806722689075631,1.0252100840336134,0.8907563025210085,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.0,1.5210655737704915,17.735116479723914,（株）ジェイテクト,122,4.473722275795563,5.143183779119935,0.0,23.765056082830046,98.05999999999997
616,9036652A003    ,2023,39,9.0,0.35,0.31666666666666665,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,2.091666666666667,5.50714285714286,（株）ジェイテクト,42,3.669590643274854,1.5970714285714294,0.0,7.379571428571432,98.05999999999997
617,9036652A004    ,2023,39,8.716666666666667,0.3416666666666667,0.30833333333333335,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.0,2.1046341463414633,5.190863337204799,（株）ジェイテクト,41,3.6923406076166025,1.5053503677893918,0.0,6.955756871854431,98.05999999999997
618,9036658A001    ,2023,39,5.281818181818182,0.41818181818181815,0.33636363636363636,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.0,1.663478260869565,6.487922705314007,（株）ジェイテクト,46,2.918382913806255,1.8814975845410622,0.0,8.69381642512077,98.05999999999997
619,9036658A002    ,2023,39,6.466101694915254,0.4745762711864407,0.4067796610169492,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.6087500000000001,8.248015873015877,（株）ジェイテクト,56,2.7266949152542375,2.3919246031746044,0.0,11.052341269841275,98.05999999999997
620,9036659A009    ,2023,39,20.35,1.0666666666666667,0.95,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.7330232558139527,17.895133505598636,（株）ジェイテクト,129,2.9373275522270386,5.1895887166236045,0.0,23.979478897502172,98.05999999999997
621,9036659A010    ,2023,39,21.65,1.0833333333333333,0.9583333333333334,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.762384615384615,17.957692307692323,（株）ジェイテクト,130,2.9870925684485004,5.207730769230774,0.0,24.063307692307713,98.05999999999997
622,9050827A011    ,2023,39,2.9,0.075,0.075,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,3.8,3.0260000000000007,1.1600000000000001,（株）東郷製作所,10,3.8794871794871804,0.17574,0.08,0.37874,98.05999999999997
623,9052409A003    ,2023,39,1.3,0.025,0.03333333333333333,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,5.333333333333333,4.8566666666666665,0.5099999999999999,（株）東郷製作所,3,6.226495726495726,0.07726499999999999,0.08,0.16651499999999997,98.05999999999997
624,9056439A005    ,2023,39,11.583333333333334,0.125,0.14166666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.500666666666667,1.9320000000000002,（株）ムロコーポレーション,19,4.839426523297491,0.33423600000000003,0.0,2.362836,98.05999999999997
625,9056439A006    ,2023,39,4.325,0.03333333333333333,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,7.253333333333333,0.7933333333333333,（株）ムロコーポレーション,7,7.799283154121863,0.13724666666666668,0.0,0.9702466666666666,98.05999999999997
626,9056450A001    ,2023,39,4.733333333333333,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,98.05999999999997
627,9056450A002    ,2023,39,6.325,0.11666666666666667,0.10833333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.6353846153846154,0.4761538461538462,（株）ムロコーポレーション,17,3.909015715467328,0.0823746153846154,0.0,0.5823361538461539,98.05999999999997
628,9056450A003    ,2023,39,10.808333333333334,0.03333333333333333,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,8.360000000000001,2.62,（株）ムロコーポレーション,5,8.989247311827958,0.45326000000000005,0.0,3.2042600000000006,98.05999999999997
629,9056451A083    ,2023,39,10.716666666666667,0.0,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,98.05999999999997
630,9056451A084    ,2023,39,11.758333333333333,0.0,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,98.05999999999997
631,9056451A085    ,2023,39,10.741666666666667,0.03333333333333333,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,8.610000000000001,0.77,（株）ムロコーポレーション,4,9.258064516129034,0.13321000000000002,0.0,0.94171,98.05999999999997
632,9056451A086    ,2023,39,9.683333333333334,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,6,,,0.0,,98.05999999999997
633,9056451A087    ,2023,39,4.216666666666667,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.005,0.07,（株）ムロコーポレーション,6,4.306451612903225,0.012110000000000003,0.0,0.08561000000000002,98.05999999999997
634,9056451A088    ,2023,39,1.6333333333333333,0.016666666666666666,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,8.18,0.06,（株）ムロコーポレーション,2,8.795698924731182,0.01038,0.0,0.07338,98.05999999999997
635,9056455A041    ,2023,39,5.9,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,98.05999999999997
636,9056455A042    ,2023,39,7.725,0.016666666666666666,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3,,,0.0,,98.05999999999997
637,9056455A043    ,2023,39,10.825,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,5,,,0.0,,98.05999999999997
638,9056455A044    ,2023,39,8.9,0.03333333333333333,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,5,,,0.0,,98.05999999999997
639,9056455A045    ,2023,39,6.866666666666666,0.03333333333333333,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.363333333333333,0.32666666666666666,（株）ムロコーポレーション,4,5.767025089605735,0.05651333333333333,0.0,0.3995133333333333,98.05999999999997
640,9056455A046    ,2023,39,6.891666666666667,0.016666666666666666,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2,,,0.0,,98.05999999999997
641,9056457A133    ,2023,39,2.7083333333333335,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,98.05999999999997
642,9056457A134    ,2023,39,7.108333333333333,0.008333333333333333,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2,,,0.0,,98.05999999999997
643,9056457A135    ,2023,39,10.491666666666667,0.03333333333333333,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,5,,,0.0,,98.05999999999997
644,9056457A136    ,2023,39,4.7,0.05,0.058333333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.781999999999999,0.58,（株）ムロコーポレーション,7,6.217204301075268,0.10033999999999998,0.0,0.70934,98.05999999999997
645,9056457A137    ,2023,39,2.15,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.908,0.294,（株）ムロコーポレーション,7,4.202150537634409,0.050862,0.0,0.359562,98.05999999999997
646,9056457A138    ,2023,39,2.158333333333333,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.87,0.0,（株）ムロコーポレーション,3,5.236559139784946,0.0,0.0,0.0,98.05999999999997
647,9056457A139    ,2023,39,2.675,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,98.05999999999997
648,9056463A031    ,2023,39,6.216666666666667,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,98.05999999999997
649,9056463A032    ,2023,39,4.875,0.025,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3,,,0.0,,98.05999999999997
650,9056463A033    ,2023,39,2.658333333333333,0.05,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.7624999999999997,0.0625,（株）ムロコーポレーション,6,4.045698924731182,0.010812500000000001,0.0,0.0764375,98.05999999999997
651,9056463A034    ,2023,39,1.8166666666666667,0.041666666666666664,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.626,0.033999999999999996,（株）ムロコーポレーション,7,2.8236559139784942,0.005881999999999999,0.0,0.041581999999999994,98.05999999999997
652,9056463A035    ,2023,39,1.5412844036697249,0.045871559633027525,0.03669724770642202,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.982,0.0,（株）ムロコーポレーション,6,3.206451612903226,0.0,0.0,0.0,98.05999999999997
653,9056463A036    ,2023,39,1.2105263157894737,0.02631578947368421,0.017543859649122806,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.180000000000001,0.0,（株）ムロコーポレーション,3,4.494623655913979,0.0,0.0,0.0,98.05999999999997
654,9056463A037    ,2023,39,1.5416666666666667,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,9.92,0.0,（株）ムロコーポレーション,2,10.666666666666666,0.0,0.0,0.0,98.05999999999997
655,9094906A012    ,2023,39,6.066666666666666,0.25,0.23333333333333334,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.3870967741935485,2.1333333333333337,3.846466666666667,中庸スプリング（株）,31,3.615819209039549,0.6423599333333334,0.1,2.7579166000000006,98.05999999999997
656,G1144ECB010    ,2023,39,38.11666666666667,2.325,2.5416666666666665,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.0,1.6366572237960344,46.89235127478758,住友電気工業（株）,353,2.5978686092000545,15.380691218130327,0.0,64.61766005665729,98.05999999999997
657,G1144ECE010    ,2023,39,59.34166666666667,2.1333333333333333,2.4166666666666665,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.0,1.792492307692306,43.38846153846154,矢崎総業（株）,325,3.090503978779838,12.10538076923077,0.0,57.663265384615386,98.05999999999997
658,G1163ECB010    ,2023,39,5.5,0.3416666666666667,0.35,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,3.488888888888889,1.2662790697674422,7.24709302325581,（株）青山製作所,45,2.344961240310078,0.816505813953488,0.08,2.3867093023255803,98.05999999999997
659,G1163ECE010    ,2023,39,13.341666666666667,0.7166666666666667,0.7416666666666667,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,3.40625,1.3122826086956523,14.982065217391316,（株）青山製作所,96,2.4760049220672684,1.6879793478260883,0.08,4.934093478260873,98.05999999999997
660,G117362010     ,2023,39,60.391666666666666,2.191666666666667,1.9,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,1.0,2.213269961977186,32.636248415716054,多摩川精機販売（株）,263,2.6038470140908068,13.217680608365,0.0,47.48574144486686,98.05999999999997
661,G1174ECB010    ,2023,39,5.087719298245614,0.2894736842105263,0.2894736842105263,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.2760465116279076,5.116279069767444,住友電装（株）,43,2.677701778385774,1.6781395348837216,0.0,7.0502325581395375,98.05999999999997
662,G1174ECE010    ,2023,39,9.966666666666667,0.3333333333333333,0.38333333333333336,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.7570588235294116,6.041568627450979,住友電装（株）,51,3.1690331304935766,1.9816345098039212,0.0,8.325281568627448,98.05999999999997
663,G1250ECB010    ,2023,39,5.825,0.175,0.15833333333333333,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.380952380952381,2.3252380952380953,2.71984126984127,（株）バルカー,21,2.672687465790914,0.9791428571428572,0.24,2.4750555555555556,98.05999999999997
664,G1250ECC010    ,2023,39,4.175,0.125,0.09166666666666666,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.3333333333333333,3.385333333333333,1.5200000000000002,（株）バルカー,15,3.8911877394636014,0.5472000000000001,0.24,1.3832000000000004,98.05999999999997
665,G1250ECE010    ,2023,39,14.716666666666667,0.35833333333333334,0.31666666666666665,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.3953488372093024,2.8711627906976744,5.420155038759692,（株）バルカー,43,3.2626849894291756,1.9512558139534892,0.24,4.93234108527132,98.05999999999997
666,G9201ECB030    ,2023,39,28.433333333333334,2.025,1.9333333333333333,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8,1.4705882352941178,1.5823921568627428,35.85588235294118,佐藤工業（株）,255,2.0287078934137726,12.226855882352943,0.05,31.947591176470592,98.05999999999997
667,G9201ECE010    ,2023,39,47.325,2.816666666666667,2.4166666666666665,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8,1.4779661016949153,2.502033898305083,35.523305084745765,佐藤工業（株）,295,2.909341742215213,12.113447033898307,0.05,31.651264830508477,98.05999999999997
